Slice,Count,Total Area,Average Size,%Area,Perim.,Major,Minor,Angle,Feret,FeretX,FeretY,FeretAngle,MinFeret
419,357,55853,156.45098,13.63599,48.06164,14.64628,8.34049,74.56875,16.50686,295.88796,317.60504,89.70074,9.84320
420,373,55400,148.52547,13.52539,45.68653,14.53878,8.17260,70.77202,16.16944,293.24397,314.38338,87.33554,9.53681
421,358,56288,157.22905,13.74219,47.73287,14.69267,8.41526,72.85600,16.57026,284.48603,329.36034,88.81982,9.88014
422,343,56776,165.52770,13.86133,48.62359,15.01658,8.48139,68.91269,16.92823,294.06122,328.21283,88.13909,9.96073
423,343,59684,174.00583,14.57129,49.90224,15.44427,8.54485,66.59549,17.35756,298.36443,334.95918,81.23909,10.07581
424,344,59128,171.88372,14.43555,50.49682,15.18598,8.61032,67.77827,17.15438,296.11047,332.98256,80.65922,10.23987
425,354,58833,166.19492,14.36353,49.04753,14.96030,8.54607,67.01196,16.92293,288.95763,318.24294,84.43684,10.05141
426,359,58853,163.93593,14.36841,48.02197,14.96460,8.38324,68.46519,16.91725,294.41226,315.45961,79.64668,9.90121
427,342,58642,171.46784,14.31689,50.07651,14.96306,8.62503,71.43480,17.11506,285.57602,314.46491,83.31775,10.12762
428,369,57769,156.55556,14.10376,46.85409,14.44489,8.17477,65.39991,16.39781,293.05149,318.65854,85.17980,9.61124
429,348,57560,165.40230,14.05273,49.10010,14.83004,8.40987,70.29232,16.79184,295.70690,326.59483,81.83162,9.93082
430,333,58589,175.94294,14.30396,50.90987,15.45807,8.76644,71.77690,17.51352,299.56757,321.22222,89.23066,10.32521
431,336,58884,175.25000,14.37598,51.64355,15.58354,8.46474,71.03788,17.65108,304.85714,318.10714,88.36612,9.95512
432,320,59469,185.84062,14.51880,54.52750,16.03050,8.64098,72.95966,18.39943,301.50313,325.00625,87.92577,10.33076
433,338,60348,178.54438,14.73340,52.51683,15.79473,8.60023,69.73003,17.89236,305.94379,322.04142,84.04331,10.28084
434,336,60274,179.38690,14.71533,52.59373,15.43246,8.77171,73.18881,17.62096,298.27381,319.92857,81.35617,10.50070
435,352,59583,169.26989,14.54663,51.00464,15.34262,8.59396,72.47934,17.36005,299.42614,311.28125,87.33410,10.26548
436,371,60099,161.99191,14.67261,48.82940,15.14465,8.41790,73.57707,17.06704,297.32884,310.69811,86.71251,9.95867
437,358,59373,165.84637,14.49536,49.83711,15.23421,8.61080,70.76014,17.06803,294.35196,312.81285,87.84341,10.16406
438,352,60285,171.26420,14.71802,51.24156,15.50116,8.74811,74.48860,17.48913,294.81534,309.79261,85.51291,10.42154
439,355,60393,170.12113,14.74438,50.78548,15.46609,8.83759,74.12777,17.43099,304.38592,305.38028,88.86356,10.41441
440,338,60698,179.57988,14.81885,52.75772,16.28457,8.85043,66.64737,18.40587,303.62426,289.21302,82.51931,10.55585
441,313,61097,195.19808,14.91626,56.05129,16.79203,9.15172,67.98491,19.05541,288.65495,298.32268,84.07181,10.98562
442,323,61079,189.09907,14.91187,55.35286,16.24500,8.83466,68.33524,18.49591,294.33127,298.27864,84.79078,10.71268
443,327,58959,180.30275,14.39429,53.69170,15.98756,8.87543,75.55407,18.17775,289.25994,287.45260,87.58076,10.60064
444,320,58842,183.88125,14.36572,55.74677,16.80654,8.99797,73.14089,19.18785,291.27188,297.70000,85.27337,10.91744
445,334,59362,177.73054,14.49268,53.56875,16.42614,8.99619,70.53591,18.56138,282.78743,304.55988,85.56008,10.79190
446,337,58334,173.09792,14.24170,53.00477,16.23434,8.87650,71.28793,18.39916,279.07418,306.27300,87.91617,10.49713
447,344,58118,168.94767,14.18896,51.62052,15.61473,8.93910,73.10720,17.69799,288.03198,309.26453,86.96922,10.52166
448,342,57613,168.45906,14.06567,51.22634,15.56333,8.91049,67.77965,17.61549,297.88596,312.45906,84.84828,10.58682
449,335,57539,171.75821,14.04761,52.12114,15.71735,9.05410,74.03092,17.89930,302.24776,305.90149,86.33272,10.65402
450,358,57445,160.46089,14.02466,48.96252,15.12182,8.68150,70.70406,17.08127,303.86034,300.30447,88.47203,10.17664
451,375,57341,152.90933,13.99927,46.94233,14.67427,8.48892,70.87589,16.48542,310.88267,311.37333,88.69996,9.85832
452,355,57731,162.62254,14.09448,49.05804,15.17823,8.70263,71.65156,17.13196,306.57465,307.65634,83.55695,10.18404
453,373,57854,155.10456,14.12451,46.88339,14.85275,8.50827,68.67637,16.65826,298.64343,308.29491,86.98821,9.84616
454,352,57669,163.83239,14.07935,49.92420,15.62783,8.79846,74.27871,17.59044,296.58239,312.37500,86.56478,10.36190
455,346,58048,167.76879,14.17188,50.70183,15.52053,8.81790,67.96281,17.48641,303.21098,311.21965,80.71354,10.35255
456,329,58929,179.11550,14.38696,52.73367,16.11281,8.94617,67.12287,18.20343,298.68085,317.40122,78.02585,10.59088
457,340,59331,174.50294,14.48511,50.87078,15.71114,8.78528,65.71915,17.66170,307.75294,310.01765,81.41413,10.34905
458,348,59965,172.31322,14.63989,50.31132,15.60162,8.74967,73.59423,17.64666,302.14655,313.84770,87.26536,10.26056
459,335,60152,179.55821,14.68555,53.01556,15.88253,9.00417,77.86624,18.02925,304.43881,317.82985,87.24199,10.62858
460,345,60337,174.88986,14.73071,51.60578,15.80454,8.93028,75.84314,17.84685,299.38551,323.49565,88.99323,10.52095
461,341,61494,180.33431,15.01318,52.35528,15.97642,9.05974,75.65285,18.06414,309.67155,319.63930,87.96017,10.61707
462,358,59315,165.68436,14.48120,49.93131,15.54680,8.53228,73.33163,17.37167,302.78212,319.12849,88.73067,10.02790
463,333,62969,189.09610,15.37329,54.99268,16.50858,8.94417,75.29947,18.64167,290.09009,318.53453,87.53957,10.66933
464,334,62911,188.35629,15.35913,56.05319,16.24776,8.99173,73.82588,18.57403,300.03293,306.02096,86.61449,10.80192
465,353,62780,177.84703,15.32715,53.60567,16.23411,8.85166,76.13710,18.23406,283.52975,304.14731,87.64602,10.55742
466,348,64008,183.93103,15.62695,53.58298,16.33442,8.78540,73.59856,18.45382,293.71264,306.42241,87.98729,10.48124
467,346,63321,183.00867,15.45923,53.75268,16.19821,8.82060,75.15363,18.22655,293.45087,303.80636,87.34723,10.49789
468,360,62787,174.40833,15.32886,51.42004,15.37630,8.73468,73.14648,17.44256,300.74722,303.22500,87.77483,10.29653
469,347,62574,180.32853,15.27686,52.13334,15.70740,9.06357,74.18634,17.76254,307.31124,305.14409,89.98780,10.69017
470,350,62060,177.31429,15.15137,52.31104,15.87128,9.00339,71.25911,17.83857,301.70000,313.98857,89.48892,10.59198
471,350,63336,180.96000,15.46289,52.95775,16.04860,9.00921,72.61868,18.02187,292.34857,301.45143,91.23835,10.60973
472,373,59892,160.56836,14.62207,48.75054,15.32648,8.64601,74.39141,17.05615,294.72922,305.42895,90.07403,10.11519
473,332,63703,191.87651,15.55249,55.17697,16.90853,9.40385,71.58733,19.01792,293.45482,311.98795,89.17532,11.16254
474,365,60528,165.83014,14.77734,49.06167,15.43056,8.72428,69.01899,17.26464,302.15616,311.15068,88.46122,10.21533
475,366,60526,165.37158,14.77686,49.41124,15.60606,8.76848,72.65547,17.42113,293.72951,304.54918,87.79229,10.31594
476,351,60580,172.59259,14.79004,51.49934,15.68970,8.85291,77.93951,17.69429,305.88889,313.05128,87.90172,10.49928
477,367,59026,160.83379,14.41064,48.65104,15.05110,8.44249,73.34387,16.99220,311.06267,328.88011,90.21981,9.92425
478,360,58455,162.37500,14.27124,49.07091,15.11094,8.74250,70.59924,17.15259,304.15000,313.24444,84.96927,10.25641
479,367,57900,157.76567,14.13574,48.27131,15.18146,8.61044,72.68310,17.04991,304.79564,311.76022,85.51022,10.11955
480,363,57506,158.41873,14.03955,48.14878,15.52352,8.70668,75.80427,17.35748,293.96143,319.87879,88.09792,10.14583
481,371,57017,153.68464,13.92017,48.07156,14.92248,8.59858,74.83461,16.88283,304.04582,314.88410,89.63614,10.05978
482,377,56877,150.86737,13.88599,48.02136,14.75303,8.45429,74.79039,16.76350,300.03979,312.22812,88.02968,10.03037
483,370,57571,155.59730,14.05542,47.86589,14.99852,8.50276,70.01179,16.88574,297.55135,314.26486,88.02594,9.98008
484,365,58366,159.90685,14.24951,48.86498,15.00127,8.36970,75.41842,16.85995,292.00822,313.63836,88.68693,9.86924
485,346,58472,168.99422,14.27539,51.61563,15.77655,8.82295,77.28674,17.79316,301.68208,318.29191,89.95490,10.47360
486,357,58500,163.86555,14.28223,50.15863,15.37595,8.60997,72.83397,17.30967,290.61345,312.41737,87.87168,10.24654
487,388,58452,150.64948,14.27051,46.47744,14.43139,8.13998,71.42275,16.21345,294.30412,319.88918,86.31322,9.58864
488,368,60690,164.91848,14.81689,48.79931,15.23500,8.49030,67.10992,17.13327,298.43207,312.65761,86.83130,9.90293
489,361,57392,158.98061,14.01172,48.64343,15.17323,8.46730,70.73652,17.08335,305.71468,298.10803,86.53974,9.97433
490,345,61341,177.80000,14.97583,53.49888,16.24074,8.95004,72.00902,18.49925,305.99710,300.57971,86.58932,10.69530
491,368,57484,156.20652,14.03418,49.59355,15.64266,8.55090,71.29494,17.52843,312.32880,305.68478,86.93246,10.19396
492,376,57210,152.15426,13.96729,48.06817,15.21515,8.32378,71.90163,16.95942,326.20479,307.90691,86.75695,9.85048
493,384,57562,149.90104,14.05322,46.90680,14.88519,8.55950,73.33306,16.64198,317.05469,319.85417,88.58080,10.02062
494,392,57115,145.70153,13.94409,47.12612,14.82433,8.44078,72.43637,16.56045,316.70153,308.60204,88.26825,9.83843
495,406,57149,140.76108,13.95239,45.68227,14.79203,8.32205,72.00088,16.42726,319.52709,308.87438,84.88381,9.69691
496,381,57227,150.20210,13.97144,48.11915,15.30571,8.69864,67.21791,17.04646,308.74541,314.03675,79.95642,10.12476
497,384,57030,148.51562,13.92334,48.00244,15.29334,8.56465,70.47486,17.08787,313.50521,319.91406,83.19843,10.03258
498,386,57327,148.51554,13.99585,48.97111,15.39752,8.58452,72.39273,17.26270,308.72280,331.55699,78.89821,10.15001
499,396,57639,145.55303,14.07202,48.02930,15.05937,8.52975,70.50483,16.98774,300.17677,332.28283,83.02804,9.98583
500,403,57711,143.20347,14.08960,46.89983,15.00506,8.39444,70.50881,16.71069,316.36228,329.23077,84.59142,9.83784
501,410,59373,144.81220,14.49536,46.42579,14.72595,8.35666,73.39882,16.59108,317.89268,337.90000,88.98981,9.80318
502,378,59891,158.44180,14.62183,49.97429,15.61393,8.73738,73.94759,17.57750,324.41534,342.17725,85.02886,10.31390
503,380,59895,157.61842,14.62280,49.54230,15.38819,8.73525,69.93989,17.32728,312.72105,336.22895,84.66502,10.35049
504,377,59183,156.98408,14.44897,49.28202,15.32928,8.59606,68.95106,17.22027,318.64191,336.39257,86.33227,10.19430
505,365,59572,163.21096,14.54395,50.94929,15.70164,8.77656,73.21868,17.64102,319.58356,328.74247,85.37215,10.48597
506,375,59836,159.56267,14.60840,50.49729,15.34510,8.65123,69.69822,17.42933,315.70667,332.86933,87.39130,10.25274
507,348,60566,174.04023,14.78662,53.46501,15.90330,9.18741,71.46206,18.16464,314.77586,324.04598,86.09494,11.01040
508,373,59687,160.01877,14.57202,50.58519,15.60019,8.88315,70.57489,17.58962,314.70777,324.24129,83.63353,10.54121
509,367,59976,163.42234,14.64258,50.71996,15.74953,9.01524,74.48030,17.71420,321.63215,327.64850,87.66837,10.63320
510,397,58910,148.38791,14.38232,46.12401,14.61880,8.45396,74.42266,16.33884,323.95466,327.07053,87.23778,9.81619
511,386,57381,148.65544,14.00903,46.35308,14.77547,8.35697,73.18373,16.53310,319.19430,320.54404,87.65770,9.76296
512,374,60250,161.09626,14.70947,50.62045,15.49481,8.67238,72.26426,17.50840,312.99465,315.78877,86.91166,10.32303
513,383,59913,156.43081,14.62720,48.79887,15.00532,8.53633,72.82308,16.93697,323.88773,328.52219,86.96409,10.08336
514,379,59384,156.68602,14.49805,49.41630,15.40609,8.51269,68.80400,17.45275,311.60686,324.83113,85.72175,10.14181
515,407,58604,143.99017,14.30762,46.18325,14.74397,8.12338,73.30717,16.48551,299.65848,320.39558,86.38570,9.56080
516,403,58305,144.67742,14.23462,46.09637,14.80218,8.35846,72.34435,16.52764,305.14392,318.22084,85.34991,9.76322
517,391,56960,145.67775,13.90625,47.01161,14.91711,8.37347,75.66424,16.71374,298.20460,325.86701,90.56110,9.83556
518,401,55868,139.32170,13.63965,45.40400,14.51379,8.35510,72.44591,16.20836,309.41147,321.24439,86.35655,9.79295
519,384,54986,143.19271,13.42432,46.49833,14.70744,8.44169,76.33704,16.51379,309.28906,321.17448,86.89318,9.89911
520,368,57722,156.85326,14.09229,49.69449,15.16714,8.72701,75.66941,17.24031,305.71196,322.92391,86.87695,10.32186
521,383,57977,151.37598,14.15454,47.95945,14.90927,8.47631,72.68101,16.81745,308.75979,319.21932,83.26506,10.03930
522,379,58788,155.11346,14.35254,48.98177,15.03478,8.41099,71.21204,17.00088,304.10026,314.28760,83.72238,10.04954
523,388,55739,143.65722,13.60815,45.92974,14.50010,8.01893,69.45178,16.25870,300.52320,311.25258,88.40023,9.48344
524,404,55444,137.23762,13.53613,44.78423,14.34616,8.06474,70.24255,16.10446,317.00248,312.83663,82.65985,9.48988
525,388,54698,140.97423,13.35400,46.37196,14.98505,8.27892,71.49781,16.62029,320.23454,311.11340,86.37601,9.68558
526,395,53895,136.44304,13.15796,44.77249,14.31459,8.21078,72.29995,15.89573,319.81266,308.95443,88.64344,9.55654
527,396,54608,137.89899,13.33203,44.53035,14.53347,8.28020,72.06300,16.02029,315.02020,311.47222,88.07328,9.62655
528,385,54975,142.79221,13.42163,45.87449,14.70721,8.46255,74.07807,16.30701,308.96623,321.63117,89.82783,9.83944
529,388,54419,140.25515,13.28589,45.18821,14.44406,8.14298,70.62297,16.10943,295.76546,323.42268,86.61644,9.50365
530,386,54080,140.10363,13.20312,44.95303,14.39902,7.93647,71.88198,16.04097,296.61917,323.98964,88.02805,9.34517
531,374,54539,145.82620,13.31519,46.76317,14.86366,8.34982,72.72149,16.55745,307.02139,326.45187,85.34053,9.74071
532,365,54713,149.89863,13.35767,47.74065,15.45695,8.27006,72.67540,17.17981,309.09589,327.85753,82.60084,9.75824
533,370,55167,149.10000,13.46851,46.71097,14.91263,8.18336,69.46950,16.60231,302.77568,318.52162,85.20616,9.64221
534,372,55106,148.13441,13.45361,46.42931,14.73803,8.38021,69.56780,16.34662,305.38978,321.84677,88.71618,9.72966
535,368,55334,150.36413,13.50928,46.87392,15.05418,8.37549,71.23659,16.78990,305.99185,324.95380,85.22771,9.79420
536,358,54721,152.85196,13.35962,48.12330,15.50831,8.61141,72.33927,17.17702,301.10894,322.92458,85.88197,10.03459
537,376,54869,145.92819,13.39575,47.01445,15.09821,8.39403,72.69607,16.75284,304.39096,324.48936,84.18061,9.81503
538,382,55051,144.11257,13.44019,46.17605,14.73750,8.24347,71.14433,16.33832,307.34555,332.74084,83.79201,9.59408
539,374,55319,147.91176,13.50562,47.30525,14.95856,8.23722,71.89421,16.67932,317.31551,326.51604,83.71184,9.71646
540,367,55333,150.77112,13.50903,48.04292,14.99386,8.31517,69.78127,16.74067,306.27520,318.35695,84.23006,9.76249
541,384,55405,144.28385,13.52661,46.32970,14.79659,8.15971,72.37864,16.48939,312.28906,319.85938,86.12815,9.62314
542,359,55208,153.78273,13.47852,48.28668,15.43962,8.46364,68.77567,17.11533,316.60167,322.76045,86.81652,9.99609
543,363,55371,152.53719,13.51831,47.89242,15.18657,8.59528,69.98204,16.95557,303.02479,320.96970,85.68599,10.10053
544,361,54885,152.03601,13.39966,48.36262,15.25611,8.52973,68.94832,17.09316,312.83657,324.62881,84.23451,10.05744
545,364,55283,151.87637,13.49683,48.58337,15.37087,8.54297,71.16108,17.23880,312.81044,329.68407,81.95287,10.09653
546,369,55030,149.13279,13.43506,48.29741,14.80147,8.34253,71.99448,16.79339,308.05691,325.94309,86.66129,9.92292
547,382,54843,143.56806,13.38940,46.69687,14.68949,8.31898,72.55362,16.44801,312.17016,327.13089,87.29899,9.76025
548,374,54971,146.98128,13.42065,46.70916,14.55014,8.15737,72.60282,16.37720,314.82086,320.76738,87.62583,9.59242
549,373,54568,146.29491,13.32227,46.30024,14.60327,8.25768,76.53650,16.39699,321.90617,333.23056,88.95399,9.71387
550,367,54102,147.41689,13.20850,47.11802,14.58217,8.34903,68.64077,16.41530,317.06540,331.83106,88.30532,9.82993
551,364,54503,149.73352,13.30640,48.86009,14.74471,8.54083,70.85243,16.68641,317.74451,334.82967,85.12605,10.17620
552,375,54573,145.52800,13.32349,46.87305,14.35396,8.24327,72.07733,16.21702,320.04533,328.72800,88.74221,9.72147
553,363,54862,151.13499,13.39404,48.31475,14.69625,8.45888,72.60095,16.63334,325.35537,319.48760,86.16426,9.98342
554,351,55624,158.47293,13.58008,49.86276,15.35017,8.67567,70.75554,17.33211,317.86040,324.65242,83.97962,10.22876
555,372,55542,149.30645,13.56006,47.57505,14.79398,8.39362,68.20028,16.59727,315.12634,318.77957,84.04074,9.89259
556,360,53636,148.98889,13.09473,47.59781,15.01629,8.46047,69.09463,16.81808,309.86111,309.53889,83.86405,9.95727
557,381,56641,148.66404,13.82837,46.65521,14.86971,8.27718,70.35284,16.61810,311.27297,311.25459,84.61212,9.66013
558,375,57625,153.66667,14.06860,48.57163,15.00226,8.29887,67.54267,17.03388,298.82400,306.96000,83.86624,9.82808
559,371,57688,155.49326,14.08398,49.27497,15.18169,8.30765,70.84151,17.15948,294.78706,306.00270,85.95554,9.91757
560,373,57744,154.80965,14.09766,48.99786,15.26812,8.21259,74.67260,17.15309,295.45845,304.43700,87.67870,9.78268
561,382,58456,153.02618,14.27148,47.47960,15.01629,8.33153,72.22538,16.87034,308.78796,319.93455,86.84649,9.86787
562,386,58497,151.54663,14.28149,47.83970,14.66939,8.22768,71.02636,16.54545,304.82124,325.53627,87.07115,9.77671
563,374,59425,158.89037,14.50806,49.33589,14.85347,8.49225,70.81337,16.87780,301.14706,320.81551,86.95787,10.05004
564,358,60047,167.72905,14.65991,51.63079,15.40292,8.85318,73.96149,17.46945,303.32123,330.26257,86.34097,10.48553
565,359,60472,168.44568,14.76367,52.28246,15.44423,8.76653,70.50258,17.60401,295.93593,328.27577,86.40793,10.44980
566,378,60847,160.97090,14.85522,50.16536,15.15259,8.76066,70.76009,17.14808,305.60582,324.99206,86.89827,10.42207
567,350,61935,176.95714,15.12085,53.60487,16.01467,9.10123,71.76286,18.34979,302.52857,324.48286,88.87526,10.89705
568,352,62803,178.41761,15.33276,53.28704,16.08782,9.07721,70.25461,18.41284,290.35511,316.47443,81.49236,10.83481
569,348,62149,178.58908,15.17310,53.52080,16.30494,9.16968,71.41165,18.44382,301.29885,314.08333,85.42599,10.99825
570,366,63022,172.19126,15.38623,51.82028,15.75766,8.86970,70.48838,17.86764,302.08197,313.02186,87.79259,10.61889
571,356,63214,177.56742,15.43311,53.29222,16.54666,8.88349,73.34524,18.54094,290.71910,313.42697,91.40390,10.68395
572,365,62778,171.99452,15.32666,51.42335,15.80606,8.87708,74.06255,17.77740,317.86575,315.30685,86.97488,10.54933
573,343,63575,185.34985,15.52124,54.51736,16.62938,9.24946,76.84734,18.67402,313.93003,322.42566,85.65332,11.01040
574,346,62711,181.24566,15.31030,53.40685,16.39854,8.89886,74.36876,18.47996,310.44509,321.50867,88.47744,10.58388
575,360,62213,172.81389,15.18872,51.58094,15.99226,8.76289,69.75829,17.98237,314.80278,328.99444,84.46254,10.35128
576,360,61595,171.09722,15.03784,51.58682,16.07779,8.97502,74.25998,17.96545,305.03056,328.41944,87.13242,10.53721
577,356,59696,167.68539,14.57422,51.18885,15.94095,8.68778,70.30927,17.88022,302.98596,329.83146,84.62676,10.35542
578,360,59359,164.88611,14.49194,50.43197,15.64318,8.67625,71.58180,17.61452,295.62500,316.80556,87.95638,10.31874
579,357,59715,167.26891,14.57886,51.30827,15.73499,8.42263,73.52450,17.69793,304.29132,317.72549,86.27151,9.98205
580,365,59668,163.47397,14.56738,50.35960,15.48764,8.36904,70.74335,17.41207,289.16712,323.36438,82.43724,9.95335
581,363,58595,161.41873,14.30542,49.86058,14.82410,8.46206,64.66608,16.93810,302.34986,316.77961,83.72392,10.10958
582,368,58090,157.85326,14.18213,49.11097,15.14044,8.46300,69.46859,17.00882,302.78804,309.52174,84.31585,10.01933
583,365,57959,158.79178,14.15015,48.86466,15.20140,8.44120,74.22303,16.93182,303.04658,307.31233,84.29455,9.96251
584,370,58749,158.78108,14.34302,48.52786,15.27113,8.27644,73.82508,16.96228,307.89459,312.42973,87.98493,9.73382
585,356,59744,167.82022,14.58594,51.42873,15.93234,8.69997,73.63993,17.75357,308.16011,328.41573,88.43047,10.25014
586,340,60955,179.27941,14.88159,52.01099,16.35172,8.81923,69.94289,18.23894,308.01765,311.88235,85.91884,10.39694
587,336,60522,180.12500,14.77588,52.73300,16.06816,8.66051,68.36769,18.14831,307.99702,308.70536,86.34691,10.25862
588,342,59498,173.97076,14.52588,51.01039,15.69252,8.72676,65.91058,17.63941,295.46784,304.00877,83.63150,10.26923
589,341,59601,174.78299,14.55103,51.55652,15.37578,8.75414,70.39488,17.37213,307.83871,316.37243,86.19849,10.40079
590,347,58503,168.59654,14.28296,51.26418,15.70486,8.77244,70.44824,17.67009,303.23919,324.56772,85.42556,10.45024
591,365,61014,167.16164,14.89600,50.60553,15.59955,8.35189,74.90752,17.63592,289.95890,325.07397,90.07991,9.93133
592,363,59935,165.11019,14.63257,50.03617,15.16923,8.37568,71.42468,17.18812,289.77961,325.20386,88.01848,9.99162
593,355,59684,168.12394,14.57129,50.72492,15.69335,8.60605,72.87722,17.64361,310.60563,329.68169,90.69634,10.26492
594,345,58754,170.30145,14.34424,52.30968,15.83871,8.83231,71.51274,17.92461,308.70435,328.12174,89.04606,10.58422
595,354,59599,168.35876,14.55054,51.44073,15.59412,8.68718,74.36583,17.61154,294.92938,326.26836,88.25763,10.33899
596,359,59116,164.66852,14.43262,50.90927,15.70863,8.67920,71.40195,17.72497,292.43454,321.84680,83.02245,10.35443
597,371,59430,160.18868,14.50928,49.91104,15.58535,8.63591,67.43061,17.55549,293.57143,325.76011,82.84907,10.19774
598,370,57257,154.74865,13.97876,48.28181,15.16551,8.62576,71.90351,17.06416,291.28378,314.96486,84.19377,10.15899
599,374,57221,152.99733,13.96997,48.11134,15.41623,8.60104,70.82133,17.16126,296.00000,319.49465,82.01963,10.10952
600,372,56284,151.30108,13.74121,47.73380,15.18190,8.45025,72.24740,16.95249,301.36022,322.86022,84.07365,9.91844
601,358,55887,156.10894,13.64429,49.05174,15.39231,8.43163,68.62494,17.15615,291.17877,315.62011,82.96358,9.99667
602,366,55378,151.30601,13.52002,47.25611,14.76283,8.12214,71.41090,16.53659,296.46721,315.27049,87.38598,9.56924
603,359,54857,152.80501,13.39282,46.86199,14.92023,8.49110,73.01192,16.60049,292.20056,311.19777,86.35544,9.94934
604,372,55024,147.91398,13.43359,46.77153,14.57030,8.30568,71.87616,16.36894,302.35215,324.69355,84.61873,9.75648
605,377,54643,144.94164,13.34058,46.44257,14.62236,8.39818,72.63015,16.36930,304.14058,322.96021,86.33901,9.81016
606,368,54339,147.66033,13.26636,47.03926,15.06787,8.52576,73.42747,16.74373,301.54348,320.96196,83.77340,9.88003
607,361,53943,149.42659,13.16968,47.14088,14.90957,8.57508,71.57388,16.53927,295.30748,321.08587,87.26419,10.00413
608,365,53561,146.74247,13.07642,46.21938,14.64295,8.12206,69.81071,16.37740,308.40548,319.52877,85.83152,9.55483
609,345,53503,155.08116,13.06226,48.17324,14.63077,8.38737,71.70722,16.53643,301.52174,308.94783,84.27248,10.03347
610,341,53267,156.20821,13.00464,48.53474,15.05754,8.22726,72.17345,16.96155,304.28446,319.18182,86.76800,9.83970
611,338,53220,157.45562,12.99316,48.67880,15.37318,8.32466,70.41661,17.16314,300.11243,312.35799,82.03297,9.91715
612,336,53007,157.75893,12.94116,48.75972,15.32550,8.39860,73.99217,17.29965,294.78571,315.42560,86.60015,9.98846
613,329,52982,161.03951,12.93506,50.01443,15.26233,8.62761,73.28815,17.44153,292.00304,315.75684,88.64113,10.29403
614,341,52251,153.22874,12.75659,48.44480,15.09896,8.48192,71.88485,17.08099,287.80352,318.44868,88.41160,10.02745
615,373,54626,146.45040,13.33643,46.97514,14.90365,8.36374,73.00067,16.75394,299.79893,328.71582,87.06642,9.83222
616,360,54807,152.24167,13.38062,49.00294,15.14908,8.52992,76.03807,17.24960,294.44444,322.82778,85.69330,10.11873
617,364,52526,144.30220,12.82373,46.82266,14.38064,8.40381,69.89647,16.39724,301.87912,319.50549,85.96146,9.91261
618,335,52325,156.19403,12.77466,49.50091,15.12762,8.81179,71.91311,17.18413,293.80896,318.04179,84.36470,10.45515
619,325,52384,161.18154,12.78906,49.92089,15.25299,8.74964,71.68825,17.41489,298.72000,319.62154,89.90746,10.43862
620,341,52781,154.78299,12.88599,48.70404,15.06620,8.43908,69.85182,17.04786,314.40469,325.41642,89.28412,10.04414
621,342,53149,155.40643,12.97583,48.88855,15.18311,8.53318,71.60624,17.12756,315.36257,327.32456,84.77898,10.12640
622,334,53914,161.41916,13.16260,50.38179,15.58445,8.81532,75.87582,17.55504,299.28443,334.55689,84.41628,10.36169
623,357,53458,149.74230,13.05127,47.10100,14.28225,8.35891,70.25012,16.25174,302.72549,330.29972,91.35075,9.86303
624,357,52461,146.94958,12.80786,46.64546,14.46311,8.33627,71.97128,16.29642,304.43978,332.24090,85.65031,9.70996
625,361,53909,149.33241,13.16138,47.11329,14.55090,8.33791,70.63872,16.41991,308.79501,334.22992,90.15904,9.81070
626,353,53468,151.46742,13.05371,47.01436,14.60991,8.46672,70.38163,16.38222,309.30595,320.60057,90.93701,9.85466
627,353,53915,152.73371,13.16284,46.71097,14.65769,8.49963,75.17609,16.39284,312.87252,324.46176,90.58636,9.84597
628,350,52709,150.59714,12.86841,46.95111,14.70128,8.52566,76.92614,16.43732,308.35714,316.02286,88.37714,9.91473
629,356,52863,148.49157,12.90601,46.70096,14.83919,8.42556,73.54086,16.54215,301.67978,315.13483,86.71735,9.82268
630,352,52755,149.87216,12.87964,47.31062,14.78622,8.46713,75.89485,16.61835,305.42898,325.76705,87.31392,9.97741
631,365,53288,145.99452,13.00977,46.20549,14.77251,8.26653,76.02059,16.40516,316.62740,325.23562,88.46422,9.65094
632,351,52721,150.20228,12.87134,46.72966,14.86361,8.31555,74.70746,16.61328,312.43305,330.28775,89.35086,9.67929
633,337,52289,155.16024,12.76587,48.04791,15.35297,8.66265,74.02040,17.09053,321.29080,323.67062,86.12466,10.08237
634,336,54535,162.30655,13.31421,50.11851,15.77937,8.77031,76.19672,17.63339,320.09524,326.54464,87.31571,10.17671
635,351,54491,155.24501,13.30347,47.89899,15.50399,8.48957,74.04413,17.20297,329.44729,324.18803,87.56139,9.86617
636,356,54585,153.32865,13.32642,47.10907,15.26013,8.43966,76.68448,16.92432,320.59551,333.51404,90.68505,9.75340
637,370,53792,145.38378,13.13281,45.97404,14.58761,8.32607,72.34262,16.29151,315.77838,327.80811,86.46224,9.59166
638,351,53454,152.29060,13.05029,47.55377,14.99772,8.55197,69.72340,16.81287,305.27920,320.39601,86.25646,9.89440
639,339,53213,156.97050,12.99146,49.03631,15.14284,8.66201,69.64899,17.03174,306.06195,320.44543,85.50432,10.11203
640,350,51980,148.51429,12.69043,46.72477,14.69740,8.56619,72.92472,16.43311,311.38571,325.20286,84.69628,9.93496
641,364,51418,141.25824,12.55322,45.30119,14.28334,8.25882,74.30559,15.96522,307.79121,314.34066,86.28452,9.56250
642,367,52558,143.20981,12.83154,44.97696,14.30438,8.21657,73.61937,16.05606,310.20981,316.82834,89.75255,9.59537
