Sample,Slice,Threshold,Elements,Time(s),K(m2),Delta P(psi),Qt,K_eq(m2)
8,0835,3,33502,8.68926,1e-15,6894.76,2.925038155e-08,4.25089e-15
8,0835,4,33178,8.03756,1e-15,6894.76,4.130131383e-07,6.00223e-14
8,0836,1,31458,7.90104,1e-15,6894.76,8.723596398e-09,1.26778e-15
8,0836,2,32292,8.5656,1e-15,6894.76,9.68887284e-09,1.40806e-15
8,0836,3,33310,8.80871,1e-15,6894.76,3.169650472e-08,4.60638e-15
8,0836,4,33294,8.17017,1e-15,6894.76,1.155931466e-07,1.67989e-14
8,0837,1,31608,7.89173,1e-15,6894.76,8.345931115e-09,1.2129e-15
8,0837,2,32192,8.72155,1e-15,6894.76,9.579023469e-09,1.3921e-15
8,0837,3,33530,8.14632,1e-15,6894.76,3.409266984e-08,4.95461e-15
8,0837,4,33130,7.80036,1e-15,6894.76,4.046091191e-07,5.88009e-14
8,0838,1,31666,7.33889,1e-15,6894.76,8.256187111e-09,1.19985e-15
8,0838,2,32158,7.98119,1e-15,6894.76,9.119375724e-09,1.3253e-15
8,0838,3,33380,8.71605,1e-15,6894.76,3.100277207e-08,4.50556e-15
8,0838,4,33314,8.88512,1e-15,6894.76,4.274853204e-07,6.21255e-14
8,0839,1,31546,7.79458,1e-15,6894.76,8.157118081e-09,1.18546e-15
8,0839,2,32092,7.56819,1e-15,6894.76,9.214192741e-09,1.33908e-15
8,0839,3,33558,8.2556,1e-15,6894.76,3.958134368e-08,5.75227e-15
8,0839,4,33498,8.55413,1e-15,6894.76,3.624360699e-07,5.2672e-14
8,0840,1,31560,7.57479,1e-15,6894.76,8.306120848e-09,1.20711e-15
8,0840,2,32142,7.85735,1e-15,6894.76,9.219372032e-09,1.33983e-15
8,0840,3,33566,8.32896,1e-15,6894.76,4.058896292e-08,5.8987e-15
8,0840,4,33416,9.06636,1e-15,6894.76,3.742083029e-07,5.43829e-14
8,0841,1,31724,7.79133,1e-15,6894.76,8.437930292e-09,1.22627e-15
8,0841,2,32004,7.65449,1e-15,6894.76,9.381721344e-09,1.36342e-15
8,0841,3,33518,8.57245,1e-15,6894.76,3.650886432e-08,5.30575e-15
8,0841,4,33302,8.89844,1e-15,6894.76,2.472729153e-07,3.59356e-14
8,0842,1,31636,7.62663,1e-15,6894.76,8.787204606e-09,1.27702e-15
8,0842,2,32172,7.60418,1e-15,6894.76,9.837523396e-09,1.42967e-15
8,0842,3,33452,8.35826,1e-15,6894.76,2.782703014e-08,4.04404e-15
8,0842,4,33536,8.66949,1e-15,6894.76,8.343001069e-08,1.21247e-14
8,0843,1,31734,7.68047,1e-15,6894.76,8.710776038e-09,1.26592e-15
8,0843,2,32092,7.77829,1e-15,6894.76,1.005943441e-08,1.46192e-15
8,0843,3,33532,8.57391,1e-15,6894.76,3.009686463e-08,4.37391e-15
8,0843,4,33340,9.16336,1e-15,6894.76,8.288814692e-08,1.20459e-14
8,0844,1,31694,7.89455,1e-15,6894.76,9.008958716e-09,1.30925e-15
8,0844,2,32210,7.68928,1e-15,6894.76,1.020048931e-08,1.48241e-15
8,0844,3,33694,8.53666,1e-15,6894.76,4.93008119e-08,7.16478e-15
8,0844,4,33300,8.97,1e-15,6894.76,2.495416725e-07,3.62653e-14
8,0845,1,31602,7.85023,1e-15,6894.76,9.121794016e-09,1.32565e-15
8,0845,2,32270,9.08761,1e-15,6894.76,1.009916208e-08,1.46769e-15
8,0845,3,33564,8.52826,1e-15,6894.76,5.190023865e-08,7.54255e-15
8,0845,4,33228,8.7206,1e-15,6894.76,2.550003914e-07,3.70586e-14
8,0846,1,31646,7.72469,1e-15,6894.76,9.214143026e-09,1.33907e-15
8,0846,2,32376,7.61577,1e-15,6894.76,1.02797102e-08,1.49393e-15
8,0846,3,33602,8.30458,1e-15,6894.76,4.508798216e-08,6.55254e-15
8,0846,4,33250,8.37052,1e-15,6894.76,2.415496239e-07,3.51039e-14
8,0847,1,31862,7.97017,1e-15,6894.76,9.206420594e-09,1.33795e-15
8,0847,2,32156,8.0923,1e-15,6894.76,1.011721436e-08,1.47031e-15
8,0847,3,33478,8.99023,1e-15,6894.76,4.201556206e-08,6.10603e-15
8,0847,4,33478,0,0,0,0,0
8,0848,1,31798,8.00002,1e-15,6894.76,9.331601888e-09,1.35614e-15
8,0848,2,32162,8.00966,1e-15,6894.76,1.029558621e-08,1.49623e-15
8,0848,3,33614,8.33222,1e-15,6894.76,4.190365121e-08,6.08976e-15
8,0848,4,33162,8.0813,1e-15,6894.76,1.004038015e-07,1.45915e-14
8,0849,1,31756,8.57798,1e-15,6894.76,9.521315274e-09,1.38371e-15
8,0849,2,32092,7.74256,1e-15,6894.76,1.042423073e-08,1.51493e-15
8,0849,3,33528,8.24135,1e-15,6894.76,4.081656914e-08,5.93178e-15
8,0849,4,33528,0,0,0,0,0
8,0850,1,31870,7.8703,1e-15,6894.76,9.665583049e-09,1.40468e-15
8,0850,2,32262,8.26601,1e-15,6894.76,1.074662311e-08,1.56178e-15
8,0850,3,33532,8.36407,1e-15,6894.76,4.159797342e-08,6.04534e-15
8,0850,4,33204,8.38602,1e-15,6894.76,3.435654851e-07,4.99296e-14
8,0851,1,31762,7.60044,1e-15,6894.76,9.56736893e-09,1.3904e-15
8,0851,2,32244,7.91792,1e-15,6894.76,1.060891123e-08,1.54177e-15
8,0851,3,33686,8.92482,1e-15,6894.76,4.168928926e-08,6.05861e-15
8,0851,4,33430,9.0053,1e-15,6894.76,3.429460603e-07,4.98396e-14
8,0852,1,31838,8.09932,1e-15,6894.76,9.197050209e-09,1.33659e-15
8,0852,2,32220,8.01566,1e-15,6894.76,1.03575237e-08,1.50524e-15
8,0852,3,33428,8.40032,1e-15,6894.76,4.14586525e-08,6.02509e-15
8,0852,4,33376,8.25289,1e-15,6894.76,1.144756848e-07,1.66365e-14
8,0853,1,31836,7.40779,1e-15,6894.76,9.080481535e-09,1.31965e-15
8,0853,2,32056,7.86639,1e-15,6894.76,1.034895085e-08,1.50399e-15
8,0853,3,33550,8.42525,1e-15,6894.76,4.020719581e-08,5.84322e-15
8,0853,4,33304,8.83438,1e-15,6894.76,1.181817764e-07,1.71751e-14
8,0854,1,31798,8.93975,1e-15,6894.76,9.06551623e-09,1.31747e-15
8,0854,2,32186,7.80441,1e-15,6894.76,1.03648955e-08,1.50631e-15
8,0854,3,33524,8.14824,1e-15,6894.76,4.062887799e-08,5.9045e-15
8,0854,4,33400,9.47605,1e-15,6894.76,7.777018694e-08,1.13022e-14
8,0855,1,31790,7.64742,1e-15,6894.76,8.947908591e-09,1.30038e-15
8,0855,2,32060,7.61077,1e-15,6894.76,1.014490944e-08,1.47434e-15
8,0855,3,33600,9.03843,1e-15,6894.76,2.919980782e-08,4.24354e-15
8,0855,4,33354,8.33601,1e-15,6894.76,1.542155485e-07,2.24118e-14
8,0856,1,31720,7.58782,1e-15,6894.76,8.826528905e-09,1.28274e-15
8,0856,2,32244,7.97361,1e-15,6894.76,9.865829911e-09,1.43378e-15
8,0856,3,33708,8.66537,1e-15,6894.76,2.90341342e-08,4.21947e-15
8,0856,4,33466,8.81589,1e-15,6894.76,8.864677904e-08,1.28828e-14
8,0857,1,31588,7.75274,1e-15,6894.76,8.703724027e-09,1.26489e-15
8,0857,2,32168,7.80123,1e-15,6894.76,9.899004049e-09,1.4386e-15
8,0857,3,33592,8.24834,1e-15,6894.76,2.92087366e-08,4.24484e-15
8,0857,4,33290,8.20329,1e-15,6894.76,8.001987874e-08,1.16291e-14
8,0858,1,31750,8.39598,1e-15,6894.76,8.772913911e-09,1.27495e-15
8,0858,2,32128,7.63287,1e-15,6894.76,9.826381542e-09,1.42805e-15
8,0858,3,33716,8.53236,1e-15,6894.76,2.815778762e-08,4.09211e-15
8,0858,4,33562,8.51004,1e-15,6894.76,6.800362535e-08,9.88281e-15
8,0859,1,31848,7.83586,1e-15,6894.76,8.749386446e-09,1.27153e-15
8,0859,2,32136,8.43768,1e-15,6894.76,9.863997987e-09,1.43351e-15
8,0859,3,33490,8.66082,1e-15,6894.76,2.646628826e-08,3.84629e-15
8,0859,4,33462,8.34031,1e-15,6894.76,8.95655316e-08,1.30164e-14
8,0860,1,31840,8.97606,1e-15,6894.76,8.87986109e-09,1.29049e-15
8,0860,2,32082,8.10585,1e-15,6894.76,1.042698198e-08,1.51533e-15
8,0860,3,33450,8.27018,1e-15,6894.76,2.859143719e-08,4.15513e-15
8,0860,4,33516,8.71814,1e-15,6894.76,5.42157108e-08,7.87905e-15
8,0861,1,31830,8.77458,1e-15,6894.76,8.952639811e-09,1.30107e-15
8,0861,2,32106,8.24284,1e-15,6894.76,1.042989325e-08,1.51575e-15
8,0861,3,33416,8.48753,1e-15,6894.76,3.01080084e-08,4.37553e-15
8,0861,4,33548,8.33081,1e-15,6894.76,8.38144354e-08,1.21806e-14
8,0862,1,31796,7.26891,1e-15,6894.76,9.007795698e-09,1.30908e-15
8,0862,2,32292,8.31964,1e-15,6894.76,1.009537549e-08,1.46714e-15
8,0862,3,33502,8.48907,1e-15,6894.76,3.035661558e-08,4.41166e-15
8,0862,4,33634,8.81541,1e-15,6894.76,3.695174544e-07,5.37011e-14
8,0863,1,31654,7.85232,1e-15,6894.76,8.938445723e-09,1.299e-15
8,0863,2,32102,7.74464,1e-15,6894.76,1.006510362e-08,1.46274e-15
8,0863,3,33698,8.11116,1e-15,6894.76,3.555018345e-08,5.16643e-15
8,0863,4,32930,8.30646,1e-15,6894.76,4.209705279e-07,6.11787e-14
8,0864,1,31792,7.9489,1e-15,6894.76,8.888086388e-09,1.29169e-15
8,0864,2,32174,7.8193,1e-15,6894.76,9.889849356e-09,1.43727e-15
8,0864,3,33716,8.713,1e-15,6894.76,4.156266884e-08,6.04021e-15
8,0864,4,33168,8.14679,1e-15,6894.76,3.758646564e-07,5.46236e-14
8,0865,1,31588,7.63107,1e-15,6894.76,8.773162219e-09,1.27498e-15
8,0865,2,32150,7.9248,1e-15,6894.76,1.001497982e-08,1.45545e-15
8,0865,3,33568,8.42045,1e-15,6894.76,4.234096309e-08,6.15332e-15
8,0865,4,33412,8.68288,1e-15,6894.76,1.014554426e-07,1.47443e-14
8,0866,1,31700,8.36279,1e-15,6894.76,8.86596634e-09,1.28847e-15
8,0866,2,32104,7.90238,1e-15,6894.76,1.003132103e-08,1.45783e-15
8,0866,3,32104,0,0,0,0,0
8,0866,4,33732,9.34149,1e-15,6894.76,7.82329716e-08,1.13694e-14
8,0867,1,31604,7.88295,1e-15,6894.76,9.097822821e-09,1.32217e-15
8,0867,2,32028,7.82857,1e-15,6894.76,1.019838579e-08,1.48211e-15
8,0867,3,33688,8.68582,1e-15,6894.76,3.523593113e-08,5.12076e-15
8,0867,4,33654,8.45865,1e-15,6894.76,7.91913333e-08,1.15087e-14
8,0868,1,31806,7.85321,1e-15,6894.76,9.099927781e-09,1.32247e-15
8,0868,2,32284,8.21815,1e-15,6894.76,1.002424035e-08,1.4568e-15
8,0868,3,33770,8.24963,1e-15,6894.76,3.076515267e-08,4.47103e-15
8,0868,4,33602,7.92326,1e-15,6894.76,9.177756701e-08,1.33378e-14
8,0869,1,31790,8.29959,1e-15,6894.76,9.115624265e-09,1.32475e-15
8,0869,2,32446,7.9275,1e-15,6894.76,1.015210491e-08,1.47538e-15
8,0869,3,33574,8.06278,1e-15,6894.76,3.241786356e-08,4.71122e-15
8,0869,4,33706,8.68852,1e-15,6894.76,8.118239704e-08,1.17981e-14
8,0870,1,31728,7.96958,1e-15,6894.76,9.214316035e-09,1.3391e-15
8,0870,2,32324,8.12441,1e-15,6894.76,1.022976891e-08,1.48667e-15
8,0870,3,33680,8.08044,1e-15,6894.76,3.106477236e-08,4.51457e-15
8,0870,4,33680,0,0,0,0,0
8,0871,1,31892,7.56307,1e-15,6894.76,9.235827866e-09,1.34222e-15
8,0871,2,32318,8.37581,1e-15,6894.76,1.035089234e-08,1.50427e-15
8,0871,3,33686,8.54548,1e-15,6894.76,3.764945318e-08,5.47151e-15
8,0871,4,33646,9.52709,1e-15,6894.76,nan,nan
8,0872,1,32094,8.10471,1e-15,6894.76,9.353347361e-09,1.3593e-15
8,0872,2,32510,7.74681,1e-15,6894.76,1.024598499e-08,1.48903e-15
8,0872,3,33720,8.6266,1e-15,6894.76,4.5074476e-08,6.55057e-15
8,0872,4,33720,8.62701,1e-15,6894.76,4.5074476e-08,6.55057e-15
8,0873,1,32058,7.68529,1e-15,6894.76,9.40086173e-09,1.36621e-15
8,0873,2,32386,7.57889,1e-15,6894.76,1.053284586e-08,1.53071e-15
8,0873,3,32386,0,0,0,0,0
8,0873,4,33540,8.19465,1e-15,6894.76,2.737435734e-08,3.97825e-15
8,0874,1,32100,8.43041,1e-15,6894.76,9.47592943e-09,1.37712e-15
8,0874,2,32484,7.91292,1e-15,6894.76,1.02821815e-08,1.49429e-15
8,0874,3,33520,8.26304,1e-15,6894.76,4.206021786e-08,6.11252e-15
8,0874,4,33686,8.24712,1e-15,6894.76,2.617662815e-08,3.80419e-15
8,0875,1,31852,8.45129,1e-15,6894.76,9.369399933e-09,1.36163e-15
8,0875,2,32326,8.21241,1e-15,6894.76,1.022671226e-08,1.48623e-15
8,0875,3,33714,8.47955,1e-15,6894.76,4.262076233e-08,6.19398e-15
8,0875,4,33714,8.47314,1e-15,6894.76,4.262076233e-08,6.19398e-15
8,0876,1,31860,7.64428,1e-15,6894.76,9.248370235e-09,1.34404e-15
8,0876,2,32486,8.35376,1e-15,6894.76,1.02554072e-08,1.4904e-15
8,0876,3,33698,9.18099,1e-15,6894.76,3.131946419e-08,4.55159e-15
8,0876,4,33686,8.13594,1e-15,6894.76,3.995760085e-08,5.80695e-15
8,0877,1,31834,7.80541,1e-15,6894.76,9.155826185e-09,1.3306e-15
8,0877,2,32228,9.12687,1e-15,6894.76,1.014058914e-08,1.47371e-15
8,0877,3,33776,8.95943,1e-15,6894.76,3.450079295e-08,5.01392e-15
8,0877,4,33762,8.48601,1e-15,6894.76,4.144503571e-08,6.02311e-15
8,0878,1,31834,7.38584,1e-15,6894.76,9.034089086e-09,1.3129e-15
8,0878,2,32190,8.43162,1e-15,6894.76,9.996203507e-09,1.45273e-15
8,0878,3,33750,8.80508,1e-15,6894.76,3.24645732e-08,4.718e-15
8,0878,4,33840,8.88729,1e-15,6894.76,2.589410925e-08,3.76313e-15
8,0879,1,31898,7.9398,1e-15,6894.76,9.069298342e-09,1.31802e-15
8,0879,2,32226,8.15065,1e-15,6894.76,9.857408116e-09,1.43256e-15
8,0879,3,33768,8.29142,1e-15,6894.76,3.244512858e-08,4.71518e-15
8,0879,4,33768,0,0,0,0,0
8,0880,1,31882,8.32163,1e-15,6894.76,8.918109063e-09,1.29605e-15
8,0880,2,32324,7.78346,1e-15,6894.76,9.902712155e-09,1.43914e-15
8,0880,3,33650,8.58918,1e-15,6894.76,3.34318007e-08,4.85857e-15
8,0880,4,33160,8.7099,1e-15,6894.76,1.579944375e-08,2.2961e-15
8,0881,1,31680,8.11676,1e-15,6894.76,9.008949531e-09,1.30925e-15
8,0881,2,32418,8.13217,1e-15,6894.76,9.876537884e-09,1.43534e-15
8,0881,3,33668,9.50962,1e-15,6894.76,3.141545084e-08,4.56554e-15
8,0881,4,33136,8.49362,1e-15,6894.76,1.410347384e-08,2.04963e-15
8,0882,1,31932,8.6087,1e-15,6894.76,9.024158615e-09,1.31146e-15
8,0882,2,32132,7.74961,1e-15,6894.76,9.876066559e-09,1.43527e-15
8,0882,3,33784,8.82954,1e-15,6894.76,3.181697665e-08,4.62389e-15
8,0882,4,33054,8.07223,1e-15,6894.76,1.412796203e-08,2.05319e-15
8,0883,1,31838,8.5085,1e-15,6894.76,9.094481414e-09,1.32168e-15
8,0883,2,32112,8.06369,1e-15,6894.76,9.864199017e-09,1.43354e-15
8,0883,3,32112,0,0,0,0,0
8,0883,4,32996,8.32878,1e-15,6894.76,nan,nan
8,0884,1,31784,8.26374,1e-15,6894.76,9.035897758e-09,1.31317e-15
8,0884,2,32390,8.02128,1e-15,6894.76,9.886497761e-09,1.43678e-15
8,0884,3,33566,8.70418,1e-15,6894.76,3.732235732e-08,5.42397e-15
8,0884,4,32938,8.55074,1e-15,6894.76,1.34579828e-08,1.95582e-15
8,0885,1,31888,8.15991,1e-15,6894.76,8.967499819e-09,1.30323e-15
8,0885,2,32208,7.90907,1e-15,6894.76,1.005956371e-08,1.46193e-15
8,0885,3,33678,9.17788,1e-15,6894.76,3.545406012e-08,5.15246e-15
8,0885,4,33026,9.09405,1e-15,6894.76,1.50693858e-08,2.19e-15
8,0886,1,31626,7.91316,1e-15,6894.76,9.193498563e-09,1.33607e-15
8,0886,2,32212,7.79018,1e-15,6894.76,1.020627286e-08,1.48325e-15
8,0886,3,32212,0,0,0,0,0
8,0886,4,33044,8.75854,1e-15,6894.76,1.345882841e-08,1.95594e-15
8,0887,1,31692,7.76619,1e-15,6894.76,9.483094791e-09,1.37816e-15
8,0887,2,32018,8.17719,1e-15,6894.76,1.045688589e-08,1.51968e-15
8,0887,3,33902,9.39138,1e-15,6894.76,2.797907726e-08,4.06614e-15
8,0887,4,32896,7.95767,1e-15,6894.76,1.353577239e-08,1.96712e-15
8,0888,1,31690,7.73434,1e-15,6894.76,9.484985549e-09,1.37843e-15
8,0888,2,32248,7.87025,1e-15,6894.76,1.024706774e-08,1.48918e-15
8,0888,3,33618,9.24478,1e-15,6894.76,3.012934031e-08,4.37863e-15
8,0888,4,32854,8.91668,1e-15,6894.76,1.353254194e-08,1.96665e-15
8,0889,1,31756,7.51221,1e-15,6894.76,9.299483171e-09,1.35147e-15
8,0889,2,32264,7.78357,1e-15,6894.76,1.01947356e-08,1.48158e-15
8,0889,3,33626,8.27521,1e-15,6894.76,2.602613656e-08,3.78232e-15
8,0889,4,32916,7.97014,1e-15,6894.76,1.307391563e-08,1.9e-15
8,0890,1,31760,8.03345,1e-15,6894.76,9.051921363e-09,1.3155e-15
8,0890,2,32358,7.88247,1e-15,6894.76,9.742580032e-09,1.41587e-15
8,0890,3,33690,8.30962,1e-15,6894.76,2.618321452e-08,3.80515e-15
8,0890,4,32766,8.34363,1e-15,6894.76,nan,nan
8,0891,1,31872,7.70938,1e-15,6894.76,8.91529396e-09,1.29564e-15
8,0891,2,32062,8.3938,1e-15,6894.76,9.658058149e-09,1.40358e-15
8,0891,3,33612,8.19161,1e-15,6894.76,2.584652084e-08,3.75622e-15
8,0891,4,33156,8.20817,1e-15,6894.76,1.656803515e-08,2.4078e-15
8,0892,1,31744,7.62529,1e-15,6894.76,8.774388299e-09,1.27516e-15
8,0892,2,32134,8.21776,1e-15,6894.76,9.553781148e-09,1.38843e-15
8,0892,3,32134,0,0,0,0,0
8,0892,4,33110,8.59108,1e-15,6894.76,1.541574137e-08,2.24034e-15
8,0893,1,31820,7.91971,1e-15,6894.76,8.808138682e-09,1.28007e-15
8,0893,2,32156,8.09168,1e-15,6894.76,9.488532511e-09,1.37895e-15
8,0893,3,33616,8.28241,1e-15,6894.76,2.815630891e-08,4.09189e-15
8,0893,4,32856,8.47277,1e-15,6894.76,1.257662625e-08,1.82773e-15
8,0894,1,31688,7.67149,1e-15,6894.76,8.754244384e-09,1.27223e-15
8,0894,2,32098,7.69751,1e-15,6894.76,9.483402656e-09,1.3782e-15
8,0894,3,32098,0,0,0,0,0
8,0894,4,33288,8.44188,1e-15,6894.76,1.535768277e-08,2.2319e-15
8,0895,1,31682,7.77614,1e-15,6894.76,8.629246557e-09,1.25407e-15
8,0895,2,32060,7.9031,1e-15,6894.76,9.389325718e-09,1.36453e-15
8,0895,3,33704,8.51413,1e-15,6894.76,2.546013003e-08,3.70006e-15
8,0895,4,33568,9.01007,1e-15,6894.76,2.085001329e-08,3.03009e-15
8,0896,1,31868,7.39253,1e-15,6894.76,8.355568834e-09,1.2143e-15
8,0896,2,32064,7.89962,1e-15,6894.76,9.302392353e-09,1.3519e-15
8,0896,3,33654,8.11954,1e-15,6894.76,2.422542605e-08,3.52063e-15
8,0896,4,33490,8.39977,1e-15,6894.76,1.050663959e-07,1.52691e-14
8,0897,1,31676,7.5636,1e-15,6894.76,8.43083083e-09,1.22523e-15
8,0897,2,32050,7.93768,1e-15,6894.76,9.48118955e-09,1.37788e-15
8,0897,3,33670,8.39185,1e-15,6894.76,2.516953169e-08,3.65783e-15
8,0897,4,33752,9.04136,1e-15,6894.76,3.466254434e-08,5.03743e-15
8,0898,1,31640,7.95274,1e-15,6894.76,8.536298974e-09,1.24056e-15
8,0898,2,32096,7.67857,1e-15,6894.76,9.530080486e-09,1.38499e-15
8,0898,3,33670,8.96731,1e-15,6894.76,2.941843033e-08,4.27531e-15
8,0898,4,32766,8.46601,1e-15,6894.76,1.276849063e-08,1.85562e-15
8,0899,1,31750,8.38547,1e-15,6894.76,8.603916125e-09,1.25039e-15
8,0899,2,32066,8.03856,1e-15,6894.76,9.684909843e-09,1.40749e-15
8,0899,3,33822,8.16803,1e-15,6894.76,3.231658289e-08,4.6965e-15
8,0899,4,32884,7.86126,1e-15,6894.76,1.267610441e-08,1.84219e-15
8,0900,1,31720,7.65694,1e-15,6894.76,8.642912879e-09,1.25606e-15
8,0900,2,32092,7.83,1e-15,6894.76,9.645112116e-09,1.4017e-15
8,0900,3,33816,8.34414,1e-15,6894.76,3.937400187e-08,5.72214e-15
8,0900,4,32870,8.0322,1e-15,6894.76,1.289237306e-08,1.87362e-15
8,0901,1,31678,7.79825,1e-15,6894.76,8.665810041e-09,1.25938e-15
8,0901,2,32070,8.34993,1e-15,6894.76,9.561645718e-09,1.38957e-15
8,0901,3,33860,8.51552,1e-15,6894.76,4.839734085e-08,7.03348e-15
8,0901,4,32740,8.75978,1e-15,6894.76,1.212853816e-08,1.76261e-15
8,0902,1,31652,8.02131,1e-15,6894.76,8.8350382e-09,1.28398e-15
8,0902,2,32048,8.08265,1e-15,6894.76,9.666870408e-09,1.40486e-15
8,0902,3,33660,8.59055,1e-15,6894.76,4.826937478e-08,7.01488e-15
8,0902,4,33098,8.18095,1e-15,6894.76,1.323204121e-08,1.92298e-15
8,0903,1,31682,7.77845,1e-15,6894.76,8.821151023e-09,1.28196e-15
8,0903,2,32210,8.00492,1e-15,6894.76,9.685749603e-09,1.40761e-15
8,0903,3,33558,8.44919,1e-15,6894.76,2.683907652e-08,3.90046e-15
8,0903,4,33304,8.04945,1e-15,6894.76,1.633025361e-08,2.37324e-15
8,0904,1,31806,7.70861,1e-15,6894.76,8.847155604e-09,1.28574e-15
8,0904,2,32204,8.31295,1e-15,6894.76,9.700540716e-09,1.40976e-15
8,0904,3,33566,8.66007,1e-15,6894.76,2.441349458e-08,3.54796e-15
8,0904,4,33526,9.05678,1e-15,6894.76,2.273555315e-08,3.30411e-15
8,0905,1,31914,7.9936,1e-15,6894.76,8.840740421e-09,1.2848e-15
8,0905,2,32198,8.10917,1e-15,6894.76,9.632491148e-09,1.39987e-15
8,0905,3,33654,8.72926,1e-15,6894.76,2.611362652e-08,3.79503e-15
8,0905,4,33492,8.67825,1e-15,6894.76,6.014554926e-08,8.74082e-15
8,0906,1,31842,8.23078,1e-15,6894.76,8.994833508e-09,1.3072e-15
8,0906,2,32130,7.35149,1e-15,6894.76,9.759940882e-09,1.41839e-15
8,0906,3,33858,9.11388,1e-15,6894.76,2.357199327e-08,3.42566e-15
8,0906,4,33906,8.37745,1e-15,6894.76,2.773372183e-08,4.03048e-15
8,0907,1,31748,7.96534,1e-15,6894.76,8.912528917e-09,1.29524e-15
8,0907,2,32300,8.01153,1e-15,6894.76,9.694768803e-09,1.40892e-15
8,0907,3,33624,8.36255,1e-15,6894.76,2.599279092e-08,3.77747e-15
8,0907,4,33938,8.79136,1e-15,6894.76,3.359143461e-08,4.88177e-15
8,0908,1,31742,8.07455,1e-15,6894.76,8.835991133e-09,1.28411e-15
8,0908,2,32318,8.38675,1e-15,6894.76,9.6468877e-09,1.40196e-15
8,0908,3,33674,8.62777,1e-15,6894.76,2.527629961e-08,3.67335e-15
8,0908,4,33716,8.1592,1e-15,6894.76,5.076762098e-08,7.37794e-15
8,0909,1,31680,8.62571,1e-15,6894.76,8.918334081e-09,1.29608e-15
8,0909,2,32026,8.03921,1e-15,6894.76,9.528789994e-09,1.3848e-15
8,0909,3,33722,8.7017,1e-15,6894.76,3.580656721e-08,5.20369e-15
8,0909,4,33166,9.03172,1e-15,6894.76,1.585413701e-07,2.30405e-14
8,0910,1,31686,7.94609,1e-15,6894.76,8.869652475e-09,1.28901e-15
8,0910,2,32226,7.93526,1e-15,6894.76,9.531194647e-09,1.38515e-15
8,0910,3,33752,8.17418,1e-15,6894.76,3.629651316e-08,5.27489e-15
8,0910,4,33330,8.76634,1e-15,6894.76,9.136098074e-08,1.32773e-14
8,0911,1,31540,7.83228,1e-15,6894.76,8.771029293e-09,1.27467e-15
8,0911,2,32160,7.65444,1e-15,6894.76,9.469924532e-09,1.37624e-15
8,0911,3,33722,9.01172,1e-15,6894.76,3.422324673e-08,4.97359e-15
8,0911,4,33048,8.05363,1e-15,6894.76,2.413267326e-07,3.50715e-14
8,0912,1,31572,7.70806,1e-15,6894.76,8.641262897e-09,1.25582e-15
8,0912,2,32112,8.29388,1e-15,6894.76,9.426950606e-09,1.37e-15
8,0912,3,33602,8.28895,1e-15,6894.76,3.486780113e-08,5.06726e-15
8,0912,4,33252,8.16815,1e-15,6894.76,2.336534767e-07,3.39563e-14
8,0913,1,31566,8.03575,1e-15,6894.76,8.643636942e-09,1.25616e-15
8,0913,2,32104,7.98226,1e-15,6894.76,9.482762862e-09,1.37811e-15
8,0913,3,32104,0,0,0,0,0
8,0913,4,33314,9.18629,1e-15,6894.76,2.42626604e-07,3.52604e-14
8,0914,1,31466,8.27102,1e-15,6894.76,8.644190325e-09,1.25624e-15
8,0914,2,32142,8.28317,1e-15,6894.76,9.541765742e-09,1.38668e-15
8,0914,3,33692,8.48676,1e-15,6894.76,4.125163907e-08,5.99501e-15
8,0914,4,33170,7.78116,1e-15,6894.76,2.439632803e-07,3.54546e-14
8,0915,1,31550,7.75206,1e-15,6894.76,8.615584162e-09,1.25208e-15
8,0915,2,32182,7.91143,1e-15,6894.76,9.501750152e-09,1.38087e-15
8,0915,3,32182,0,0,0,0,0
8,0915,4,33108,8.32212,1e-15,6894.76,2.443826009e-07,3.55156e-14
8,0916,1,31624,7.51705,1e-15,6894.76,8.578059007e-09,1.24663e-15
8,0916,2,31966,7.54878,1e-15,6894.76,9.478832534e-09,1.37754e-15
8,0916,3,33506,8.81129,1e-15,6894.76,4.526881383e-08,6.57882e-15
8,0916,4,32792,7.6947,1e-15,6894.76,3.118834355e-07,4.53253e-14
8,0917,1,31592,7.32005,1e-15,6894.76,8.554609994e-09,1.24322e-15
8,0917,2,32106,8.19234,1e-15,6894.76,9.507639185e-09,1.38172e-15
8,0917,3,32106,0,0,0,0,0
8,0917,4,32676,8.67601,1e-15,6894.76,3.047289486e-07,4.42856e-14
8,0918,1,31726,7.35323,1e-15,6894.76,8.561707192e-09,1.24425e-15
8,0918,2,32302,7.79258,1e-15,6894.76,9.519304463e-09,1.38342e-15
8,0918,3,33408,8.44494,1e-15,6894.76,5.467174396e-08,7.94532e-15
8,0918,4,32812,8.01228,1e-15,6894.76,3.020754669e-07,4.38999e-14
8,0919,1,31616,7.61365,1e-15,6894.76,8.661698116e-09,1.25879e-15
8,0919,2,32256,7.87226,1e-15,6894.76,9.546509929e-09,1.38737e-15
8,0919,3,33744,8.78367,1e-15,6894.76,4.072488076e-08,5.91846e-15
8,0919,4,32834,8.07579,1e-15,6894.76,2.945766976e-07,4.28102e-14
8,0920,1,31672,7.92299,1e-15,6894.76,8.619879195e-09,1.25271e-15
