Slice,Count,Total Area,Average Size,%Area,Perim.,Major,Minor,Angle,Feret,FeretX,FeretY,FeretAngle,MinFeret
954,231,12564,54.38961,3.06738,24.39703,8.95010,5.38258,66.99769,9.70147,304.92641,323.13853,90.83940,5.93480
955,224,12328,55.03571,3.00977,24.74204,9.13941,5.52641,66.55641,9.84334,322.79018,335.87500,87.42631,6.09131
956,216,11500,53.24074,2.80762,23.85271,8.82033,5.45626,65.99955,9.51640,325.35185,329.24074,89.40454,5.99248
957,216,11692,54.12963,2.85449,24.46533,9.12568,5.44466,68.58347,9.82299,321.30556,329.69907,90.94848,5.99294
958,202,11321,56.04455,2.76392,24.69134,9.15819,5.62317,67.05412,9.87856,325.90099,319.59901,85.89148,6.15950
959,205,11535,56.26829,2.81616,24.87341,9.19775,5.53202,61.84514,9.93442,332.53659,322.62927,87.93523,6.09584
960,199,11622,58.40201,2.83740,25.70599,9.34590,5.73248,71.29060,10.14436,333.43719,313.70854,88.48329,6.29446
961,199,11712,58.85427,2.85938,25.61646,9.33278,5.82593,65.57477,10.11398,325.98995,312.68844,82.26431,6.40680
962,209,11931,57.08612,2.91284,24.96816,9.03638,5.67612,66.47888,9.84627,324.76077,313.76077,87.15872,6.26562
963,202,11516,57.00990,2.81152,25.76288,9.27212,5.70732,67.82797,10.10575,326.32673,312.73267,88.15500,6.35216
964,203,11016,54.26601,2.68945,25.05119,9.11414,5.64709,69.15474,9.91732,312.51232,321.16256,86.72211,6.23456
965,203,10628,52.35468,2.59473,23.83464,8.72045,5.48473,73.76641,9.47250,315.85714,314.49261,91.09931,5.97191
966,204,10487,51.40686,2.56030,23.82753,8.68950,5.52007,69.86215,9.42483,309.87745,318.21569,91.22812,5.99887
967,207,10617,51.28986,2.59204,23.87211,8.74777,5.43749,65.13518,9.45866,303.26570,324.88406,89.48969,5.92586
968,216,10669,49.39352,2.60474,23.27074,8.56355,5.25379,68.45459,9.26704,307.97685,316.45833,91.68066,5.74230
969,196,10094,51.50000,2.46436,23.99567,8.85228,5.41882,66.78291,9.59225,294.92857,323.68878,87.75909,5.94935
970,191,9906,51.86387,2.41846,23.96625,8.87825,5.52424,64.86276,9.62084,292.56545,325.85340,89.67741,6.02818
971,196,9781,49.90306,2.38794,23.24262,8.69236,5.32146,71.40286,9.35890,313.62755,330.13776,91.60977,5.84960
972,181,9969,55.07735,2.43384,24.97135,9.27532,5.64540,65.70752,9.99471,313.28177,334.69061,90.88697,6.16642
973,185,10055,54.35135,2.45483,24.55451,9.13089,5.45055,67.35611,9.81949,299.52432,334.84324,86.75920,6.00044
974,182,10096,55.47253,2.46484,24.99300,9.38143,5.46486,67.26345,10.06421,296.43407,343.65385,90.16386,6.04552
975,188,10382,55.22340,2.53467,24.83217,9.23299,5.46275,69.89606,9.96745,308.05851,335.62766,90.07693,6.04368
976,188,10019,53.29255,2.44604,23.97537,8.96203,5.37961,64.98883,9.63547,308.66489,336.26596,87.05508,5.90368
977,183,10137,55.39344,2.47485,24.75253,9.28335,5.44149,67.51991,9.96088,296.44809,321.04372,93.19063,6.00242
978,193,10446,54.12435,2.55029,24.37863,9.13717,5.45973,67.15497,9.83623,310.09845,331.87047,89.32361,6.00907
979,193,10971,56.84456,2.67847,25.13021,9.35728,5.65345,67.57852,10.08075,309.26943,324.54404,90.22132,6.19074
980,205,11155,54.41463,2.72339,23.67456,8.70618,5.56212,64.71637,9.41893,313.18049,311.40976,92.67625,6.04828
981,198,11439,57.77273,2.79272,24.84508,9.15804,5.77194,64.68996,9.84089,316.44444,318.52525,89.75686,6.29565
982,204,11644,57.07843,2.84277,24.74380,9.14615,5.76025,63.85130,9.83456,317.97059,322.85784,84.42540,6.30096
983,213,11947,56.08920,2.91675,24.76658,9.12210,5.67606,67.71893,9.81656,325.26291,328.69484,87.66303,6.22684
984,213,12026,56.46009,2.93604,24.65170,9.11169,5.69739,70.28140,9.80729,322.63850,322.46479,86.50651,6.21733
985,217,12103,55.77419,2.95483,24.66726,9.02964,5.63505,67.17974,9.72784,329.73272,314.88940,87.64780,6.17268
986,205,12110,59.07317,2.95654,25.98919,9.43762,5.91558,68.16007,10.15283,321.60976,322.07317,84.63104,6.48030
987,199,11837,59.48241,2.88989,26.38680,9.60899,5.86856,64.95063,10.39914,326.89950,322.86432,88.05988,6.44927
988,200,11457,57.28500,2.79712,25.58545,9.43078,5.71212,60.50812,10.13974,338.06000,318.69500,83.01095,6.30473
989,197,10985,55.76142,2.68188,25.18184,9.22408,5.70072,67.57851,9.93306,323.13198,318.75127,86.72521,6.27081
990,193,10922,56.59067,2.66650,25.61434,9.41478,5.70405,62.91805,10.20043,321.87565,330.35751,82.45747,6.30822
991,200,10668,53.34000,2.60449,24.56098,9.15920,5.39385,61.55832,9.83106,313.08500,299.90000,83.58138,5.93609
992,190,10456,55.03158,2.55273,25.00962,9.35975,5.51312,66.95935,10.05708,314.95789,303.74211,83.74362,6.05689
993,194,10507,54.15979,2.56519,25.27427,9.46419,5.43313,65.31611,10.15687,316.42268,308.44330,86.14397,6.00890
994,201,10291,51.19900,2.51245,24.47429,9.09059,5.24628,61.67368,9.80166,312.65174,325.81095,85.12002,5.83838
995,194,10195,52.55155,2.48901,24.95071,9.46625,5.45643,64.61669,10.09764,323.20619,314.18041,87.12512,6.01209
996,200,10232,51.16000,2.49805,24.60633,9.32626,5.38960,70.37935,9.96960,324.33000,308.72500,84.28437,5.94927
997,200,10049,50.24500,2.45337,24.21148,9.18624,5.44088,66.36929,9.84148,334.67000,314.33500,86.27157,5.92079
998,201,10020,49.85075,2.44629,24.02729,9.15700,5.43178,67.06513,9.78779,333.45274,303.15423,86.91751,5.92685
999,212,10020,47.26415,2.44629,23.13252,8.72791,5.28384,63.46659,9.39735,323.80189,308.60849,93.96361,5.76794
1000,196,9906,50.54082,2.41846,24.36284,9.24969,5.50672,67.89100,9.88996,330.33673,301.96429,88.75450,6.01179
1001,217,9710,44.74654,2.37061,22.19453,8.38996,5.22163,62.97958,9.01164,325.97235,307.53917,87.42938,5.63385
1002,209,9682,46.32536,2.36377,22.64930,8.54104,5.31101,65.26348,9.16851,329.34450,315.05742,86.77455,5.73785
1003,210,10001,47.62381,2.44165,22.92606,8.68352,5.34125,69.09439,9.30512,330.93810,319.89524,83.77383,5.79917
1004,203,10275,50.61576,2.50854,24.04594,9.08562,5.54247,65.34844,9.71080,325.95074,311.19704,84.62678,6.05590
1005,190,10076,53.03158,2.45996,24.70815,9.30829,5.67450,64.79668,9.94835,327.77368,309.45263,79.91896,6.19877
1006,210,9844,46.87619,2.40332,22.80823,8.38945,5.38438,66.15096,9.10489,324.31429,295.60952,83.86735,5.88202
1007,215,9296,43.23721,2.26953,21.84491,7.93496,5.13636,62.22851,8.64135,319.94419,301.67442,86.62744,5.61592
1008,197,8655,43.93401,2.11304,22.11986,8.20453,5.29123,64.93935,8.88741,313.18782,315.37056,83.91606,5.73821
1009,193,8574,44.42487,2.09326,22.41961,8.44852,5.20571,66.34461,9.07709,325.42487,317.43523,84.16742,5.67565
1010,199,8579,43.11055,2.09448,21.74932,8.12928,5.16181,59.69432,8.76686,310.90955,323.27638,87.20210,5.55960
1011,197,8564,43.47208,2.09082,21.85765,8.11901,5.23340,63.42656,8.73959,301.43147,300.21827,87.94962,5.67121
1012,203,8944,44.05911,2.18359,22.06190,8.27186,5.29077,62.25052,8.88483,321.54187,289.91133,87.45787,5.70026
1013,190,8764,46.12632,2.13965,22.52618,8.40245,5.35274,67.96553,9.03592,308.43158,301.50000,90.17667,5.82238
1014,174,8811,50.63793,2.15112,23.85851,8.91288,5.46361,63.20470,9.55855,307.03448,302.14943,90.65675,5.98118
1015,173,8766,50.67052,2.14014,23.93102,8.93905,5.47321,65.49766,9.58556,308.11561,307.06936,87.67099,6.00159
1016,173,9021,52.14451,2.20239,24.04464,9.05627,5.51690,63.25778,9.75054,306.60116,326.73988,83.33164,6.07035
1017,181,9205,50.85635,2.24731,23.52268,8.83087,5.43943,63.86844,9.51130,298.01657,314.54696,87.08836,5.93735
1018,181,9457,52.24862,2.30884,24.01469,8.93880,5.58486,60.82764,9.65715,299.49171,311.53039,85.81786,6.09435
1019,189,9653,51.07407,2.35669,23.49493,8.76564,5.48942,67.29870,9.45389,293.54497,307.53968,86.64921,5.95835
1020,188,9732,51.76596,2.37598,23.77712,8.77073,5.51406,62.11379,9.51922,285.36170,307.65426,85.16057,6.03725
1021,178,9852,55.34831,2.40527,25.34252,9.28208,5.72353,62.46425,10.11317,281.84270,327.04494,84.00583,6.30193
1022,174,9868,56.71264,2.40918,25.70229,9.42349,5.77128,63.59854,10.25764,277.14943,331.35057,83.66867,6.34707
1023,185,9878,53.39459,2.41162,24.75556,9.23466,5.57299,65.58306,9.94752,289.12973,321.59459,90.20003,6.10039
1024,194,10301,53.09794,2.51489,24.72720,9.27799,5.49813,69.80895,9.96618,272.67526,315.21649,85.62400,5.99957
1025,190,10431,54.90000,2.54663,25.25970,9.40606,5.61619,67.43743,10.12155,283.66316,324.36316,84.58666,6.14799
1026,208,10528,50.61538,2.57031,23.85904,8.90523,5.39368,66.22496,9.58948,282.86538,331.84615,85.80494,5.89286
1027,201,10612,52.79602,2.59082,24.14116,8.91107,5.55666,65.07354,9.62841,279.66667,330.37313,89.27624,6.06442
1028,203,11303,55.67980,2.75952,25.08462,9.10825,5.69766,63.69266,9.93656,273.01478,337.50246,82.32963,6.24794
1029,205,11737,57.25366,2.86548,25.49457,9.25892,5.78256,68.84284,10.09743,282.42439,336.87317,86.77073,6.37633
1030,207,11676,56.40580,2.85059,25.18061,9.10443,5.70298,69.68664,9.93805,289.79227,343.26087,87.92124,6.28008
1031,209,11859,56.74163,2.89526,25.31566,9.25510,5.69603,68.32678,10.06593,288.55502,326.10048,89.32468,6.26464
1032,229,12223,53.37555,2.98413,23.87963,8.81335,5.52320,68.51007,9.53309,289.93013,327.34498,94.02319,6.00889
1033,226,12157,53.79204,2.96802,23.73222,8.78811,5.48030,64.11496,9.51599,299.21239,323.73894,91.17037,5.96119
1034,225,12410,55.15556,3.02979,24.61311,9.16952,5.45449,66.15681,9.88606,299.82222,322.34222,92.77349,5.97789
1035,233,12990,55.75107,3.17139,24.90250,9.11907,5.53426,65.81377,9.86031,290.84979,309.68670,86.23849,6.03450
1036,237,13105,55.29536,3.19946,24.80800,9.10833,5.53348,65.51163,9.82474,303.37131,315.82278,88.37740,6.06778
1037,240,13076,54.48333,3.19238,24.10927,8.94266,5.49095,69.25271,9.64408,294.68750,325.71667,86.09544,5.98100
1038,225,13045,57.97778,3.18481,25.43334,9.33699,5.74632,67.04269,10.04103,292.76889,327.13333,83.65065,6.23909
1039,226,12888,57.02655,3.14648,25.28996,9.16498,5.58012,65.03715,9.91828,296.72566,328.00442,87.57360,6.13220
1040,218,12421,56.97706,3.03247,25.22264,9.26828,5.51274,65.94581,10.00319,291.88532,331.55963,87.83844,6.07497
1041,221,12358,55.91855,3.01709,25.16420,9.20316,5.54962,65.18302,9.97926,301.18552,327.07692,87.99379,6.12326
1042,211,11917,56.47867,2.90942,25.24211,9.41364,5.55125,68.82186,10.11365,297.00000,319.09953,90.14828,6.08365
1043,222,12406,55.88288,3.02881,25.47163,9.39033,5.61034,64.17192,10.11191,303.52252,310.88288,85.52605,6.16183
1044,240,12416,51.73333,3.03125,24.09755,8.87193,5.49847,59.13057,9.60264,295.63750,310.58333,87.49584,6.01023
1045,244,12407,50.84836,3.02905,24.15261,8.79756,5.45049,65.00732,9.56547,295.39344,310.64344,88.97540,5.97693
1046,245,12107,49.41633,2.95581,23.52085,8.67507,5.43180,67.81477,9.40233,294.28571,320.28980,88.67004,5.95311
1047,264,12779,48.40530,3.11987,23.00725,8.42609,5.36664,63.91731,9.15990,295.46212,316.38258,90.80976,5.88851
1048,268,13079,48.80224,3.19312,22.83212,8.35343,5.39849,67.38973,9.08262,294.90672,309.48507,88.42957,5.86897
1049,257,12932,50.31907,3.15723,22.94960,8.39275,5.46889,59.51510,9.10202,301.68093,310.64202,89.64978,5.92616
1050,240,13023,54.26250,3.17944,24.20606,8.93322,5.64436,64.55859,9.65406,292.53750,300.43750,86.63496,6.15989
1051,254,13228,52.07874,3.22949,23.52903,8.63273,5.54701,67.00020,9.34516,286.77559,304.83858,90.58513,6.03662
1052,260,12642,48.62308,3.08643,22.93050,8.38772,5.36581,63.16136,9.12576,289.02308,306.17692,90.63086,5.85181
1053,260,11702,45.00769,2.85693,21.71641,7.83235,5.25024,60.65726,8.55912,298.93077,307.23462,93.14123,5.72334
1054,247,11193,45.31579,2.73267,22.17715,8.11220,5.27044,65.07519,8.82433,295.69231,302.23482,94.87688,5.76135
1055,251,11116,44.28685,2.71387,22.10438,7.97106,5.15353,61.18860,8.71369,303.68924,304.61753,90.70090,5.70543
1056,250,11303,45.21200,2.75952,22.48572,8.28177,5.23395,67.08861,9.02298,287.95600,312.70000,87.94020,5.74146
1057,261,11517,44.12644,2.81177,21.92362,8.02490,5.25358,70.51469,8.75487,281.66284,306.86590,87.68078,5.74738
1058,255,11622,45.57647,2.83740,22.52647,8.26171,5.19290,65.28916,8.99626,299.29020,328.75294,93.74416,5.69407
1059,253,11791,46.60474,2.87866,22.89635,8.51519,5.24170,64.84589,9.19342,307.45850,320.36364,84.41243,5.79025
1060,246,11474,46.64228,2.80127,22.92856,8.54191,5.28550,64.45290,9.22893,298.18699,313.91463,86.27927,5.79197
1061,254,11542,45.44094,2.81787,22.21292,8.12597,5.13474,59.64666,8.84657,297.04331,324.17323,84.83877,5.64676
1062,257,11824,46.00778,2.88672,22.44250,8.21018,5.18500,63.52733,8.96676,286.16342,314.17510,86.66212,5.68789
1063,260,12475,47.98077,3.04565,23.20613,8.43934,5.25931,63.37602,9.20308,294.99231,309.83846,89.78205,5.79927
1064,266,13002,48.87970,3.17432,23.64861,8.65443,5.33867,68.42075,9.39526,295.31203,306.79323,90.90519,5.89017
1065,252,12371,49.09127,3.02026,23.45274,8.60957,5.39816,70.91427,9.33729,298.96429,306.46825,95.38819,5.93237
1066,256,12542,48.99219,3.06201,23.01052,8.36461,5.25980,64.34240,9.10513,305.06250,299.85938,94.82518,5.81737
1067,243,12754,52.48560,3.11377,24.36341,8.93041,5.46789,64.03072,9.67850,299.87243,302.83539,93.32204,6.03369
1068,247,12956,52.45344,3.16309,24.03119,8.82752,5.45266,61.88208,9.53527,308.98381,318.37247,89.67174,5.98610
1069,241,13540,56.18257,3.30566,25.37487,9.28664,5.68078,64.76529,10.08177,313.37759,315.78008,86.36089,6.32690
1070,238,13547,56.92017,3.30737,25.28032,9.26793,5.69049,61.45869,10.03937,326.24370,305.67227,88.31522,6.28152
1071,232,13662,58.88793,3.33545,25.74159,9.43751,5.77488,67.72184,10.19830,324.53879,297.50862,87.18800,6.37010
1072,224,13634,60.86607,3.32861,26.25246,9.55384,5.74194,65.53529,10.32849,316.03571,311.25000,92.46683,6.37597
1073,231,14008,60.64069,3.41992,26.38344,9.57638,5.61879,58.83466,10.41443,315.19913,304.51948,88.72645,6.24468
1074,236,14339,60.75847,3.50073,26.22426,9.60358,5.69514,61.93822,10.38919,293.80508,306.98305,87.34175,6.33789
1075,247,15390,62.30769,3.75732,26.91224,9.91246,5.77431,67.48773,10.74359,285.20243,317.11741,86.32787,6.45952
1076,249,15824,63.55020,3.86328,27.10417,9.81892,5.75421,65.59309,10.67023,291.03614,316.58635,91.78205,6.39895
1077,253,16816,66.46640,4.10547,27.98915,10.11441,5.94706,66.88080,10.99589,299.89723,306.30040,92.64128,6.64034
1078,262,16153,61.65267,3.94360,26.52918,9.69159,5.81162,64.43534,10.48777,293.67176,320.21374,90.26722,6.43588
1079,258,15739,61.00388,3.84253,26.32017,9.44158,5.84239,65.12462,10.31571,288.07752,318.70155,90.44383,6.49338
1080,252,15324,60.80952,3.74121,26.74584,9.70639,5.83324,65.55475,10.51169,286.33333,314.03175,89.61587,6.45073
1081,273,15197,55.66667,3.71021,25.25073,9.22002,5.60063,65.36640,10.00372,293.83150,308.10623,88.52935,6.15721
1082,292,15049,51.53767,3.67407,24.08907,8.80052,5.41917,66.01926,9.54782,300.73288,321.33904,87.71653,5.97893
1083,292,15107,51.73630,3.68823,24.08422,8.97354,5.41711,60.86660,9.66275,306.75342,322.99315,85.78960,5.96549
1084,279,14621,52.40502,3.56958,24.07631,8.93632,5.36742,57.48031,9.65213,304.94624,315.60932,85.15767,5.88237
1085,277,14666,52.94585,3.58057,23.92361,8.92072,5.39521,63.36537,9.61758,299.20578,311.09747,85.86761,5.89635
1086,238,14341,60.25630,3.50122,26.30581,9.69119,5.67031,67.70820,10.43636,293.30252,308.00000,88.74233,6.30522
1087,243,13888,57.15226,3.39062,25.04856,9.32065,5.63964,62.32991,9.98674,304.39506,296.76132,83.39275,6.15821
1088,237,14053,59.29536,3.43091,25.70622,9.50553,5.71552,61.77244,10.19894,291.97046,300.43882,82.63927,6.23555
1089,273,14916,54.63736,3.64160,24.31187,8.93424,5.52543,67.61310,9.64377,307.99634,298.05495,87.08994,6.06435
1090,277,15198,54.86643,3.71045,24.36537,9.01768,5.49371,63.41484,9.74395,306.66065,302.83394,89.68202,5.99558
1091,275,14794,53.79636,3.61182,24.23623,8.93459,5.51308,63.80218,9.64313,308.28364,303.02545,84.94953,6.00861
1092,257,14188,55.20623,3.46387,24.95132,9.18211,5.63089,64.81473,9.87981,318.46693,294.73930,84.51817,6.16893
1093,274,14964,54.61314,3.65332,24.75565,9.05062,5.50104,68.46350,9.85270,316.82117,301.33577,88.53842,6.06394
1094,273,14747,54.01832,3.60034,24.65043,9.14171,5.37441,62.17507,9.87492,317.30403,288.31868,87.87339,5.94343
1095,281,15299,54.44484,3.73511,24.38655,8.95499,5.44146,62.17007,9.71930,314.00000,294.85409,83.70160,6.00704
1096,277,15761,56.89892,3.84790,25.36302,9.29594,5.58768,61.70232,10.12441,314.04693,299.12996,83.55153,6.16303
1097,275,15882,57.75273,3.87744,25.86352,9.39776,5.60037,64.68491,10.23784,308.65091,312.43636,87.81784,6.23876
1098,274,15638,57.07299,3.81787,25.34255,9.27478,5.61514,63.25702,10.04125,317.01825,305.79562,88.19829,6.21007
1099,272,15527,57.08456,3.79077,25.22779,9.23119,5.60731,59.94480,9.99524,308.72426,311.31250,87.77317,6.21433
1100,297,16172,54.45118,3.94824,24.65911,8.98165,5.38285,63.72430,9.74990,309.82828,313.51515,87.85418,5.99502
1101,290,16374,56.46207,3.99756,25.39177,9.37866,5.55585,65.14053,10.12750,313.45517,302.89655,84.13875,6.13706
1102,300,16787,55.95667,4.09839,25.29611,9.35266,5.54502,64.13549,10.07205,309.41667,302.85333,87.56177,6.13786
1103,301,16772,55.72093,4.09473,25.18663,9.41763,5.51248,61.24847,10.08284,308.34884,306.33887,87.35633,6.11326
1104,284,15531,54.68662,3.79175,24.64662,9.12968,5.51194,61.46999,9.80897,305.09155,301.50352,89.46396,6.06593
1105,287,14852,51.74913,3.62598,24.03893,8.78779,5.37309,67.94346,9.53262,310.73868,301.14286,88.03546,5.91783
1106,300,14121,47.07000,3.44751,22.58552,8.26668,5.15182,64.81269,8.97840,304.68667,299.22000,89.62095,5.66582
1107,292,14482,49.59589,3.53564,23.53273,8.65729,5.21429,61.55952,9.39470,310.07534,308.17466,91.51239,5.73622
1108,308,15240,49.48052,3.72070,23.41661,8.62451,5.25785,63.75935,9.37013,320.19156,309.80195,86.95487,5.79946
1109,298,15362,51.55034,3.75049,24.13386,8.83334,5.38976,65.21106,9.58140,320.50671,304.61409,84.92518,5.94183
1110,282,14924,52.92199,3.64355,24.24241,9.01399,5.43892,66.44418,9.69410,334.39007,293.27660,88.74803,5.99878
1111,266,14172,53.27820,3.45996,24.74075,9.22708,5.46028,62.00192,9.94616,325.70301,294.38722,86.97335,6.06805
1112,268,14034,52.36567,3.42627,24.67371,9.18888,5.41196,67.16763,9.93930,311.79851,300.98134,87.53083,5.99522
1113,258,13770,53.37209,3.36182,24.77599,9.21881,5.48313,63.14490,9.87287,307.38372,303.03876,87.23489,6.03439
1114,272,14221,52.28309,3.47192,24.50019,8.98421,5.39036,63.02902,9.73777,312.18015,297.31985,88.28074,5.96748
1115,259,14083,54.37452,3.43823,24.90200,9.12489,5.45979,67.56296,9.85371,316.00772,296.50965,92.82256,6.03929
1116,257,14197,55.24125,3.46606,25.20939,9.18336,5.62461,70.14130,9.94712,322.26459,300.81323,88.10908,6.24143
1117,273,13883,50.85348,3.38940,23.89368,8.72733,5.33610,68.77530,9.46042,308.80220,310.93040,89.18154,5.88629
1118,270,13873,51.38148,3.38696,23.96626,8.78858,5.39454,68.41292,9.51530,313.87778,311.77407,88.93897,5.90716
1119,281,14168,50.41993,3.45898,23.55917,8.69087,5.34256,66.97110,9.40319,302.37367,293.72598,93.68415,5.82803
1120,301,15083,50.10963,3.68237,23.37591,8.56674,5.36535,67.70480,9.31279,304.56478,305.10299,93.89877,5.87239
1121,301,15359,51.02658,3.74976,23.78506,8.58236,5.32500,62.02258,9.36702,304.10299,317.43522,91.46257,5.87248
1122,285,15323,53.76491,3.74097,24.84134,9.04007,5.42329,64.09170,9.85886,307.34386,315.22807,88.55306,6.01355
1123,285,15498,54.37895,3.78369,24.93371,9.15534,5.46948,64.35904,9.93537,312.16491,316.47368,89.01666,6.03918
1124,285,15320,53.75439,3.74023,24.75061,9.07078,5.48913,62.92395,9.80599,299.56842,309.07368,87.31168,6.06035
1125,273,15315,56.09890,3.73901,25.74227,9.32765,5.61217,63.78681,10.13550,303.30769,302.64103,86.21571,6.26879
1126,277,14997,54.14079,3.66138,25.08748,9.13185,5.48324,59.88520,9.91697,298.80144,302.58845,83.29962,6.12423
1127,262,14306,54.60305,3.49268,25.19280,9.24163,5.55293,65.76333,10.03471,307.07634,313.11832,85.30832,6.15661
1128,286,14941,52.24126,3.64771,24.41692,8.99558,5.40202,65.81549,9.72285,300.27273,316.66783,90.54074,5.95243
1129,288,14945,51.89236,3.64868,24.27310,8.85164,5.36166,67.16330,9.62273,291.95139,320.83333,87.29484,5.96742
1130,287,15373,53.56446,3.75317,24.80390,8.96428,5.46668,65.58865,9.80526,293.73519,305.35889,86.67342,6.08470
1131,270,15904,58.90370,3.88281,26.07020,9.45932,5.67616,64.58934,10.33178,300.34815,295.32963,82.63744,6.34098
1132,260,15926,61.25385,3.88818,26.50979,9.58424,5.77579,69.20570,10.47167,304.78462,297.26538,84.83770,6.47266
1133,277,16249,58.66065,3.96704,25.52065,9.34662,5.54779,64.41930,10.16248,305.48736,303.20939,94.84787,6.18362
1134,282,17465,61.93262,4.26392,26.69612,9.87658,5.74568,67.97980,10.66504,300.70922,302.74468,87.79072,6.38278
1135,273,17208,63.03297,4.20117,26.97842,9.94650,5.88342,70.59232,10.73079,305.26740,297.27839,91.44310,6.56587
1136,272,17043,62.65809,4.16089,26.97578,9.87218,5.94939,72.03754,10.66714,291.48897,296.61397,92.33565,6.58449
1137,270,16734,61.97778,4.08545,26.70218,9.77700,5.97375,72.81504,10.56074,293.30000,287.29259,94.09869,6.59901
1138,263,16411,62.39924,4.00659,26.89190,9.78976,5.86168,70.39097,10.60939,289.80228,305.35741,87.47139,6.53618
1139,257,16310,63.46304,3.98193,27.26519,10.08349,5.81497,66.72115,10.88491,297.84047,312.10895,90.84400,6.47647
1140,271,15961,58.89668,3.89673,25.85360,9.55655,5.60993,63.41054,10.33649,295.66052,304.38376,87.41673,6.23815
1141,278,15729,56.57914,3.84009,25.12799,9.31554,5.58423,67.45576,10.07108,297.53957,304.25540,90.07133,6.16967
1142,276,16000,57.97101,3.90625,25.51655,9.42110,5.65641,67.15941,10.16913,303.31159,309.36957,91.73405,6.22865
1143,270,16034,59.38519,3.91455,25.83031,9.43031,5.72084,63.03097,10.21507,303.27037,315.15556,89.27269,6.34350
1144,275,15957,58.02545,3.89575,25.36383,9.31527,5.67587,67.17027,10.09641,301.22909,311.13455,90.46319,6.27383
1145,266,15013,56.43985,3.66528,25.35990,9.28617,5.70355,66.52698,10.06122,308.83835,305.24060,88.46195,6.28823
1146,276,14437,52.30797,3.52466,23.99324,8.89728,5.43182,68.05476,9.59890,304.63406,311.30072,91.32758,5.96434
1147,269,14397,53.52045,3.51489,24.69562,9.16152,5.52716,68.19555,9.89670,299.42751,304.35688,90.43503,6.09636
1148,285,14449,50.69825,3.52759,23.72141,8.79414,5.28462,69.65328,9.47886,313.29123,303.39649,96.02043,5.81950
1149,278,13996,50.34532,3.41699,23.68981,8.62563,5.32414,66.98368,9.42261,307.17986,301.68345,89.57367,5.86837
1150,256,13220,51.64062,3.22754,24.25433,8.87125,5.54477,67.29212,9.64486,313.96094,305.53516,87.21618,6.11085
1151,262,13607,51.93511,3.32202,24.39140,8.88696,5.50985,67.15298,9.65695,324.72137,315.28244,89.34761,6.09421
1152,270,13896,51.46667,3.39258,24.33173,8.95840,5.38830,69.50953,9.69041,318.12963,308.18148,89.08886,5.96250
1153,262,14702,56.11450,3.58936,25.79773,9.41561,5.66713,66.18647,10.19853,318.63359,302.66031,91.56875,6.31363
1154,269,14414,53.58364,3.51904,24.69193,9.07773,5.49811,68.97585,9.80246,329.13011,302.37918,87.82409,6.04604
1155,269,14349,53.34201,3.50317,24.34556,8.98727,5.44767,66.59515,9.71084,336.02230,298.16729,90.87552,5.99085
1156,271,14697,54.23247,3.58813,24.37874,9.03630,5.51675,71.26230,9.73322,321.95203,301.40221,93.67437,5.99236
1157,297,15633,52.63636,3.81665,23.74667,8.75236,5.34464,70.55348,9.46679,320.00673,305.27609,92.87367,5.84009
1158,277,15534,56.07942,3.79248,24.85491,9.21914,5.50668,65.96318,9.95569,312.17690,300.27798,93.55221,6.04683
1159,264,15199,57.57197,3.71069,25.24186,9.34041,5.66382,71.28346,10.03942,321.51136,307.12500,89.69949,6.21788
1160,268,15431,57.57836,3.76733,24.72679,9.08379,5.48967,66.38636,9.84081,322.79104,302.91418,89.19821,6.07395
1161,257,16350,63.61868,3.99170,26.62798,9.56013,5.74710,66.73272,10.40940,319.94163,306.63424,90.32550,6.42567
1162,265,16680,62.94340,4.07227,25.88898,9.37847,5.67177,63.69760,10.17265,323.02264,298.00755,93.45168,6.27256
1163,256,16695,65.21484,4.07593,26.77034,9.74337,5.84416,65.04953,10.50705,337.38672,291.58594,92.86508,6.46240
1164,258,16429,63.67829,4.01099,26.17567,9.58497,5.80022,61.19385,10.35425,330.87209,295.93023,90.44551,6.38169
1165,270,16717,61.91481,4.08130,25.89630,9.55840,5.73889,65.60475,10.30339,324.97037,302.10741,93.10036,6.32313
1166,257,17162,66.77821,4.18994,27.56538,10.13326,6.02782,67.60573,10.90477,322.32685,305.35409,89.19737,6.64906
1167,280,17524,62.58571,4.27832,26.09635,9.60836,5.77180,67.08526,10.36800,314.00357,303.21429,86.59237,6.36826
1168,276,18190,65.90580,4.44092,27.63679,10.10430,5.97247,65.88589,10.93478,311.97826,304.30797,86.96053,6.62524
1169,287,18779,65.43206,4.58472,27.49069,10.13946,6.00444,70.27765,10.88463,307.96167,297.03136,86.42558,6.63766
1170,290,19030,65.62069,4.64600,27.46595,10.04708,5.88614,66.20132,10.85997,300.33448,308.11379,88.12726,6.57266
1171,286,19071,66.68182,4.65601,27.55114,10.05150,5.89366,67.46456,10.86144,316.66783,314.32168,86.70415,6.57870
1172,293,19411,66.24915,4.73901,27.33843,9.75834,5.88181,65.59097,10.60570,311.70307,317.24915,87.34675,6.57054
1173,287,19548,68.11150,4.77246,27.66901,9.88503,6.01220,64.96687,10.76127,306.46690,318.81882,85.51042,6.67738
1174,290,20085,69.25862,4.90356,27.73387,10.01826,6.04109,64.16425,10.87618,306.08621,315.99655,87.83715,6.73483
