Sample,Slice,Threshold,Elements,Time(s),K(m2),Delta P(psi),Qt,K_eq(m2)
5,0416,1,31702,7.41648,1e-15,6894.76,7.07301026e-09,1.0279e-15
5,0416,2,32474,7.88307,1e-15,6894.76,7.3054348e-09,1.06168e-15
5,0416,3,34518,8.75327,1e-15,6894.76,9.416477329e-09,1.36848e-15
5,0416,4,34310,8.2999,1e-15,6894.76,1.104650423e-08,1.60536e-15
5,0417,1,31722,7.92492,1e-15,6894.76,7.072781927e-09,1.02787e-15
5,0417,2,32856,7.87489,1e-15,6894.76,7.317185777e-09,1.06339e-15
5,0417,3,34502,8.60806,1e-15,6894.76,9.54738572e-09,1.3875e-15
5,0417,4,34374,8.80923,1e-15,6894.76,1.178692346e-08,1.71297e-15
5,0418,1,31660,7.61893,1e-15,6894.76,7.0741956e-09,1.02808e-15
5,0418,2,32648,7.97142,1e-15,6894.76,7.31707657e-09,1.06337e-15
5,0418,4,34336,8.46613,1e-15,6894.76,1.165535236e-08,1.69385e-15
5,0419,1,31770,7.70018,1e-15,6894.76,7.078726825e-09,1.02874e-15
5,0419,2,32622,8.48819,1e-15,6894.76,7.335124711e-09,1.066e-15
5,0419,3,34774,8.6596,1e-15,6894.76,9.514212269e-09,1.38268e-15
5,0419,4,34414,8.1688,1e-15,6894.76,1.180423076e-08,1.71548e-15
5,0420,1,31672,7.83365,1e-15,6894.76,7.081679661e-09,1.02916e-15
5,0420,2,32752,7.83973,1e-15,6894.76,7.327526375e-09,1.06489e-15
5,0420,4,34442,8.24723,1e-15,6894.76,1.169299365e-08,1.69932e-15
5,0421,1,31786,7.73128,1e-15,6894.76,7.103891471e-09,1.03239e-15
5,0421,2,32598,7.60362,1e-15,6894.76,7.345803586e-09,1.06755e-15
5,0421,3,34634,8.32416,1e-15,6894.76,9.664664989e-09,1.40454e-15
5,0421,4,34354,8.14579,1e-15,6894.76,1.15904125e-08,1.68441e-15
5,0422,1,31788,8.56487,1e-15,6894.76,7.110031453e-09,1.03328e-15
5,0422,2,32748,8.11673,1e-15,6894.76,7.358508941e-09,1.0694e-15
5,0422,3,34548,8.42111,1e-15,6894.76,9.597125314e-09,1.39473e-15
5,0422,4,34160,8.83175,1e-15,6894.76,1.14030566e-08,1.65718e-15
5,0423,1,31762,7.85398,1e-15,6894.76,7.107578784e-09,1.03293e-15
5,0423,2,32800,7.82662,1e-15,6894.76,7.361499442e-09,1.06983e-15
5,0423,3,34500,9.64819,1e-15,6894.76,9.84516134e-09,1.43078e-15
5,0423,4,34372,8.83569,1e-15,6894.76,1.165419647e-08,1.69368e-15
5,0424,1,31714,7.76898,1e-15,6894.76,7.110862986e-09,1.03341e-15
5,0424,2,32874,7.83028,1e-15,6894.76,7.357245223e-09,1.06921e-15
5,0424,3,34826,8.83786,1e-15,6894.76,9.766220492e-09,1.4193e-15
5,0424,4,34060,8.30314,1e-15,6894.76,1.109169749e-08,1.61193e-15
5,0425,1,31692,7.04498,1e-15,6894.76,7.115108732e-09,1.03402e-15
5,0425,2,32610,7.49838,1e-15,6894.76,7.363770097e-09,1.07016e-15
5,0425,4,34380,9.36548,1e-15,6894.76,1.166178327e-08,1.69478e-15
5,0426,1,31846,7.46922,1e-15,6894.76,7.122341232e-09,1.03507e-15
5,0426,2,32630,8.06756,1e-15,6894.76,7.367180462e-09,1.07066e-15
5,0426,3,34602,8.60397,1e-15,6894.76,9.520409698e-09,1.38358e-15
5,0426,4,34298,8.11863,1e-15,6894.76,1.115364175e-08,1.62093e-15
5,0427,1,31634,7.31188,1e-15,6894.76,7.139875735e-09,1.03762e-15
5,0427,2,32564,7.94388,1e-15,6894.76,7.356942763e-09,1.06917e-15
5,0427,3,34590,8.71711,1e-15,6894.76,9.703612561e-09,1.4102e-15
5,0427,4,34712,8.3656,1e-15,6894.76,1.184252804e-08,1.72105e-15
5,0428,1,31786,7.97704,1e-15,6894.76,7.080186162e-09,1.02895e-15
5,0428,2,32840,8.49447,1e-15,6894.76,7.35097408e-09,1.0683e-15
5,0428,4,34416,8.6101,1e-15,6894.76,1.20253301e-08,1.74761e-15
5,0429,1,31682,7.72842,1e-15,6894.76,7.08762528e-09,1.03003e-15
5,0429,2,32786,7.88355,1e-15,6894.76,7.335495761e-09,1.06605e-15
5,0429,3,34668,8.36805,1e-15,6894.76,9.509432272e-09,1.38198e-15
5,0429,4,34384,8.31476,1e-15,6894.76,1.206220505e-08,1.75297e-15
5,0430,1,31660,7.3829,1e-15,6894.76,7.076737017e-09,1.02845e-15
5,0430,2,32870,8.10968,1e-15,6894.76,7.350109153e-09,1.06817e-15
5,0430,3,34548,8.87623,1e-15,6894.76,9.554249706e-09,1.3885e-15
5,0430,4,34388,8.91315,1e-15,6894.76,nan,nan
5,0431,1,31860,7.51366,1e-15,6894.76,7.071479168e-09,1.02768e-15
5,0431,2,32702,7.56886,1e-15,6894.76,7.37849784e-09,1.0723e-15
5,0431,4,34126,8.63,1e-15,6894.76,1.180721059e-08,1.71592e-15
5,0432,1,31724,7.76991,1e-15,6894.76,7.080967952e-09,1.02906e-15
5,0432,2,32802,7.65325,1e-15,6894.76,7.368082903e-09,1.07079e-15
5,0433,1,31720,7.5006,1e-15,6894.76,7.079829133e-09,1.0289e-15
5,0433,2,32782,8.21584,1e-15,6894.76,7.354584632e-09,1.06883e-15
5,0433,4,34386,8.17054,1e-15,6894.76,1.197378877e-08,1.74012e-15
5,0434,1,31680,7.84137,1e-15,6894.76,7.075397814e-09,1.02825e-15
5,0434,2,32860,8.0081,1e-15,6894.76,7.364010897e-09,1.0702e-15
5,0434,3,34754,8.77022,1e-15,6894.76,9.740247865e-09,1.41553e-15
5,0435,1,31810,8.14726,1e-15,6894.76,7.087319996e-09,1.02998e-15
5,0435,2,32852,8.86536,1e-15,6894.76,7.356120512e-09,1.06905e-15
5,0435,3,34880,9.01259,1e-15,6894.76,9.626573609e-09,1.39901e-15
5,0435,4,34406,8.48313,1e-15,6894.76,1.216015318e-08,1.76721e-15
5,0436,1,31692,8.33623,1e-15,6894.76,7.078186239e-09,1.02866e-15
5,0436,2,32728,7.73774,1e-15,6894.76,7.368747397e-09,1.07088e-15
5,0436,3,34778,8.40499,1e-15,6894.76,9.585148585e-09,1.39299e-15
5,0436,4,34610,8.78286,1e-15,6894.76,1.238670279e-08,1.80013e-15
5,0437,1,31696,7.56218,1e-15,6894.76,7.068470778e-09,1.02724e-15
5,0437,2,32864,8.16582,1e-15,6894.76,7.329097612e-09,1.06512e-15
5,0437,3,34694,8.51293,1e-15,6894.76,9.513206592e-09,1.38253e-15
5,0437,4,34488,8.63783,1e-15,6894.76,1.207232582e-08,1.75444e-15
5,0438,1,31678,7.83342,1e-15,6894.76,7.070067013e-09,1.02748e-15
5,0438,2,32666,8.5486,1e-15,6894.76,7.310773855e-09,1.06246e-15
5,0438,3,34738,8.58376,1e-15,6894.76,9.58794869e-09,1.3934e-15
5,0438,4,34482,8.48454,1e-15,6894.76,1.18601652e-08,1.72361e-15
5,0439,1,31692,7.82589,1e-15,6894.76,7.086136263e-09,1.02981e-15
5,0439,2,32652,7.58536,1e-15,6894.76,7.30416392e-09,1.0615e-15
5,0439,3,34928,8.22271,1e-15,6894.76,9.513520355e-09,1.38258e-15
5,0439,4,34298,8.41938,1e-15,6894.76,1.168906725e-08,1.69875e-15
5,0440,1,31806,8.10242,1e-15,6894.76,7.104542421e-09,1.03249e-15
5,0440,2,32614,7.75037,1e-15,6894.76,7.32601408e-09,1.06467e-15
5,0440,3,34810,8.22606,1e-15,6894.76,9.558764664e-09,1.38915e-15
5,0440,4,34328,8.45014,1e-15,6894.76,1.184283185e-08,1.72109e-15
5,0441,1,31662,7.365,1e-15,6894.76,7.129961711e-09,1.03618e-15
5,0441,2,32896,8.42049,1e-15,6894.76,7.347377365e-09,1.06778e-15
5,0441,3,34724,8.3831,1e-15,6894.76,9.81605723e-09,1.42655e-15
5,0441,4,34378,8.6555,1e-15,6894.76,1.188522615e-08,1.72725e-15
5,0442,1,31844,7.34127,1e-15,6894.76,7.129131793e-09,1.03606e-15
5,0442,2,32910,8.25197,1e-15,6894.76,7.362974941e-09,1.07004e-15
5,0442,3,34900,8.61546,1e-15,6894.76,9.878214965e-09,1.43558e-15
5,0442,4,34392,8.28701,1e-15,6894.76,1.204000055e-08,1.74975e-15
5,0443,1,31872,7.68824,1e-15,6894.76,7.138536645e-09,1.03743e-15
5,0443,2,32712,7.72149,1e-15,6894.76,7.368441554e-09,1.07084e-15
5,0443,4,34274,8.10039,1e-15,6894.76,1.203223206e-08,1.74862e-15
5,0444,1,31910,7.84775,1e-15,6894.76,7.132905523e-09,1.03661e-15
5,0444,2,32730,8.07033,1e-15,6894.76,7.376609722e-09,1.07203e-15
5,0444,3,34830,8.25906,1e-15,6894.76,9.741169803e-09,1.41566e-15
5,0444,4,34182,9.1468,1e-15,6894.76,1.210523748e-08,1.75923e-15
5,0445,1,31764,7.14042,1e-15,6894.76,7.122853469e-09,1.03515e-15
5,0445,2,32774,7.75801,1e-15,6894.76,7.354583057e-09,1.06883e-15
5,0445,3,34714,8.09558,1e-15,6894.76,9.685365145e-09,1.40755e-15
5,0445,4,34410,8.34171,1e-15,6894.76,1.20802388e-08,1.75559e-15
5,0446,1,31776,7.76431,1e-15,6894.76,7.124298906e-09,1.03536e-15
5,0446,2,32674,7.41526,1e-15,6894.76,7.343863447e-09,1.06727e-15
5,0446,3,34780,9.05429,1e-15,6894.76,9.674048783e-09,1.40591e-15
5,0446,4,34286,8.6597,1e-15,6894.76,1.208614362e-08,1.75645e-15
5,0447,1,31720,7.62817,1e-15,6894.76,7.115461009e-09,1.03407e-15
5,0447,2,32652,8.31262,1e-15,6894.76,7.329601782e-09,1.06519e-15
5,0447,3,34932,8.55373,1e-15,6894.76,nan,nan
5,0447,4,34252,8.44302,1e-15,6894.76,1.202015035e-08,1.74686e-15
5,0448,1,31840,7.69145,1e-15,6894.76,7.097923285e-09,1.03153e-15
5,0448,2,32644,8.04111,1e-15,6894.76,7.318399987e-09,1.06357e-15
5,0448,3,34692,8.56945,1e-15,6894.76,9.698676501e-09,1.40949e-15
5,0448,4,34206,7.88057,1e-15,6894.76,1.199744221e-08,1.74356e-15
5,0449,1,31758,7.54267,1e-15,6894.76,7.090150659e-09,1.0304e-15
5,0449,2,32764,7.3763,1e-15,6894.76,7.286473868e-09,1.05893e-15
5,0449,3,34684,8.39608,1e-15,6894.76,9.560893319e-09,1.38946e-15
5,0449,4,34454,9.29166,1e-15,6894.76,1.140069012e-08,1.65684e-15
5,0450,1,31624,7.32233,1e-15,6894.76,7.068895146e-09,1.02731e-15
5,0450,2,32758,7.39641,1e-15,6894.76,7.278144951e-09,1.05772e-15
5,0450,3,34638,8.70431,1e-15,6894.76,9.422141267e-09,1.3693e-15
5,0450,4,34318,7.81205,1e-15,6894.76,1.139158579e-08,1.65551e-15
5,0451,1,31798,7.4896,1e-15,6894.76,7.078408149e-09,1.02869e-15
5,0451,2,32566,7.72515,1e-15,6894.76,7.298953043e-09,1.06074e-15
5,0451,3,34698,8.79357,1e-15,6894.76,9.375010271e-09,1.36245e-15
5,0451,4,34506,9.21768,1e-15,6894.76,1.142297692e-08,1.66008e-15
5,0452,2,32790,8.02986,1e-15,6894.76,7.322750444e-09,1.0642e-15
5,0452,3,34870,9.7413,1e-15,6894.76,9.409704169e-09,1.36749e-15
5,0453,1,31592,7.24191,1e-15,6894.76,7.075004592e-09,1.02819e-15
5,0453,2,32628,7.75872,1e-15,6894.76,7.318557841e-09,1.06359e-15
5,0453,3,34674,8.29863,1e-15,6894.76,9.428882878e-09,1.37028e-15
5,0453,4,34496,8.73519,1e-15,6894.76,1.187297485e-08,1.72547e-15
5,0454,1,31736,8.33448,1e-15,6894.76,7.091341579e-09,1.03057e-15
5,0454,2,32670,8.24813,1e-15,6894.76,7.33131397e-09,1.06544e-15
5,0454,4,34448,8.462,1e-15,6894.76,1.190818543e-08,1.73059e-15
5,0455,1,31786,7.62611,1e-15,6894.76,7.109709342e-09,1.03324e-15
5,0455,2,32746,7.748,1e-15,6894.76,7.369735572e-09,1.07103e-15
5,0455,3,34618,9.02313,1e-15,6894.76,9.579306538e-09,1.39214e-15
5,0455,4,34456,8.14083,1e-15,6894.76,1.203926745e-08,1.74964e-15
5,0456,1,31732,7.56844,1e-15,6894.76,7.106929537e-09,1.03283e-15
5,0456,2,32970,8.38445,1e-15,6894.76,7.373962202e-09,1.07164e-15
5,0456,3,34638,8.62075,1e-15,6894.76,nan,nan
5,0456,4,34272,8.42132,1e-15,6894.76,1.254463647e-08,1.82308e-15
5,0457,1,31910,7.66066,1e-15,6894.76,7.113029223e-09,1.03372e-15
5,0457,2,32852,7.78994,1e-15,6894.76,7.377730375e-09,1.07219e-15
5,0457,3,34688,8.66399,1e-15,6894.76,9.87125074e-09,1.43457e-15
5,0457,4,34286,8.54704,1e-15,6894.76,1.252733727e-08,1.82057e-15
5,0458,1,31788,7.61278,1e-15,6894.76,7.100433459e-09,1.03189e-15
5,0458,2,32860,7.99079,1e-15,6894.76,7.371733396e-09,1.07132e-15
5,0458,3,34726,8.52714,1e-15,6894.76,9.950583891e-09,1.4461e-15
5,0458,4,34358,8.18769,1e-15,6894.76,1.264784102e-08,1.83808e-15
5,0459,1,31800,7.77551,1e-15,6894.76,7.102375506e-09,1.03217e-15
5,0459,2,32828,7.51549,1e-15,6894.76,7.397830521e-09,1.07511e-15
5,0459,3,34676,8.76666,1e-15,6894.76,1.005346518e-08,1.46105e-15
5,0459,4,34348,8.37375,1e-15,6894.76,1.246620197e-08,1.81169e-15
5,0460,1,31974,7.18797,1e-15,6894.76,7.110050949e-09,1.03329e-15
5,0460,2,32944,8.35774,1e-15,6894.76,7.380715798e-09,1.07262e-15
5,0460,3,34710,9.30506,1e-15,6894.76,1.002357169e-08,1.4567e-15
5,0460,4,34728,8.9007,1e-15,6894.76,1.279095919e-08,1.85888e-15
5,0461,1,31880,7.16735,1e-15,6894.76,7.123620372e-09,1.03526e-15
5,0461,2,32924,7.87845,1e-15,6894.76,7.380131549e-09,1.07254e-15
5,0461,3,34696,8.47834,1e-15,6894.76,9.977377108e-09,1.44999e-15
5,0461,4,34434,8.51443,1e-15,6894.76,1.224574533e-08,1.77965e-15
5,0462,1,31904,7.59132,1e-15,6894.76,7.113342581e-09,1.03377e-15
5,0462,2,32856,7.71793,1e-15,6894.76,7.386750424e-09,1.0735e-15
5,0462,3,34668,8.59041,1e-15,6894.76,9.639858866e-09,1.40094e-15
5,0462,4,34360,8.57143,1e-15,6894.76,1.266370944e-08,1.84039e-15
5,0463,1,31732,7.21545,1e-15,6894.76,7.080190116e-09,1.02895e-15
5,0463,2,32960,7.60259,1e-15,6894.76,7.368902124e-09,1.07091e-15
5,0463,3,34832,8.45575,1e-15,6894.76,1.020366043e-08,1.48288e-15
5,0463,4,34480,8.98855,1e-15,6894.76,1.277999893e-08,1.85729e-15
5,0464,1,32004,7.68341,1e-15,6894.76,7.071192111e-09,1.02764e-15
5,0464,2,33076,8.23951,1e-15,6894.76,7.344396976e-09,1.06734e-15
5,0464,3,35114,7.91843,1e-15,6894.76,1.027786756e-08,1.49366e-15
5,0464,4,34610,9.55107,1e-15,6894.76,1.270252489e-08,1.84603e-15
5,0465,1,31780,7.75791,1e-15,6894.76,7.065787501e-09,1.02686e-15
5,0465,2,33020,7.45147,1e-15,6894.76,7.31365392e-09,1.06288e-15
5,0465,3,35196,9.60641,1e-15,6894.76,9.964434504e-09,1.44811e-15
5,0465,4,34652,9.08139,1e-15,6894.76,1.28592607e-08,1.86881e-15
5,0466,1,31878,7.60288,1e-15,6894.76,7.075405701e-09,1.02825e-15
5,0466,2,32846,7.9749,1e-15,6894.76,7.342845636e-09,1.06712e-15
5,0466,3,34980,8.55374,1e-15,6894.76,1.007168758e-08,1.4637e-15
5,0466,4,34548,9.23708,1e-15,6894.76,1.272636723e-08,1.84949e-15
5,0467,1,31840,7.34179,1e-15,6894.76,7.075372166e-09,1.02825e-15
5,0467,2,32930,8.07744,1e-15,6894.76,7.347171539e-09,1.06775e-15
5,0467,3,34826,8.85994,1e-15,6894.76,9.798142334e-09,1.42394e-15
5,0467,4,34642,8.53348,1e-15,6894.76,1.249787738e-08,1.81629e-15
5,0468,1,31990,7.71178,1e-15,6894.76,7.080160105e-09,1.02894e-15
5,0468,2,32980,8.06617,1e-15,6894.76,7.355745392e-09,1.06899e-15
5,0468,3,34898,8.29526,1e-15,6894.76,9.931393533e-09,1.44331e-15
5,0468,4,34542,8.20051,1e-15,6894.76,1.233354048e-08,1.79241e-15
5,0469,1,31896,7.6831,1e-15,6894.76,7.087752683e-09,1.03005e-15
5,0469,2,32928,8.39972,1e-15,6894.76,nan,nan
5,0469,3,34824,8.79122,1e-15,6894.76,9.830669104e-09,1.42867e-15
5,0469,4,34500,8.3206,1e-15,6894.76,1.130229402e-08,1.64254e-15
5,0470,1,31940,7.85052,1e-15,6894.76,7.087123692e-09,1.02996e-15
5,0470,2,33022,7.57013,1e-15,6894.76,7.351733387e-09,1.06841e-15
5,0470,3,35068,9.1356,1e-15,6894.76,9.729560916e-09,1.41398e-15
5,0470,4,34582,8.69575,1e-15,6894.76,1.143111e-08,1.66126e-15
5,0471,1,31846,7.79689,1e-15,6894.76,7.089866387e-09,1.03035e-15
5,0471,2,32812,8.55616,1e-15,6894.76,7.367619101e-09,1.07072e-15
5,0471,3,34956,8.40517,1e-15,6894.76,9.787520195e-09,1.4224e-15
5,0471,4,34614,8.78489,1e-15,6894.76,nan,nan
5,0472,1,31736,7.68869,1e-15,6894.76,7.087309992e-09,1.02998e-15
5,0472,2,32880,7.72215,1e-15,6894.76,7.372085498e-09,1.07137e-15
5,0472,3,34848,8.49515,1e-15,6894.76,9.493631725e-09,1.37969e-15
5,0472,4,34716,8.66105,1e-15,6894.76,1.134626498e-08,1.64893e-15
5,0473,1,31830,7.72805,1e-15,6894.76,7.113079874e-09,1.03373e-15
5,0473,2,32882,8.64802,1e-15,6894.76,7.362766276e-09,1.07001e-15
5,0473,3,35036,8.91049,1e-15,6894.76,nan,nan
5,0473,4,34344,8.31157,1e-15,6894.76,1.099420967e-08,1.59776e-15
5,0474,1,31734,7.59049,1e-15,6894.76,7.128355048e-09,1.03595e-15
5,0474,2,32812,8.04399,1e-15,6894.76,7.387612794e-09,1.07363e-15
5,0474,3,34842,8.36925,1e-15,6894.76,9.679735183e-09,1.40673e-15
5,0474,4,34550,8.1434,1e-15,6894.76,1.319775582e-08,1.918e-15
5,0475,1,31774,7.29676,1e-15,6894.76,7.126350387e-09,1.03566e-15
5,0475,2,32774,7.98575,1e-15,6894.76,7.399571723e-09,1.07536e-15
5,0475,4,34608,8.42781,1e-15,6894.76,1.175688693e-08,1.7086e-15
5,0476,1,31844,7.44482,1e-15,6894.76,7.124952547e-09,1.03545e-15
5,0476,2,32806,7.5958,1e-15,6894.76,7.387668482e-09,1.07363e-15
5,0476,3,34814,8.4247,1e-15,6894.76,9.621826426e-09,1.39832e-15
5,0476,4,34594,8.60181,1e-15,6894.76,1.09829559e-08,1.59613e-15
5,0477,1,31824,7.6889,1e-15,6894.76,7.118089254e-09,1.03446e-15
5,0477,2,32884,7.72748,1e-15,6894.76,7.389615318e-09,1.07392e-15
5,0477,3,34872,8.17486,1e-15,6894.76,9.490559565e-09,1.37924e-15
5,0477,4,34402,9.09171,1e-15,6894.76,1.079055657e-08,1.56817e-15
5,0478,1,31706,7.74808,1e-15,6894.76,7.104629477e-09,1.0325e-15
5,0478,2,33066,7.44914,1e-15,6894.76,7.36817859e-09,1.0708e-15
5,0478,4,34550,8.61959,1e-15,6894.76,1.100351762e-08,1.59912e-15
5,0479,1,31800,7.65384,1e-15,6894.76,7.090282115e-09,1.03041e-15
5,0479,2,33114,7.50804,1e-15,6894.76,7.345924196e-09,1.06757e-15
5,0479,3,34738,9.35042,1e-15,6894.76,9.401660912e-09,1.36632e-15
5,0480,1,31738,7.68293,1e-15,6894.76,7.102487534e-09,1.03219e-15
5,0480,2,32850,8.12371,1e-15,6894.76,7.346653582e-09,1.06767e-15
5,0480,3,34856,9.01448,1e-15,6894.76,9.37444831e-09,1.36237e-15
5,0480,4,34632,9.0484,1e-15,6894.76,1.282215363e-08,1.86341e-15
5,0481,1,31780,7.80613,1e-15,6894.76,7.078704641e-09,1.02873e-15
5,0481,2,32912,7.77315,1e-15,6894.76,7.340265427e-09,1.06674e-15
5,0481,3,34978,8.49733,1e-15,6894.76,9.387827749e-09,1.36431e-15
5,0481,4,34782,8.74004,1e-15,6894.76,1.142537876e-08,1.66042e-15
5,0482,1,31824,7.97611,1e-15,6894.76,7.072468306e-09,1.02783e-15
5,0482,2,32780,8.14303,1e-15,6894.76,7.348167858e-09,1.06789e-15
5,0482,3,35056,8.31598,1e-15,6894.76,nan,nan
5,0482,4,34650,8.60693,1e-15,6894.76,1.098649514e-08,1.59664e-15
5,0483,1,31852,7.61577,1e-15,6894.76,7.064430236e-09,1.02666e-15
5,0483,2,32880,7.55847,1e-15,6894.76,7.31576382e-09,1.06318e-15
5,0483,3,34876,8.67571,1e-15,6894.76,9.455045436e-09,1.37408e-15
5,0483,4,34482,8.3271,1e-15,6894.76,1.061109109e-08,1.54209e-15
5,0484,1,31794,8.09029,1e-15,6894.76,7.055043131e-09,1.02529e-15
5,0484,3,35010,8.35998,1e-15,6894.76,9.636769219e-09,1.40049e-15
5,0484,4,34202,8.16417,1e-15,6894.76,1.086699568e-08,1.57928e-15
5,0485,1,31828,7.359,1e-15,6894.76,7.061830962e-09,1.02628e-15
5,0485,2,32634,7.75721,1e-15,6894.76,7.315310312e-09,1.06312e-15
5,0485,3,34734,9.10534,1e-15,6894.76,9.594093449e-09,1.39429e-15
5,0485,4,34434,8.65074,1e-15,6894.76,1.095363763e-08,1.59187e-15
5,0486,1,31788,7.35935,1e-15,6894.76,7.077013987e-09,1.02849e-15
5,0486,2,32662,7.91181,1e-15,6894.76,7.34059295e-09,1.06679e-15
5,0486,4,34514,8.21988,1e-15,6894.76,1.08233068e-08,1.57293e-15
5,0487,1,31648,7.31628,1e-15,6894.76,7.085127314e-09,1.02967e-15
5,0487,2,32598,7.50479,1e-15,6894.76,7.347989783e-09,1.06787e-15
5,0487,3,34946,8.86635,1e-15,6894.76,9.438658367e-09,1.3717e-15
5,0487,4,34298,8.49523,1e-15,6894.76,1.100213496e-08,1.59892e-15
5,0488,1,31818,7.69015,1e-15,6894.76,7.103890534e-09,1.03239e-15
5,0488,2,32684,8.15653,1e-15,6894.76,7.338052414e-09,1.06642e-15
5,0488,3,34776,8.54619,1e-15,6894.76,9.740267197e-09,1.41553e-15
5,0488,4,34468,9.09956,1e-15,6894.76,1.13782539e-08,1.65358e-15
5,0489,1,31762,7.65248,1e-15,6894.76,7.105771073e-09,1.03267e-15
5,0489,2,32768,8.49849,1e-15,6894.76,7.359586632e-09,1.06955e-15
5,0489,3,34734,9.80965,1e-15,6894.76,9.508922536e-09,1.38191e-15
5,0490,1,31810,7.83721,1e-15,6894.76,7.111469641e-09,1.03349e-15
5,0490,2,32730,8.16922,1e-15,6894.76,7.381006948e-09,1.07267e-15
5,0490,3,35096,8.83062,1e-15,6894.76,9.789340144e-09,1.42266e-15
5,0491,1,31662,7.04185,1e-15,6894.76,7.121894466e-09,1.03501e-15
5,0491,2,32914,8.29516,1e-15,6894.76,7.389204298e-09,1.07386e-15
5,0491,3,34996,8.03795,1e-15,6894.76,9.470552195e-09,1.37633e-15
5,0491,4,34614,8.15041,1e-15,6894.76,1.13595546e-08,1.65086e-15
5,0492,1,31778,7.9533,1e-15,6894.76,7.104741968e-09,1.03252e-15
5,0492,2,32854,8.24744,1e-15,6894.76,7.402947045e-09,1.07585e-15
5,0492,3,34862,8.69232,1e-15,6894.76,9.626991572e-09,1.39907e-15
5,0492,4,34538,9.25867,1e-15,6894.76,1.076974437e-08,1.56514e-15
5,0493,1,31856,7.56257,1e-15,6894.76,7.138161286e-09,1.03737e-15
5,0493,2,32910,7.36505,1e-15,6894.76,7.422002282e-09,1.07862e-15
5,0493,3,34896,8.51902,1e-15,6894.76,9.38343365e-09,1.36367e-15
5,0493,4,34410,8.49009,1e-15,6894.76,1.043251085e-08,1.51613e-15
5,0494,1,31826,7.4862,1e-15,6894.76,7.151589512e-09,1.03932e-15
5,0494,2,32760,8.19035,1e-15,6894.76,7.395437722e-09,1.07476e-15
5,0494,3,35066,8.54436,1e-15,6894.76,9.432108192e-09,1.37075e-15
5,0494,4,35018,8.63285,1e-15,6894.76,1.236574102e-08,1.79709e-15
5,0495,1,31866,7.78623,1e-15,6894.76,7.163062455e-09,1.04099e-15
5,0495,2,32882,8.61863,1e-15,6894.76,7.384654204e-09,1.0732e-15
5,0495,4,34756,8.83968,1e-15,6894.76,1.056440566e-08,1.5353e-15
5,0496,1,31834,7.42424,1e-15,6894.76,7.139415188e-09,1.03756e-15
5,0496,2,32876,8.48483,1e-15,6894.76,7.398729369e-09,1.07524e-15
5,0496,4,34722,8.41029,1e-15,6894.76,1.102700818e-08,1.60253e-15
5,0497,1,31834,8.47127,1e-15,6894.76,7.12960991e-09,1.03613e-15
5,0497,2,32758,7.57071,1e-15,6894.76,7.359372683e-09,1.06952e-15
5,0497,3,34928,8.58783,1e-15,6894.76,nan,nan
5,0497,4,34776,9.43278,1e-15,6894.76,1.059976919e-08,1.54044e-15
5,0498,1,31974,7.44686,1e-15,6894.76,7.127233714e-09,1.03578e-15
5,0498,2,32758,8.28925,1e-15,6894.76,7.346259011e-09,1.06762e-15
5,0498,3,35198,8.96425,1e-15,6894.76,9.502438361e-09,1.38097e-15
5,0498,4,34608,9.71268,1e-15,6894.76,1.054412945e-08,1.53235e-15
5,0499,1,31810,7.82981,1e-15,6894.76,7.129933355e-09,1.03618e-15
5,0499,2,32726,8.0767,1e-15,6894.76,7.328533114e-09,1.06504e-15
5,0499,3,35226,9.17137,1e-15,6894.76,9.399594629e-09,1.36602e-15
5,0499,4,34606,8.77256,1e-15,6894.76,1.094996299e-08,1.59133e-15
5,0500,1,31746,7.68845,1e-15,6894.76,7.108268362e-09,1.03303e-15
5,0500,2,32920,7.89958,1e-15,6894.76,7.362740754e-09,1.07001e-15
5,0500,3,35170,9.39163,1e-15,6894.76,nan,nan
5,0500,4,34622,8.69148,1e-15,6894.76,1.141689896e-08,1.65919e-15
5,0501,1,31688,8.17367,1e-15,6894.76,7.10098485e-09,1.03197e-15
5,0501,2,32918,8.13242,1e-15,6894.76,7.39351201e-09,1.07448e-15
5,0501,4,34734,8.49662,1e-15,6894.76,1.138181898e-08,1.65409e-15
5,0502,1,31846,7.5795,1e-15,6894.76,7.10741016e-09,1.0329e-15
5,0502,2,32894,8.24506,1e-15,6894.76,7.38053611e-09,1.0726e-15
5,0502,4,34566,8.3668,1e-15,6894.76,1.058009012e-08,1.53758e-15
5,0503,1,31858,7.67487,1e-15,6894.76,7.110867871e-09,1.03341e-15
5,0503,2,32838,7.9955,1e-15,6894.76,7.363249317e-09,1.07008e-15
5,0503,4,34548,8.21421,1e-15,6894.76,1.172984789e-08,1.70467e-15
5,0504,1,31860,7.76757,1e-15,6894.76,7.114852889e-09,1.03399e-15
5,0504,2,32696,8.42898,1e-15,6894.76,7.389514083e-09,1.0739e-15
5,0504,3,35036,8.65021,1e-15,6894.76,9.682384943e-09,1.40712e-15
5,0504,4,34528,8.54391,1e-15,6894.76,1.16608715e-08,1.69465e-15
5,0505,1,31936,7.21516,1e-15,6894.76,7.112136657e-09,1.03359e-15
5,0505,2,32848,8.0615,1e-15,6894.76,7.377148818e-09,1.0721e-15
5,0505,3,34928,8.25837,1e-15,6894.76,9.648175413e-09,1.40215e-15
