Sample,Slice,Threshold,Elements,Time(s),K(m2),Delta P(psi),Qt,K_eq(m2)
5,0734,3,34858,8.7099,1e-15,6894.76,1.078515925e-08,1.56738e-15
5,0734,4,34732,8.8965,1e-15,6894.76,1.608991925e-08,2.33831e-15
5,0735,1,32024,7.86914,1e-15,6894.76,7.180782119e-09,1.04357e-15
5,0735,2,32724,8.29544,1e-15,6894.76,7.413595138e-09,1.0774e-15
5,0735,3,32724,0,0,0,0,0
5,0735,4,32724,0,0,0,0,0
5,0736,1,32024,7.4095,1e-15,6894.76,7.16271044e-09,1.04094e-15
5,0736,2,32946,8.58971,1e-15,6894.76,7.415108493e-09,1.07762e-15
5,0736,3,34946,9.00783,1e-15,6894.76,1.101830731e-08,1.60127e-15
5,0736,4,34416,9.45238,1e-15,6894.76,1.420143554e-08,2.06386e-15
5,0737,1,32026,8.65047,1e-15,6894.76,7.142956015e-09,1.03807e-15
5,0737,2,33012,8.15903,1e-15,6894.76,7.394362056e-09,1.07461e-15
5,0737,3,34946,9.56213,1e-15,6894.76,1.091301859e-08,1.58596e-15
5,0737,4,34946,0,0,0,0,0
5,0738,1,31998,7.67638,1e-15,6894.76,7.131135282e-09,1.03635e-15
5,0738,2,32896,7.94572,1e-15,6894.76,7.385236437e-09,1.07328e-15
5,0738,3,34718,8.40031,1e-15,6894.76,1.060408779e-08,1.54107e-15
5,0738,4,34360,8.90076,1e-15,6894.76,1.53242317e-08,2.22704e-15
5,0739,1,31878,7.98803,1e-15,6894.76,7.131825708e-09,1.03645e-15
5,0739,2,32950,8.16328,1e-15,6894.76,7.393337266e-09,1.07446e-15
5,0739,3,32950,0,0,0,0,0
5,0739,4,32950,0,0,0,0,0
5,0740,1,31938,8.01763,1e-15,6894.76,7.153191252e-09,1.03956e-15
5,0740,2,32800,8.24466,1e-15,6894.76,7.410070239e-09,1.07689e-15
5,0740,3,34712,8.41052,1e-15,6894.76,1.072731727e-08,1.55898e-15
5,0740,4,34324,8.42364,1e-15,6894.76,1.45324383e-08,2.11197e-15
5,0741,1,31978,8.11976,1e-15,6894.76,7.155705342e-09,1.03992e-15
5,0741,2,32886,8.15908,1e-15,6894.76,7.411522878e-09,1.0771e-15
5,0741,3,34770,9.26085,1e-15,6894.76,1.112203094e-08,1.61634e-15
5,0741,4,34770,0,0,0,0,0
5,0742,1,31970,8.06469,1e-15,6894.76,7.17187693e-09,1.04227e-15
5,0742,2,32840,8.1243,1e-15,6894.76,7.404426161e-09,1.07607e-15
5,0742,3,34766,8.40304,1e-15,6894.76,1.079568953e-08,1.56891e-15
5,0742,4,34462,8.70958,1e-15,6894.76,1.550404988e-08,2.25317e-15
5,0743,1,31870,7.52999,1e-15,6894.76,7.172133858e-09,1.04231e-15
5,0743,2,32786,7.82263,1e-15,6894.76,7.451228016e-09,1.08287e-15
5,0743,3,34786,8.53581,1e-15,6894.76,1.055695489e-08,1.53422e-15
5,0743,4,34212,8.67622,1e-15,6894.76,1.516215001e-08,2.20348e-15
5,0744,1,32094,7.86114,1e-15,6894.76,7.191763457e-09,1.04516e-15
5,0744,2,32968,8.62363,1e-15,6894.76,7.441289088e-09,1.08143e-15
5,0744,3,34720,9.91666,1e-15,6894.76,1.107332935e-08,1.60926e-15
5,0744,4,34282,9.08546,1e-15,6894.76,1.501370995e-08,2.18191e-15
5,0745,1,31928,7.75128,1e-15,6894.76,7.199575741e-09,1.0463e-15
5,0745,2,32742,8.21047,1e-15,6894.76,7.437582355e-09,1.08089e-15
5,0745,3,32742,0,0,0,0,0
5,0745,4,34454,9.01845,1e-15,6894.76,1.434496601e-08,2.08472e-15
5,0746,1,32170,8.08471,1e-15,6894.76,7.213848095e-09,1.04837e-15
5,0746,2,32934,8.29955,1e-15,6894.76,7.438698834e-09,1.08105e-15
5,0746,3,34812,9.36679,1e-15,6894.76,1.035294438e-08,1.50457e-15
5,0746,4,34370,8.26903,1e-15,6894.76,1.447570965e-08,2.10372e-15
5,0747,1,32116,8.15799,1e-15,6894.76,7.208521753e-09,1.0476e-15
5,0747,2,32978,7.87649,1e-15,6894.76,7.473011123e-09,1.08604e-15
5,0747,3,34780,8.93449,1e-15,6894.76,1.044168641e-08,1.51747e-15
5,0747,4,34608,9.58616,1e-15,6894.76,1.380637164e-08,2.00645e-15
5,0748,1,31924,7.42916,1e-15,6894.76,7.179331234e-09,1.04336e-15
5,0748,2,32786,8.49447,1e-15,6894.76,7.427580188e-09,1.07943e-15
5,0748,3,34888,8.83555,1e-15,6894.76,1.044586486e-08,1.51807e-15
5,0748,4,34686,9.16501,1e-15,6894.76,1.388297629e-08,2.01758e-15
5,0749,1,31980,7.94868,1e-15,6894.76,7.185942235e-09,1.04432e-15
5,0749,2,32884,9.10238,1e-15,6894.76,7.420561215e-09,1.07841e-15
5,0749,3,34926,8.75186,1e-15,6894.76,1.026643735e-08,1.492e-15
5,0749,4,34926,0,0,0,0,0
5,0750,1,32044,8.06888,1e-15,6894.76,7.168601357e-09,1.0418e-15
5,0750,2,32822,8.18227,1e-15,6894.76,7.429234569e-09,1.07967e-15
5,0750,3,34920,8.74258,1e-15,6894.76,1.014185716e-08,1.47389e-15
5,0750,4,34554,8.6598,1e-15,6894.76,1.326123627e-08,1.92723e-15
5,0751,1,32080,7.77764,1e-15,6894.76,7.203717052e-09,1.0469e-15
5,0751,2,32706,7.65164,1e-15,6894.76,7.41916435e-09,1.07821e-15
5,0751,3,34804,8.72647,1e-15,6894.76,1.013011821e-08,1.47219e-15
5,0751,4,34804,0,0,0,0,0
5,0752,1,32084,8.38619,1e-15,6894.76,7.217721576e-09,1.04894e-15
5,0752,2,32866,8.39902,1e-15,6894.76,7.430275931e-09,1.07983e-15
5,0752,3,34806,9.30515,1e-15,6894.76,9.867515867e-09,1.43402e-15
5,0752,4,34546,8.656,1e-15,6894.76,1.387232779e-08,2.01603e-15
5,0753,1,32162,7.7888,1e-15,6894.76,7.223600972e-09,1.04979e-15
5,0753,2,32868,8.12061,1e-15,6894.76,7.475357021e-09,1.08638e-15
5,0753,3,34658,9.08864,1e-15,6894.76,1.003114698e-08,1.4578e-15
5,0753,4,34490,8.41194,1e-15,6894.76,1.33513047e-08,1.94032e-15
5,0754,1,32124,8.27342,1e-15,6894.76,7.242886988e-09,1.05259e-15
5,0754,2,32788,8.62218,1e-15,6894.76,7.464451987e-09,1.08479e-15
5,0754,3,34808,8.86945,1e-15,6894.76,1.012961419e-08,1.47211e-15
5,0754,4,34746,9.24314,1e-15,6894.76,1.352070891e-08,1.96493e-15
5,0755,1,34746,0,0,0,0,0
5,0755,2,32906,7.77181,1e-15,6894.76,7.47216698e-09,1.08591e-15
5,0755,3,34986,8.62418,1e-15,6894.76,1.009645959e-08,1.4673e-15
5,0755,4,34986,0,0,0,0,0
5,0756,1,31974,8.48797,1e-15,6894.76,7.238097863e-09,1.0519e-15
5,0756,2,32974,8.37967,1e-15,6894.76,7.468713951e-09,1.08541e-15
5,0756,3,34880,8.34697,1e-15,6894.76,nan,nan
5,0756,4,34570,8.79276,1e-15,6894.76,1.466697304e-08,2.13152e-15
5,0757,1,34570,0,0,0,0,0
5,0757,2,34570,0,0,0,0,0
5,0757,3,34784,8.84383,1e-15,6894.76,1.034396195e-08,1.50326e-15
5,0757,4,34568,9.10582,1e-15,6894.76,1.496935155e-08,2.17546e-15
5,0758,1,32062,7.73262,1e-15,6894.76,7.256311393e-09,1.05454e-15
5,0758,2,32062,0,0,0,0,0
5,0758,3,34884,9.01699,1e-15,6894.76,1.06415872e-08,1.54652e-15
5,0758,4,34544,9.09413,1e-15,6894.76,1.436894878e-08,2.08821e-15
5,0759,1,32038,7.88686,1e-15,6894.76,7.272686021e-09,1.05692e-15
5,0759,2,33094,7.94442,1e-15,6894.76,7.550886181e-09,1.09735e-15
5,0759,3,35006,8.93229,1e-15,6894.76,1.066527715e-08,1.54996e-15
5,0759,4,35006,0,0,0,0,0
5,0760,1,32138,7.88951,1e-15,6894.76,7.340333576e-09,1.06675e-15
5,0760,2,33098,8.28006,1e-15,6894.76,7.564174895e-09,1.09928e-15
5,0760,3,35110,8.67916,1e-15,6894.76,1.04095861e-08,1.5128e-15
5,0760,4,35110,0,0,0,0,0
5,0761,1,32060,8.11325,1e-15,6894.76,7.345775052e-09,1.06755e-15
5,0761,2,32920,8.51571,1e-15,6894.76,7.584958256e-09,1.1023e-15
5,0761,3,34930,9.28443,1e-15,6894.76,1.035923521e-08,1.50548e-15
5,0761,4,34490,8.91914,1e-15,6894.76,1.454735209e-08,2.11413e-15
5,0762,1,32176,7.87695,1e-15,6894.76,7.38240771e-09,1.07287e-15
5,0762,2,33068,8.30133,1e-15,6894.76,7.587465567e-09,1.10267e-15
5,0762,3,34950,9.24322,1e-15,6894.76,1.038483114e-08,1.5092e-15
5,0762,4,34580,9.68106,1e-15,6894.76,1.401264711e-08,2.03643e-15
5,0763,1,32306,8.35267,1e-15,6894.76,7.302664821e-09,1.06128e-15
5,0763,2,32984,8.58661,1e-15,6894.76,7.552722241e-09,1.09762e-15
5,0763,3,32984,0,0,0,0,0
5,0763,4,34600,8.74993,1e-15,6894.76,nan,nan
5,0764,1,32126,7.67338,1e-15,6894.76,7.29683002e-09,1.06043e-15
5,0764,2,32864,8.22676,1e-15,6894.76,7.563007918e-09,1.09911e-15
5,0764,3,34724,8.7005,1e-15,6894.76,1.040322366e-08,1.51188e-15
5,0764,4,34516,9.20908,1e-15,6894.76,1.406665591e-08,2.04428e-15
5,0765,1,32264,7.80987,1e-15,6894.76,7.314497594e-09,1.063e-15
5,0765,2,32908,8.50704,1e-15,6894.76,7.574154195e-09,1.10073e-15
5,0765,3,34728,8.98902,1e-15,6894.76,1.026341201e-08,1.49156e-15
5,0765,4,34430,9.19552,1e-15,6894.76,1.405003938e-08,2.04186e-15
5,0766,1,32150,8.01377,1e-15,6894.76,7.324485842e-09,1.06445e-15
5,0766,2,32150,0,0,0,0,0
5,0766,3,34622,9.04237,1e-15,6894.76,1.053042635e-08,1.53036e-15
5,0766,4,34120,8.50015,1e-15,6894.76,1.280319405e-08,1.86066e-15
5,0767,1,32236,7.91043,1e-15,6894.76,7.337269625e-09,1.06631e-15
5,0767,2,32928,8.447,1e-15,6894.76,7.562654471e-09,1.09906e-15
5,0767,3,32928,0,0,0,0,0
5,0767,4,34230,8.82455,1e-15,6894.76,1.30241876e-08,1.89278e-15
5,0768,1,32178,7.68625,1e-15,6894.76,7.325685713e-09,1.06463e-15
5,0768,2,32996,8.13383,1e-15,6894.76,7.606673912e-09,1.10546e-15
5,0768,3,34378,8.8761,1e-15,6894.76,1.054736753e-08,1.53283e-15
5,0768,4,34378,0,0,0,0,0
5,0769,1,32270,8.43859,1e-15,6894.76,7.341405118e-09,1.06691e-15
5,0769,2,32270,0,0,0,0,0
5,0769,3,34500,8.98461,1e-15,6894.76,1.064322331e-08,1.54676e-15
5,0769,4,34474,9.16103,1e-15,6894.76,1.355703023e-08,1.97021e-15
5,0770,1,32306,8.50317,1e-15,6894.76,7.335242029e-09,1.06601e-15
5,0770,2,32982,8.53777,1e-15,6894.76,7.640656622e-09,1.1104e-15
5,0770,3,34646,8.76468,1e-15,6894.76,1.017948688e-08,1.47936e-15
5,0770,4,34492,9.22567,1e-15,6894.76,1.256703019e-08,1.82634e-15
5,0771,1,32368,8.21427,1e-15,6894.76,7.347222525e-09,1.06776e-15
5,0771,2,33080,8.13828,1e-15,6894.76,7.618963391e-09,1.10725e-15
5,0771,3,34678,8.94638,1e-15,6894.76,1.002786027e-08,1.45733e-15
5,0771,4,34394,8.33952,1e-15,6894.76,1.275516141e-08,1.85368e-15
5,0772,1,32518,7.90903,1e-15,6894.76,7.348726863e-09,1.06797e-15
5,0772,2,33022,8.43297,1e-15,6894.76,7.584729623e-09,1.10227e-15
5,0772,3,34788,8.81324,1e-15,6894.76,nan,nan
5,0772,4,34434,8.54641,1e-15,6894.76,1.302105558e-08,1.89232e-15
5,0773,1,32506,8.34017,1e-15,6894.76,7.308098737e-09,1.06207e-15
5,0773,2,33022,8.00569,1e-15,6894.76,7.572149396e-09,1.10044e-15
5,0773,3,34794,8.96595,1e-15,6894.76,1.002014598e-08,1.45621e-15
5,0773,4,34754,8.606,1e-15,6894.76,1.362104059e-08,1.97952e-15
5,0774,1,32312,8.59049,1e-15,6894.76,7.290618668e-09,1.05953e-15
5,0774,2,33256,9.16069,1e-15,6894.76,7.572788636e-09,1.10054e-15
5,0774,3,34872,8.66887,1e-15,6894.76,1.001666372e-08,1.4557e-15
5,0774,4,34828,8.55997,1e-15,6894.76,1.35771329e-08,1.97313e-15
5,0775,1,32220,7.66102,1e-15,6894.76,7.312445175e-09,1.0627e-15
5,0775,2,32992,8.10014,1e-15,6894.76,7.559062213e-09,1.09854e-15
5,0775,3,34880,9.05028,1e-15,6894.76,9.877957757e-09,1.43554e-15
5,0775,4,34600,9.13259,1e-15,6894.76,1.322235175e-08,1.92157e-15
5,0776,1,32250,7.86126,1e-15,6894.76,7.297987083e-09,1.0606e-15
5,0776,2,33058,8.93814,1e-15,6894.76,7.562009621e-09,1.09897e-15
5,0776,3,34844,8.6964,1e-15,6894.76,9.795728204e-09,1.42359e-15
5,0776,4,34678,8.95639,1e-15,6894.76,1.327713987e-08,1.92954e-15
5,0777,1,32232,7.70986,1e-15,6894.76,7.313910701e-09,1.06291e-15
5,0777,2,33178,8.61314,1e-15,6894.76,7.551060297e-09,1.09738e-15
5,0777,3,34896,8.71727,1e-15,6894.76,9.981030095e-09,1.45052e-15
5,0777,4,34596,8.6139,1e-15,6894.76,1.255089186e-08,1.82399e-15
5,0778,1,32310,8.09554,1e-15,6894.76,7.287396755e-09,1.05906e-15
5,0778,2,32310,0,0,0,0,0
5,0778,3,34778,9.40777,1e-15,6894.76,9.790320719e-09,1.42281e-15
5,0778,4,34676,9.35774,1e-15,6894.76,1.248734866e-08,1.81476e-15
5,0779,1,32306,7.79403,1e-15,6894.76,7.269183009e-09,1.05641e-15
5,0779,2,33092,8.29873,1e-15,6894.76,7.559225473e-09,1.09857e-15
5,0779,3,34732,8.87053,1e-15,6894.76,9.845804298e-09,1.43087e-15
5,0779,4,34628,8.6751,1e-15,6894.76,1.34091706e-08,1.94872e-15
5,0780,1,32174,7.96727,1e-15,6894.76,7.240602861e-09,1.05226e-15
5,0780,2,32988,8.76863,1e-15,6894.76,7.54501955e-09,1.0965e-15
5,0780,3,34696,8.2575,1e-15,6894.76,9.712174287e-09,1.41145e-15
5,0780,4,34378,8.67518,1e-15,6894.76,1.254518915e-08,1.82316e-15
5,0781,1,32132,7.90017,1e-15,6894.76,7.2747114e-09,1.05722e-15
5,0781,2,32920,8.30887,1e-15,6894.76,7.517400434e-09,1.09249e-15
5,0781,3,34698,8.95105,1e-15,6894.76,nan,nan
5,0781,4,34428,9.84232,1e-15,6894.76,1.272407956e-08,1.84916e-15
5,0782,1,32090,7.82077,1e-15,6894.76,7.273503819e-09,1.05704e-15
5,0782,2,33114,8.39338,1e-15,6894.76,7.519636502e-09,1.09281e-15
5,0782,3,34714,8.65006,1e-15,6894.76,9.719956418e-09,1.41258e-15
5,0782,4,34674,9.0224,1e-15,6894.76,1.265524926e-08,1.83916e-15
5,0783,1,32164,8.15527,1e-15,6894.76,7.27801594e-09,1.0577e-15
5,0783,2,32830,7.53745,1e-15,6894.76,7.499408394e-09,1.08987e-15
5,0783,3,32830,0,0,0,0,0
5,0783,4,34514,9.1485,1e-15,6894.76,1.254900364e-08,1.82372e-15
5,0784,1,32116,7.77753,1e-15,6894.76,7.277885526e-09,1.05768e-15
5,0784,2,32932,8.03202,1e-15,6894.76,7.499998529e-09,1.08996e-15
5,0784,3,34422,8.82787,1e-15,6894.76,9.747474364e-09,1.41658e-15
5,0784,4,34310,9.22656,1e-15,6894.76,1.367787073e-08,1.98777e-15
5,0785,1,32220,8.00069,1e-15,6894.76,7.251129285e-09,1.05379e-15
5,0785,2,32786,7.98989,1e-15,6894.76,7.511605057e-09,1.09164e-15
5,0785,3,34504,8.58757,1e-15,6894.76,1.0054489e-08,1.4612e-15
5,0785,4,34416,8.53842,1e-15,6894.76,1.466635086e-08,2.13143e-15
5,0786,1,32192,8.13772,1e-15,6894.76,7.247643712e-09,1.05328e-15
5,0786,2,32840,8.56766,1e-15,6894.76,7.503737752e-09,1.0905e-15
5,0786,3,34568,9.27713,1e-15,6894.76,1.016677405e-08,1.47751e-15
5,0786,4,34414,8.32434,1e-15,6894.76,1.403442961e-08,2.03959e-15
5,0787,1,32256,8.35839,1e-15,6894.76,7.250476618e-09,1.0537e-15
5,0787,2,32940,8.43616,1e-15,6894.76,7.516407796e-09,1.09234e-15
5,0787,3,34632,9.09115,1e-15,6894.76,1.013464575e-08,1.47285e-15
5,0787,4,34464,8.54249,1e-15,6894.76,1.35870178e-08,1.97457e-15
5,0788,1,32132,8.23401,1e-15,6894.76,7.232218103e-09,1.05104e-15
5,0788,2,33008,8.59968,1e-15,6894.76,7.523234419e-09,1.09333e-15
5,0788,3,33008,0,0,0,0,0
5,0788,4,34514,8.70927,1e-15,6894.76,1.377403477e-08,2.00175e-15
5,0789,1,32116,7.77408,1e-15,6894.76,7.200609172e-09,1.04645e-15
5,0789,2,33002,8.50298,1e-15,6894.76,7.518392146e-09,1.09263e-15
5,0789,3,34562,8.92287,1e-15,6894.76,9.869871318e-09,1.43437e-15
5,0789,4,34384,9.14701,1e-15,6894.76,1.363190044e-08,1.98109e-15
5,0790,1,32026,7.55342,1e-15,6894.76,7.192223034e-09,1.04523e-15
5,0790,2,32980,7.63219,1e-15,6894.76,7.445796051e-09,1.08208e-15
5,0790,3,34734,8.69674,1e-15,6894.76,9.940674779e-09,1.44466e-15
5,0790,4,34392,8.50728,1e-15,6894.76,1.389726525e-08,2.01966e-15
5,0791,1,32048,7.9763,1e-15,6894.76,7.210465461e-09,1.04788e-15
5,0791,2,33110,8.10961,1e-15,6894.76,7.456852402e-09,1.08369e-15
5,0791,3,33110,0,0,0,0,0
5,0791,4,34266,8.73656,1e-15,6894.76,1.353714061e-08,1.96732e-15
5,0792,1,31928,7.71931,1e-15,6894.76,7.171863312e-09,1.04227e-15
5,0792,2,32916,8.4021,1e-15,6894.76,7.471662885e-09,1.08584e-15
5,0792,3,34648,8.66162,1e-15,6894.76,9.65146212e-09,1.40263e-15
5,0792,4,34442,8.71124,1e-15,6894.76,1.329555614e-08,1.93221e-15
5,0793,1,32002,7.79419,1e-15,6894.76,7.182419689e-09,1.0438e-15
5,0793,2,33038,8.35908,1e-15,6894.76,7.43869655e-09,1.08105e-15
5,0793,3,34714,8.71064,1e-15,6894.76,9.970084658e-09,1.44893e-15
5,0793,4,34358,8.37485,1e-15,6894.76,1.323312734e-08,1.92314e-15
5,0794,1,31948,7.74472,1e-15,6894.76,7.197010909e-09,1.04593e-15
5,0794,2,32752,7.65837,1e-15,6894.76,7.40668054e-09,1.0764e-15
5,0794,3,32752,0,0,0,0,0
5,0794,4,34434,8.62401,1e-15,6894.76,1.338313476e-08,1.94494e-15
5,0795,1,32192,8.03382,1e-15,6894.76,7.22234943e-09,1.04961e-15
5,0795,2,32732,7.90005,1e-15,6894.76,7.439352568e-09,1.08114e-15
5,0795,3,34802,9.09765,1e-15,6894.76,1.013021931e-08,1.4722e-15
5,0795,4,34674,9.09331,1e-15,6894.76,1.33563886e-08,1.94105e-15
5,0796,1,32020,7.65923,1e-15,6894.76,7.237011357e-09,1.05174e-15
5,0796,2,32848,8.08092,1e-15,6894.76,7.464156491e-09,1.08475e-15
5,0796,3,34624,8.65846,1e-15,6894.76,1.014909242e-08,1.47494e-15
5,0796,4,34462,8.77349,1e-15,6894.76,1.243790574e-08,1.80757e-15
5,0797,1,32230,8.37919,1e-15,6894.76,7.222908124e-09,1.04969e-15
5,0797,2,32776,8.16993,1e-15,6894.76,7.437258032e-09,1.08084e-15
5,0797,3,32776,0,0,0,0,0
5,0797,4,34360,8.93409,1e-15,6894.76,1.306507958e-08,1.89872e-15
5,0798,1,32058,7.9284,1e-15,6894.76,7.229362756e-09,1.05063e-15
5,0798,2,32820,8.11592,1e-15,6894.76,7.427863157e-09,1.07947e-15
5,0798,3,34578,8.64814,1e-15,6894.76,9.99692149e-09,1.45283e-15
5,0798,4,34456,8.51447,1e-15,6894.76,1.218815319e-08,1.77128e-15
5,0799,1,31964,8.68546,1e-15,6894.76,7.228225395e-09,1.05046e-15
5,0799,2,32952,8.09026,1e-15,6894.76,7.422925482e-09,1.07876e-15
5,0799,3,34664,9.57576,1e-15,6894.76,9.852169657e-09,1.43179e-15
5,0799,4,34350,8.87107,1e-15,6894.76,1.190690882e-08,1.7304e-15
5,0800,1,32100,8.06705,1e-15,6894.76,7.223520115e-09,1.04978e-15
5,0800,2,32774,8.10269,1e-15,6894.76,7.413538613e-09,1.07739e-15
5,0800,3,34484,8.47001,1e-15,6894.76,9.942093698e-09,1.44486e-15
5,0800,4,34436,9.18887,1e-15,6894.76,1.195336764e-08,1.73716e-15
5,0801,1,32114,7.53041,1e-15,6894.76,7.227417559e-09,1.05034e-15
5,0801,2,32658,8.28249,1e-15,6894.76,7.442284917e-09,1.08157e-15
5,0801,3,34806,9.23943,1e-15,6894.76,1.001921002e-08,1.45607e-15
5,0801,4,34372,8.47698,1e-15,6894.76,1.285380429e-08,1.86801e-15
5,0802,1,32002,7.89558,1e-15,6894.76,7.238074407e-09,1.05189e-15
5,0802,2,32638,8.20077,1e-15,6894.76,7.451159345e-09,1.08286e-15
5,0802,3,34568,8.8635,1e-15,6894.76,1.020827658e-08,1.48355e-15
5,0802,4,34184,8.59554,1e-15,6894.76,1.251228272e-08,1.81838e-15
5,0803,1,32048,8.32522,1e-15,6894.76,7.255355873e-09,1.0544e-15
5,0803,2,32844,7.62676,1e-15,6894.76,7.461757373e-09,1.0844e-15
5,0803,3,34666,8.96036,1e-15,6894.76,1.018449341e-08,1.48009e-15
5,0803,4,34098,8.73446,1e-15,6894.76,1.247568809e-08,1.81306e-15
5,0804,1,31990,7.67322,1e-15,6894.76,7.261378316e-09,1.05528e-15
5,0804,2,32604,8.05321,1e-15,6894.76,7.471060849e-09,1.08575e-15
5,0804,3,34604,9.14904,1e-15,6894.76,1.006891177e-08,1.46329e-15
5,0804,4,34464,8.85535,1e-15,6894.76,1.564323308e-08,2.2734e-15
5,0805,1,32096,8.2211,1e-15,6894.76,7.257404334e-09,1.0547e-15
5,0805,2,32902,8.42265,1e-15,6894.76,7.455930049e-09,1.08355e-15
5,0805,3,34644,8.84081,1e-15,6894.76,1.002715427e-08,1.45722e-15
5,0805,4,34608,8.52915,1e-15,6894.76,nan,nan
5,0806,1,32140,7.54637,1e-15,6894.76,7.263614836e-09,1.0556e-15
5,0806,2,32956,8.63784,1e-15,6894.76,7.506910254e-09,1.09096e-15
5,0806,3,34684,9.31252,1e-15,6894.76,9.993669878e-09,1.45236e-15
5,0806,4,34684,0,0,0,0,0
5,0807,1,32260,7.82739,1e-15,6894.76,7.311011661e-09,1.06249e-15
5,0807,2,32828,8.52761,1e-15,6894.76,7.513175462e-09,1.09187e-15
5,0807,3,34582,8.287,1e-15,6894.76,9.897212485e-09,1.43834e-15
5,0807,4,34470,8.39426,1e-15,6894.76,1.240410156e-08,1.80266e-15
5,0808,1,32052,7.69366,1e-15,6894.76,7.277153823e-09,1.05757e-15
5,0808,2,32968,8.48102,1e-15,6894.76,7.516773762e-09,1.0924e-15
5,0808,3,32968,0,0,0,0,0
5,0808,4,32968,0,0,0,0,0
5,0809,1,32320,8.77048,1e-15,6894.76,7.254086466e-09,1.05422e-15
5,0809,2,33022,8.1103,1e-15,6894.76,7.474355464e-09,1.08623e-15
5,0809,3,34650,8.99629,1e-15,6894.76,9.958177336e-09,1.4472e-15
5,0809,4,34568,8.55555,1e-15,6894.76,1.258192855e-08,1.8285e-15
5,0810,1,32380,7.76104,1e-15,6894.76,7.254671353e-09,1.05431e-15
5,0810,2,32932,8.10103,1e-15,6894.76,7.471079094e-09,1.08576e-15
5,0810,3,34928,9.17323,1e-15,6894.76,1.000071729e-08,1.45338e-15
5,0810,4,34462,9.21202,1e-15,6894.76,1.255009413e-08,1.82388e-15
5,0811,1,32274,7.77112,1e-15,6894.76,7.267487389e-09,1.05617e-15
5,0811,2,32950,8.39988,1e-15,6894.76,7.483222768e-09,1.08752e-15
5,0811,3,35078,8.7545,1e-15,6894.76,1.000654403e-08,1.45423e-15
5,0811,4,34576,9.05694,1e-15,6894.76,1.211182431e-08,1.76018e-15
5,0812,1,32278,7.91973,1e-15,6894.76,7.26639629e-09,1.05601e-15
5,0812,2,33264,8.50208,1e-15,6894.76,7.498157602e-09,1.08969e-15
5,0812,3,35052,9.22064,1e-15,6894.76,1.005098562e-08,1.46069e-15
5,0812,4,34572,8.88597,1e-15,6894.76,1.240637921e-08,1.80299e-15
5,0813,1,32262,9.28013,1e-15,6894.76,7.265696372e-09,1.05591e-15
5,0813,2,33068,8.28796,1e-15,6894.76,7.474238311e-09,1.08621e-15
5,0813,3,33068,0,0,0,0,0
5,0813,4,34586,8.86263,1e-15,6894.76,1.254881659e-08,1.82369e-15
5,0814,1,32248,7.62454,1e-15,6894.76,7.248446408e-09,1.0534e-15
5,0814,2,32248,0,0,0,0,0
5,0814,3,34856,8.75437,1e-15,6894.76,9.973777778e-09,1.44947e-15
5,0814,4,34524,8.99566,1e-15,6894.76,1.258254627e-08,1.82859e-15
5,0815,1,32266,8.12679,1e-15,6894.76,7.247030622e-09,1.05319e-15
5,0815,2,33130,8.64605,1e-15,6894.76,7.462705474e-09,1.08454e-15
5,0815,3,35054,8.83296,1e-15,6894.76,9.965645231e-09,1.44828e-15
5,0815,4,35054,0,0,0,0,0
5,0816,1,32264,7.66265,1e-15,6894.76,7.246790916e-09,1.05316e-15
5,0816,2,32988,8.01125,1e-15,6894.76,7.469787748e-09,1.08557e-15
5,0816,3,34784,8.30843,1e-15,6894.76,1.017310865e-08,1.47844e-15
5,0816,4,34784,0,0,0,0,0
5,0817,1,32442,8.00565,1e-15,6894.76,7.260587116e-09,1.05516e-15
5,0817,2,33214,8.33921,1e-15,6894.76,7.49206043e-09,1.0888e-15
5,0817,3,33214,0,0,0,0,0
5,0817,4,34534,8.78777,1e-15,6894.76,1.238908251e-08,1.80048e-15
5,0818,1,32454,7.94489,1e-15,6894.76,7.286041872e-09,1.05886e-15
5,0818,2,32994,7.72882,1e-15,6894.76,7.528989589e-09,1.09417e-15
5,0818,3,34772,8.95231,1e-15,6894.76,1.03234727e-08,1.50029e-15
5,0818,4,34772,0,0,0,0,0
5,0819,1,32344,8.09292,1e-15,6894.76,7.278464033e-09,1.05776e-15
5,0819,2,33234,8.34083,1e-15,6894.76,7.530621144e-09,1.09441e-15
5,0819,3,34726,8.41771,1e-15,6894.76,1.03845605e-08,1.50916e-15
5,0819,4,34652,8.29011,1e-15,6894.76,1.313147261e-08,1.90837e-15
5,0820,1,32198,8.28237,1e-15,6894.76,7.260913481e-09,1.05521e-15
5,0820,2,33012,8.12091,1e-15,6894.76,7.51300257e-09,1.09185e-15
5,0820,3,34868,8.85471,1e-15,6894.76,1.042397626e-08,1.51489e-15
5,0820,4,34446,8.53848,1e-15,6894.76,1.181149029e-08,1.71654e-15
5,0821,1,32288,7.59674,1e-15,6894.76,7.27771767e-09,1.05765e-15
5,0821,2,33024,8.25821,1e-15,6894.76,7.572911466e-09,1.10055e-15
5,0821,3,33024,0,0,0,0,0
5,0821,4,33024,0,0,0,0,0
5,0822,1,32398,8.17315,1e-15,6894.76,7.268068304e-09,1.05625e-15
5,0822,2,33038,8.35901,1e-15,6894.76,7.529911542e-09,1.09431e-15
5,0822,3,34858,9.69866,1e-15,6894.76,1.0226102e-08,1.48614e-15
