Sample,Slice,Threshold,Elements,Time(s),K(m2),Delta P(psi),Qt,K_eq(m2)
8,0900,2,32092,7.62465,1e-15,6894.76,9.192162226e-09,1.33588e-15
8,0900,3,33816,8.11555,1e-15,6894.76,2.799009857e-08,4.06774e-15
8,0900,4,32870,7.80941,1e-15,6894.76,1.208391242e-08,1.75613e-15
8,0901,1,31678,7.5861,1e-15,6894.76,8.539812642e-09,1.24107e-15
8,0901,2,32070,8.15087,1e-15,6894.76,9.202789269e-09,1.33742e-15
8,0901,3,33860,8.30671,1e-15,6894.76,3.504882415e-08,5.09357e-15
8,0901,4,32740,8.54066,1e-15,6894.76,1.16476167e-08,1.69272e-15
8,0902,1,31652,7.8366,1e-15,6894.76,8.524482304e-09,1.23884e-15
8,0902,2,32048,7.87358,1e-15,6894.76,9.361063359e-09,1.36042e-15
8,0902,3,33660,8.3885,1e-15,6894.76,3.376825548e-08,4.90746e-15
8,0902,4,33098,7.97173,1e-15,6894.76,1.304940173e-08,1.89644e-15
8,0903,1,31682,7.58576,1e-15,6894.76,8.513829042e-09,1.2373e-15
8,0903,2,32210,7.78946,1e-15,6894.76,9.293754534e-09,1.35064e-15
8,0903,3,33558,8.24088,1e-15,6894.76,2.665859529e-08,3.87423e-15
8,0903,4,33304,7.84474,1e-15,6894.76,1.73273939e-08,2.51815e-15
8,0904,1,31806,7.51295,1e-15,6894.76,8.620845431e-09,1.25285e-15
8,0904,2,32204,8.09248,1e-15,6894.76,9.271862053e-09,1.34746e-15
8,0904,3,33566,8.44538,1e-15,6894.76,2.687249017e-08,3.90532e-15
8,0904,4,33526,8.84651,1e-15,6894.76,2.452154956e-08,3.56366e-15
8,0905,1,31914,7.8022,1e-15,6894.76,8.612142286e-09,1.25158e-15
8,0905,2,32198,7.90812,1e-15,6894.76,9.254133551e-09,1.34488e-15
8,0905,3,33654,8.50957,1e-15,6894.76,2.567728544e-08,3.73162e-15
8,0905,4,33492,8.45824,1e-15,6894.76,4.617138821e-08,6.70998e-15
8,0906,1,31842,8.01568,1e-15,6894.76,8.723274579e-09,1.26773e-15
8,0906,2,32130,7.14435,1e-15,6894.76,9.436650554e-09,1.37141e-15
8,0906,3,33858,8.89107,1e-15,6894.76,2.507434182e-08,3.644e-15
8,0906,4,33906,8.17042,1e-15,6894.76,3.128229656e-08,4.54619e-15
8,0907,1,31748,7.77482,1e-15,6894.76,8.664713365e-09,1.25922e-15
8,0907,2,32300,7.80835,1e-15,6894.76,9.4222378e-09,1.36931e-15
8,0907,3,33624,8.15054,1e-15,6894.76,2.47345299e-08,3.59461e-15
8,0907,4,33938,8.56114,1e-15,6894.76,3.220242408e-08,4.67991e-15
8,0908,1,31742,7.87217,1e-15,6894.76,8.67573684e-09,1.26083e-15
8,0908,2,32318,8.18642,1e-15,6894.76,9.487540486e-09,1.3788e-15
8,0908,3,33674,8.41536,1e-15,6894.76,2.360562757e-08,3.43055e-15
8,0908,4,33716,8.01655,1e-15,6894.76,7.491209739e-08,1.08868e-14
8,0909,1,31680,8.42396,1e-15,6894.76,8.77216553e-09,1.27484e-15
8,0909,2,32026,7.85129,1e-15,6894.76,9.46846235e-09,1.37603e-15
8,0909,3,33722,8.48712,1e-15,6894.76,3.795797074e-08,5.51635e-15
8,0909,4,33166,8.79957,1e-15,6894.76,3.2653657e-07,4.74548e-14
8,0910,1,31686,7.75542,1e-15,6894.76,8.747540791e-09,1.27126e-15
8,0910,2,32226,7.73852,1e-15,6894.76,9.50633631e-09,1.38153e-15
8,0910,3,33752,7.9496,1e-15,6894.76,3.677942029e-08,5.34507e-15
8,0910,4,33330,8.55949,1e-15,6894.76,3.133741111e-07,4.5542e-14
8,0911,1,31540,7.6389,1e-15,6894.76,8.585990844e-09,1.24778e-15
8,0911,2,32160,7.45985,1e-15,6894.76,9.495058267e-09,1.3799e-15
8,0911,3,33722,8.78471,1e-15,6894.76,3.820589008e-08,5.55238e-15
8,0911,4,33048,7.84767,1e-15,6894.76,5.426280573e-07,7.88589e-14
8,0912,1,31572,7.54628,1e-15,6894.76,8.496944258e-09,1.23484e-15
8,0912,2,32112,8.08054,1e-15,6894.76,9.33672976e-09,1.35689e-15
8,0912,3,33602,8.08885,1e-15,6894.76,3.195731982e-08,4.64429e-15
8,0912,4,33252,7.95964,1e-15,6894.76,5.283125439e-07,7.67785e-14
8,0913,1,31566,7.83758,1e-15,6894.76,8.496394292e-09,1.23476e-15
8,0913,2,32104,7.78325,1e-15,6894.76,9.284001747e-09,1.34922e-15
8,0913,3,32104,0,0,0,0,0
8,0913,4,33314,9.01146,1e-15,6894.76,5.385193035e-07,7.82618e-14
8,0914,1,31466,8.05539,1e-15,6894.76,8.476015423e-09,1.2318e-15
8,0914,2,32142,8.08762,1e-15,6894.76,9.296385557e-09,1.35102e-15
8,0914,3,33692,8.28004,1e-15,6894.76,3.502736513e-08,5.09045e-15
8,0914,4,33170,7.58694,1e-15,6894.76,5.496487692e-07,7.98792e-14
8,0915,1,31550,7.5504,1e-15,6894.76,8.442006784e-09,1.22686e-15
8,0915,2,32182,7.70144,1e-15,6894.76,9.232006476e-09,1.34167e-15
8,0915,3,32182,0,0,0,0,0
8,0915,4,33108,8.09458,1e-15,6894.76,3.985966643e-07,5.79272e-14
8,0916,1,31624,7.31994,1e-15,6894.76,8.447124788e-09,1.2276e-15
8,0916,2,31966,7.34786,1e-15,6894.76,9.280154039e-09,1.34866e-15
8,0916,3,33506,8.60006,1e-15,6894.76,3.340945965e-08,4.85532e-15
8,0916,4,32792,7.5004,1e-15,6894.76,6.256487729e-07,9.09241e-14
8,0917,1,31592,7.12863,1e-15,6894.76,8.486506009e-09,1.23332e-15
8,0917,2,32106,7.99863,1e-15,6894.76,9.358702025e-09,1.36008e-15
8,0917,3,32106,0,0,0,0,0
8,0917,4,32676,8.47182,1e-15,6894.76,7.280410831e-07,1.05805e-13
8,0918,1,31726,7.15353,1e-15,6894.76,8.465183248e-09,1.23023e-15
8,0918,2,32302,7.59279,1e-15,6894.76,9.413248931e-09,1.36801e-15
8,0918,3,33408,8.23128,1e-15,6894.76,4.982836485e-08,7.24144e-15
8,0918,4,32812,7.8142,1e-15,6894.76,7.313771971e-07,1.06289e-13
8,0919,1,31616,7.42126,1e-15,6894.76,8.487881478e-09,1.23352e-15
8,0919,2,32256,7.66936,1e-15,6894.76,9.353353452e-09,1.3593e-15
8,0919,3,33744,8.6138,1e-15,6894.76,4.109118983e-08,5.97169e-15
8,0919,4,32834,7.88426,1e-15,6894.76,5.118730962e-07,7.43894e-14
8,0920,1,31672,7.73196,1e-15,6894.76,8.29774624e-09,1.20589e-15
8,0920,2,32196,8.2197,1e-15,6894.76,9.356119983e-09,1.3597e-15
8,0920,3,33814,8.9107,1e-15,6894.76,3.888878268e-08,5.65162e-15
8,0920,4,32812,7.82181,1e-15,6894.76,8.239209866e-07,1.19739e-13
8,0921,1,31760,7.46608,1e-15,6894.76,8.366960969e-09,1.21595e-15
8,0921,2,32218,7.86838,1e-15,6894.76,9.435914574e-09,1.3713e-15
8,0921,3,32218,0,0,0,0,0
8,0921,4,32536,7.66697,1e-15,6894.76,8.418448455e-07,1.22343e-13
8,0922,1,31776,8.16547,1e-15,6894.76,8.277568131e-09,1.20296e-15
8,0922,2,32212,7.61356,1e-15,6894.76,9.548313735e-09,1.38764e-15
8,0922,3,33546,8.39381,1e-15,6894.76,3.938694098e-08,5.72402e-15
8,0922,4,32688,8.18048,1e-15,6894.76,8.51042045e-07,1.2368e-13
8,0923,1,31750,7.80717,1e-15,6894.76,8.414838086e-09,1.22291e-15
8,0923,2,32570,8.23036,1e-15,6894.76,9.703654099e-09,1.41021e-15
8,0923,3,33792,8.45124,1e-15,6894.76,4.543737102e-08,6.60331e-15
8,0923,4,32788,7.81918,1e-15,6894.76,8.698070575e-07,1.26407e-13
8,0924,1,31810,7.57039,1e-15,6894.76,8.634189876e-09,1.25479e-15
8,0924,2,32294,8.30389,1e-15,6894.76,9.723680943e-09,1.41312e-15
8,0924,3,33686,7.91255,1e-15,6894.76,5.986643397e-08,8.70025e-15
8,0924,4,32824,7.77589,1e-15,6894.76,7.817784262e-07,1.13614e-13
8,0925,1,31964,8.0691,1e-15,6894.76,8.600989524e-09,1.24996e-15
8,0925,2,32516,8.11912,1e-15,6894.76,9.927166222e-09,1.44269e-15
8,0925,3,33654,8.08012,1e-15,6894.76,6.071260003e-08,8.82323e-15
8,0925,4,32784,7.59041,1e-15,6894.76,7.529393628e-07,1.09423e-13
8,0926,1,31934,7.738,1e-15,6894.76,8.607587442e-09,1.25092e-15
8,0926,2,32668,7.7752,1e-15,6894.76,9.96540548e-09,1.44825e-15
8,0926,3,33760,8.04667,1e-15,6894.76,8.969580044e-08,1.30353e-14
8,0926,4,32484,8.12292,1e-15,6894.76,7.400005321e-07,1.07543e-13
8,0927,1,31906,7.72038,1e-15,6894.76,8.661709976e-09,1.25879e-15
8,0927,2,32608,7.84535,1e-15,6894.76,1.014996465e-08,1.47507e-15
8,0927,3,33682,8.38406,1e-15,6894.76,8.197029413e-08,1.19126e-14
8,0927,4,32528,7.27513,1e-15,6894.76,7.083859976e-07,1.02948e-13
8,0928,1,31822,7.28007,1e-15,6894.76,8.657728198e-09,1.25821e-15
8,0928,2,32454,8.05869,1e-15,6894.76,1.00005784e-08,1.45336e-15
8,0928,3,33546,8.68539,1e-15,6894.76,9.461872567e-08,1.37507e-14
8,0928,4,32474,8.15529,1e-15,6894.76,6.094996715e-07,8.85772e-14
8,0929,1,31824,7.29982,1e-15,6894.76,8.721457015e-09,1.26747e-15
8,0929,2,32616,8.0163,1e-15,6894.76,1.036001669e-08,1.5056e-15
8,0929,3,32616,0,0,0,0,0
8,0929,4,32712,7.88209,1e-15,6894.76,6.196812366e-07,9.00569e-14
8,0930,1,31858,7.60707,1e-15,6894.76,8.701068472e-09,1.26451e-15
8,0930,2,32442,7.73019,1e-15,6894.76,1.028640499e-08,1.4949e-15
8,0930,3,33540,8.06519,1e-15,6894.76,6.621937131e-08,9.62351e-15
8,0930,4,32482,7.50518,1e-15,6894.76,7.034705074e-07,1.02234e-13
8,0931,1,31964,8.32967,1e-15,6894.76,8.743701025e-09,1.2707e-15
8,0931,2,32370,7.90897,1e-15,6894.76,1.039156601e-08,1.51018e-15
8,0931,3,33522,7.74662,1e-15,6894.76,9.204093258e-08,1.33761e-14
8,0931,4,32830,8.113,1e-15,6894.76,4.609930404e-07,6.69951e-14
8,0932,1,31826,7.18391,1e-15,6894.76,8.81480336e-09,1.28104e-15
8,0932,2,32570,7.63206,1e-15,6894.76,1.036073823e-08,1.5057e-15
8,0932,3,33604,8.6651,1e-15,6894.76,nan,nan
8,0932,4,32766,7.81414,1e-15,6894.76,4.811887091e-07,6.99301e-14
8,0933,1,31896,7.83735,1e-15,6894.76,8.832567853e-09,1.28362e-15
8,0933,2,32462,8.06312,1e-15,6894.76,1.051283759e-08,1.52781e-15
8,0933,3,33428,8.43213,1e-15,6894.76,7.116924063e-08,1.03429e-14
8,0933,4,32586,8.19382,1e-15,6894.76,5.145589594e-07,7.47797e-14
8,0934,1,31714,8.29659,1e-15,6894.76,8.97691353e-09,1.30459e-15
8,0934,2,32538,8.14098,1e-15,6894.76,1.056359019e-08,1.53518e-15
8,0934,3,33344,8.60435,1e-15,6894.76,7.500795146e-08,1.09007e-14
8,0934,4,32830,7.95364,1e-15,6894.76,5.474522203e-07,7.956e-14
8,0935,1,32038,8.01705,1e-15,6894.76,8.945952704e-09,1.3001e-15
8,0935,2,32684,8.2715,1e-15,6894.76,1.045453741e-08,1.51933e-15
8,0935,3,33442,8.19508,1e-15,6894.76,6.069214285e-08,8.82025e-15
8,0935,4,32720,8.15149,1e-15,6894.76,5.084267237e-07,7.38885e-14
8,0936,1,32096,8.19198,1e-15,6894.76,9.262497605e-09,1.3461e-15
8,0936,2,32656,8.11694,1e-15,6894.76,1.032636796e-08,1.50071e-15
8,0936,3,33464,7.81729,1e-15,6894.76,6.587681761e-08,9.57373e-15
8,0936,4,32742,8.53708,1e-15,6894.76,5.466493274e-07,7.94433e-14
8,0937,1,31954,7.55818,1e-15,6894.76,9.217151938e-09,1.33951e-15
8,0937,2,32740,7.92234,1e-15,6894.76,1.029631404e-08,1.49634e-15
8,0937,3,33374,8.18232,1e-15,6894.76,1.047483188e-07,1.52228e-14
8,0937,4,32640,7.5325,1e-15,6894.76,8.251283991e-07,1.19914e-13
8,0938,1,31850,7.24645,1e-15,6894.76,9.094795928e-09,1.32173e-15
8,0938,2,32568,7.93224,1e-15,6894.76,1.035568085e-08,1.50497e-15
8,0938,3,33360,8.68732,1e-15,6894.76,1.616472662e-07,2.34918e-14
8,0938,4,33360,0,0,0,0,0
8,0939,1,32108,7.903,1e-15,6894.76,9.243265371e-09,1.3433e-15
8,0939,2,32842,7.32008,1e-15,6894.76,1.079577328e-08,1.56893e-15
8,0939,3,33398,8.73563,1e-15,6894.76,1.087000535e-07,1.57971e-14
8,0939,4,32816,7.80105,1e-15,6894.76,7.476542338e-07,1.08655e-13
8,0940,1,32082,7.87913,1e-15,6894.76,9.159513457e-09,1.33113e-15
8,0940,2,32798,7.81859,1e-15,6894.76,1.118096366e-08,1.6249e-15
8,0940,3,33406,7.84496,1e-15,6894.76,1.022363545e-07,1.48578e-14
8,0940,4,32692,8.09481,1e-15,6894.76,6.928436304e-07,1.00689e-13
8,0941,1,32000,8.05701,1e-15,6894.76,9.111477397e-09,1.32415e-15
8,0941,2,32838,7.71074,1e-15,6894.76,1.070056319e-08,1.55509e-15
8,0941,3,33484,8.3992,1e-15,6894.76,6.594931484e-08,9.58427e-15
8,0941,4,32876,8.34077,1e-15,6894.76,2.302228796e-07,3.34578e-14
8,0942,1,32062,7.51448,1e-15,6894.76,9.083469575e-09,1.32008e-15
8,0942,2,32672,7.93659,1e-15,6894.76,1.085000561e-08,1.57681e-15
8,0942,3,33502,7.68644,1e-15,6894.76,5.717016136e-08,8.30841e-15
8,0942,4,32756,7.72672,1e-15,6894.76,5.45126265e-07,7.9222e-14
8,0943,1,32060,7.42062,1e-15,6894.76,8.89927195e-09,1.29331e-15
8,0943,2,32838,7.85531,1e-15,6894.76,1.078782023e-08,1.56777e-15
8,0943,3,33416,8.578,1e-15,6894.76,1.057675366e-07,1.5371e-14
8,0943,4,32476,8.17215,1e-15,6894.76,6.123429124e-07,8.89904e-14
8,0944,1,31823,8.2156,1e-15,6894.76,nan,nan
8,0944,2,32772,7.40342,1e-15,6894.76,1.122036703e-08,1.63063e-15
8,0944,3,33434,8.9177,1e-15,6894.76,9.991463727e-08,1.45204e-14
8,0944,4,32396,7.9203,1e-15,6894.76,4.289670251e-07,6.23408e-14
8,0945,1,32018,7.76418,1e-15,6894.76,8.865835321e-09,1.28845e-15
8,0945,2,32814,7.85127,1e-15,6894.76,1.072222238e-08,1.55824e-15
8,0945,3,32986,7.83431,1e-15,6894.76,9.263394694e-08,1.34623e-14
8,0945,4,32368,7.45762,1e-15,6894.76,4.989369704e-07,7.25094e-14
8,0946,1,32038,7.78997,1e-15,6894.76,8.985638272e-09,1.30586e-15
8,0946,2,32726,7.22785,1e-15,6894.76,1.144310652e-08,1.663e-15
8,0946,3,33264,7.93803,1e-15,6894.76,6.808494201e-08,9.89463e-15
8,0946,4,32476,7.72981,1e-15,6894.76,4.836016234e-07,7.02807e-14
8,0947,1,31836,7.83486,1e-15,6894.76,9.55017433e-09,1.38791e-15
8,0947,2,32646,8.02206,1e-15,6894.76,1.154402799e-08,1.67767e-15
8,0947,3,33214,8.21032,1e-15,6894.76,6.258535462e-08,9.09539e-15
8,0947,4,32568,7.56369,1e-15,6894.76,4.657187374e-07,6.76819e-14
8,0948,1,31894,7.85097,1e-15,6894.76,9.631923284e-09,1.39979e-15
8,0948,2,32600,8.62633,1e-15,6894.76,1.157576051e-08,1.68228e-15
8,0948,3,33272,7.7716,1e-15,6894.76,8.946903204e-08,1.30023e-14
8,0948,4,32654,8.11635,1e-15,6894.76,4.481647368e-07,6.51308e-14
8,0949,1,32034,8.11403,1e-15,6894.76,9.516311863e-09,1.38298e-15
8,0949,2,32562,8.27518,1e-15,6894.76,1.132605544e-08,1.64599e-15
8,0949,3,33202,8.71362,1e-15,6894.76,2.005423609e-07,2.91444e-14
8,0949,4,32720,7.65236,1e-15,6894.76,4.497898869e-07,6.5367e-14
8,0950,1,31898,7.70342,1e-15,6894.76,9.078197121e-09,1.31931e-15
8,0950,2,32614,8.30963,1e-15,6894.76,1.155186455e-08,1.67881e-15
8,0950,3,33242,8.32537,1e-15,6894.76,1.723650212e-07,2.50494e-14
8,0950,4,32722,7.85916,1e-15,6894.76,4.515223419e-07,6.56187e-14
8,0951,1,31834,7.66276,1e-15,6894.76,9.000756722e-09,1.30806e-15
8,0951,2,32612,8.01915,1e-15,6894.76,1.106330619e-08,1.60781e-15
8,0951,3,33220,7.88239,1e-15,6894.76,2.040800616e-07,2.96585e-14
8,0951,4,32744,7.76721,1e-15,6894.76,4.36851674e-07,6.34867e-14
8,0952,1,31888,7.88529,1e-15,6894.76,8.99585448e-09,1.30735e-15
8,0952,2,32592,7.95051,1e-15,6894.76,1.062843751e-08,1.54461e-15
8,0952,3,33172,7.98491,1e-15,6894.76,1.898070726e-07,2.75842e-14
8,0952,4,32834,8.11197,1e-15,6894.76,4.417871204e-07,6.42039e-14
8,0953,1,32010,8.94293,1e-15,6894.76,8.968091447e-09,1.30331e-15
8,0953,2,32616,8.2344,1e-15,6894.76,1.06800468e-08,1.55211e-15
8,0953,3,32616,0,0,0,0,0
8,0953,4,33096,7.76336,1e-15,6894.76,4.367649759e-07,6.34741e-14
8,0954,1,31724,8.19056,1e-15,6894.76,9.01317889e-09,1.30987e-15
8,0954,2,32468,8.0398,1e-15,6894.76,1.072050219e-08,1.55799e-15
8,0954,3,33138,8.11154,1e-15,6894.76,8.652663076e-08,1.25747e-14
8,0954,4,32788,7.5279,1e-15,6894.76,3.643102267e-07,5.29444e-14
8,0955,1,31950,7.81897,1e-15,6894.76,8.745169333e-09,1.27092e-15
8,0955,2,32528,7.77416,1e-15,6894.76,1.047245693e-08,1.52194e-15
8,0955,3,33218,8.20662,1e-15,6894.76,2.762196196e-07,4.01424e-14
8,0955,4,33218,0,0,0,0,0
8,0956,1,31600,7.24233,1e-15,6894.76,8.587893332e-09,1.24806e-15
8,0956,2,32614,8.38497,1e-15,6894.76,1.061788909e-08,1.54307e-15
8,0956,3,33270,8.11008,1e-15,6894.76,2.724590244e-07,3.95959e-14
8,0956,4,32678,7.88263,1e-15,6894.76,3.772725987e-07,5.48282e-14
8,0957,1,31842,8.42828,1e-15,6894.76,8.593744452e-09,1.24891e-15
8,0957,2,32666,8.30905,1e-15,6894.76,1.041848412e-08,1.51409e-15
8,0957,3,33210,8.21875,1e-15,6894.76,2.59593476e-07,3.77261e-14
8,0957,4,32754,8.25557,1e-15,6894.76,3.828351844e-07,5.56366e-14
8,0958,1,31684,7.3343,1e-15,6894.76,8.582295105e-09,1.24725e-15
8,0958,2,32540,7.89432,1e-15,6894.76,1.013686409e-08,1.47317e-15
8,0958,3,33160,7.90549,1e-15,6894.76,1.307515956e-07,1.90018e-14
8,0958,4,32750,7.64645,1e-15,6894.76,3.805059788e-07,5.52981e-14
8,0959,1,31868,7.84056,1e-15,6894.76,8.546755929e-09,1.24208e-15
8,0959,2,32562,8.17677,1e-15,6894.76,1.033371913e-08,1.50178e-15
8,0959,3,33086,7.65906,1e-15,6894.76,2.735127533e-07,3.9749e-14
8,0959,4,32734,7.85121,1e-15,6894.76,3.850849179e-07,5.59635e-14
8,0960,1,31820,7.3903,1e-15,6894.76,8.870226065e-09,1.28909e-15
8,0960,2,32628,8.37377,1e-15,6894.76,1.082944576e-08,1.57382e-15
8,0960,3,33210,8.21581,1e-15,6894.76,2.14023974e-07,3.11036e-14
8,0960,4,32680,8.23862,1e-15,6894.76,4.004076246e-07,5.81903e-14
8,0961,1,31804,7.57565,1e-15,6894.76,8.818358554e-09,1.28155e-15
8,0961,2,32650,7.75839,1e-15,6894.76,1.07764879e-08,1.56612e-15
8,0961,3,33428,7.58294,1e-15,6894.76,2.259645248e-07,3.28389e-14
8,0961,4,32614,8.20404,1e-15,6894.76,4.20932117e-07,6.11731e-14
8,0962,1,31740,7.63126,1e-15,6894.76,8.787348103e-09,1.27705e-15
8,0962,2,32706,7.58389,1e-15,6894.76,1.079164801e-08,1.56833e-15
8,0962,3,33388,7.94447,1e-15,6894.76,2.276141225e-07,3.30786e-14
8,0962,4,32708,8.72198,1e-15,6894.76,4.035131805e-07,5.86417e-14
8,0963,1,31678,8.02572,1e-15,6894.76,8.687083145e-09,1.26247e-15
8,0963,2,32562,8.82034,1e-15,6894.76,1.038263377e-08,1.50888e-15
8,0963,3,33520,8.54556,1e-15,6894.76,1.223761088e-07,1.77846e-14
8,0963,4,32770,9.12969,1e-15,6894.76,4.186077771e-07,6.08353e-14
8,0964,1,31774,7.58302,1e-15,6894.76,8.72160249e-09,1.26749e-15
8,0964,2,32404,8.09424,1e-15,6894.76,1.021106624e-08,1.48395e-15
8,0964,3,33532,8.17464,1e-15,6894.76,8.704887687e-08,1.26506e-14
8,0964,4,32752,7.85322,1e-15,6894.76,4.153521415e-07,6.03622e-14
8,0965,1,31860,7.82887,1e-15,6894.76,8.782974741e-09,1.27641e-15
8,0965,2,32476,8.40082,1e-15,6894.76,1.012755507e-08,1.47181e-15
8,0965,3,33414,7.87069,1e-15,6894.76,1.547625761e-07,2.24913e-14
8,0965,4,32640,8.39284,1e-15,6894.76,4.924252637e-07,7.15631e-14
8,0966,1,31730,7.55437,1e-15,6894.76,8.787079368e-09,1.27701e-15
8,0966,2,32424,7.95463,1e-15,6894.76,1.009140355e-08,1.46656e-15
8,0966,3,33418,7.95047,1e-15,6894.76,2.018174591e-07,2.93297e-14
8,0966,4,32728,8.20237,1e-15,6894.76,4.906566153e-07,7.1306e-14
8,0967,1,31716,7.6745,1e-15,6894.76,8.853871918e-09,1.28671e-15
8,0967,2,32378,7.75248,1e-15,6894.76,1.02137401e-08,1.48434e-15
8,0967,3,33390,8.07652,1e-15,6894.76,1.934034408e-07,2.81069e-14
8,0967,4,32922,7.9569,1e-15,6894.76,4.885764451e-07,7.10037e-14
8,0968,1,31776,7.51268,1e-15,6894.76,8.675213211e-09,1.26075e-15
8,0968,2,32264,8.16054,1e-15,6894.76,1.085839639e-08,1.57803e-15
8,0968,3,33260,8.1979,1e-15,6894.76,1.857527996e-07,2.6995e-14
8,0968,4,32994,8.41918,1e-15,6894.76,4.906848903e-07,7.13101e-14
8,0969,1,31572,7.78593,1e-15,6894.76,8.998483148e-09,1.30773e-15
8,0969,2,32324,7.95791,1e-15,6894.76,1.045219734e-08,1.51899e-15
8,0969,3,33274,8.02162,1e-15,6894.76,8.559062326e-08,1.24387e-14
8,0969,4,32730,7.72083,1e-15,6894.76,4.729903848e-07,6.87386e-14
8,0970,1,31810,7.30747,1e-15,6894.76,8.804706163e-09,1.27957e-15
8,0970,2,32332,8.07173,1e-15,6894.76,1.037338555e-08,1.50754e-15
8,0970,3,33240,8.77489,1e-15,6894.76,2.900877814e-07,4.21578e-14
8,0970,4,32848,7.87644,1e-15,6894.76,4.022504125e-07,5.84581e-14
8,0971,1,31728,7.5892,1e-15,6894.76,8.766501869e-09,1.27402e-15
8,0971,2,31728,0,0,0,0,0
8,0971,3,33192,8.93358,1e-15,6894.76,2.920375791e-07,4.24412e-14
8,0971,4,32628,8.08363,1e-15,6894.76,4.093127992e-07,5.94845e-14
8,0972,1,31758,8.02879,1e-15,6894.76,8.737188836e-09,1.26976e-15
8,0972,2,31758,0,0,0,0,0
8,0972,3,33218,7.99348,1e-15,6894.76,8.165945793e-08,1.18674e-14
8,0972,4,32632,7.76244,1e-15,6894.76,4.161644726e-07,6.04802e-14
8,0973,1,32632,0,0,0,0,0
8,0973,2,32314,8.20999,1e-15,6894.76,1.020612603e-08,1.48323e-15
8,0973,3,33296,8.29235,1e-15,6894.76,7.757519666e-08,1.12738e-14
8,0973,4,32336,7.80188,1e-15,6894.76,4.207734072e-07,6.11501e-14
8,0974,1,31926,7.75099,1e-15,6894.76,8.887526903e-09,1.2916e-15
8,0974,2,32392,7.75603,1e-15,6894.76,1.034954921e-08,1.50408e-15
8,0974,3,33214,8.63338,1e-15,6894.76,8.329004202e-08,1.21044e-14
8,0974,4,33214,0,0,0,0,0
8,0975,1,31948,7.92439,1e-15,6894.76,8.945168737e-09,1.29998e-15
8,0975,2,32360,8.11119,1e-15,6894.76,1.068658567e-08,1.55306e-15
8,0975,3,33406,8.66996,1e-15,6894.76,7.637875537e-08,1.11e-14
8,0975,4,32476,7.73718,1e-15,6894.76,4.413995626e-07,6.41476e-14
8,0976,1,31760,7.82676,1e-15,6894.76,9.23609968e-09,1.34226e-15
8,0976,2,32578,8.11826,1e-15,6894.76,1.090551381e-08,1.58487e-15
8,0976,3,33196,8.08262,1e-15,6894.76,7.121620889e-08,1.03497e-14
8,0976,4,32486,7.67128,1e-15,6894.76,4.023384628e-07,5.84709e-14
8,0977,1,31762,7.66007,1e-15,6894.76,9.234502295e-09,1.34203e-15
8,0977,2,32404,8.06027,1e-15,6894.76,1.08290106e-08,1.57376e-15
8,0977,3,32404,0,0,0,0,0
8,0977,4,32666,8.29575,1e-15,6894.76,4.111970679e-07,5.97583e-14
8,0978,1,31834,7.65622,1e-15,6894.76,9.009614198e-09,1.30935e-15
8,0978,2,32512,7.90231,1e-15,6894.76,1.071505839e-08,1.5572e-15
8,0978,3,32512,0,0,0,0,0
8,0978,4,32732,7.79446,1e-15,6894.76,4.012217321e-07,5.83087e-14
8,0979,1,31856,7.90094,1e-15,6894.76,8.956693981e-09,1.30166e-15
8,0979,2,32424,7.92678,1e-15,6894.76,1.041976831e-08,1.51428e-15
8,0979,3,33228,7.66693,1e-15,6894.76,5.795806304e-08,8.42292e-15
8,0979,4,32872,7.68025,1e-15,6894.76,3.122591214e-07,4.53799e-14
8,0980,1,31850,7.57358,1e-15,6894.76,8.737551284e-09,1.26981e-15
8,0980,2,32524,8.80883,1e-15,6894.76,1.003813481e-08,1.45882e-15
8,0980,3,33206,8.13916,1e-15,6894.76,5.865892498e-08,8.52477e-15
8,0980,4,32784,7.48995,1e-15,6894.76,3.139543218e-07,4.56263e-14
8,0981,1,31860,8.13895,1e-15,6894.76,8.740224659e-09,1.2702e-15
8,0981,2,32470,8.45921,1e-15,6894.76,9.892049128e-09,1.43759e-15
8,0981,3,33430,8.21242,1e-15,6894.76,6.132125997e-08,8.91168e-15
8,0981,4,33084,8.44343,1e-15,6894.76,1.23266128e-07,1.7914e-14
8,0982,1,31682,7.80068,1e-15,6894.76,8.594352171e-09,1.249e-15
8,0982,2,32320,8.16173,1e-15,6894.76,9.665291287e-09,1.40464e-15
8,0982,3,33400,8.15446,1e-15,6894.76,5.095707911e-08,7.40548e-15
8,0982,4,32964,8.15561,1e-15,6894.76,2.562628616e-07,3.72421e-14
8,0983,1,31876,7.60376,1e-15,6894.76,8.69225396e-09,1.26323e-15
8,0983,2,32228,7.69429,1e-15,6894.76,9.559255525e-09,1.38923e-15
8,0983,3,33212,8.14872,1e-15,6894.76,5.248105308e-08,7.62695e-15
8,0983,4,33204,8.39265,1e-15,6894.76,2.464662048e-07,3.58184e-14
8,0984,1,31876,7.7487,1e-15,6894.76,8.586724941e-09,1.24789e-15
8,0984,2,32294,8.15804,1e-15,6894.76,9.500582859e-09,1.3807e-15
8,0984,3,33352,8.08906,1e-15,6894.76,5.155301414e-08,7.49208e-15
8,0984,4,33392,8.87567,1e-15,6894.76,8.804050461e-08,1.27947e-14
8,0985,1,31756,7.55604,1e-15,6894.76,8.605313009e-09,1.25059e-15
