aux_Image_filename,Image_file,Id1,Id2,Sample,Threshold,Slice,%Area,K(m2),Keq(m2),Delta P(Pa),Count,Total Area,Average Size,Perimeter,Knorm,Direction
am5_c1_final-0540.tif,am5_c1_final-0540,am5_c1_s540,540,5,1,540,2.11108,1.00E-15,1.03E-15,6894.76,180,8647,48.03889,23.75067,1.03057,X
am5_c1_final-0541.tif,am5_c1_final-0541,am5_c1_s541,541,5,1,541,2.11987,1.00E-15,1.03E-15,6894.76,176,8683,49.33523,24.02163,1.0324,X
am5_c1_final-0542.tif,am5_c1_final-0542,am5_c1_s542,542,5,1,542,2.08398,1.00E-15,1.03E-15,6894.76,170,8536,50.21176,24.27965,1.03238,X
am5_c1_final-0543.tif,am5_c1_final-0543,am5_c1_s543,543,5,1,543,2.07886,1.00E-15,1.03E-15,6894.76,171,8515,49.79532,23.94651,1.03349,X
am5_c1_final-0544.tif,am5_c1_final-0544,am5_c1_s544,544,5,1,544,2.06299,1.00E-15,1.03E-15,6894.76,167,8450,50.5988,24.11144,1.03382,X
am5_c1_final-0545.tif,am5_c1_final-0545,am5_c1_s545,545,5,1,545,2.04297,1.00E-15,1.03E-15,6894.76,159,8368,52.62893,24.51547,1.03247,X
am5_c1_final-0546.tif,am5_c1_final-0546,am5_c1_s546,546,5,1,546,2.00317,1.00E-15,1.03E-15,6894.76,165,8205,49.72727,23.64824,1.03249,X
am5_c1_final-0547.tif,am5_c1_final-0547,am5_c1_s547,547,5,1,547,1.95093,1.00E-15,1.03E-15,6894.76,170,7991,47.00588,22.60011,1.0308,X
am5_c1_final-0548.tif,am5_c1_final-0548,am5_c1_s548,548,5,1,548,1.98706,1.00E-15,1.03E-15,6894.76,170,8139,47.87647,23.01118,1.03164,X
am5_c1_final-0549.tif,am5_c1_final-0549,am5_c1_s549,549,5,1,549,1.99731,1.00E-15,1.03E-15,6894.76,176,8181,46.48295,22.71192,1.03234,X
am5_c1_final-0550.tif,am5_c1_final-0550,am5_c1_s550,550,5,1,550,2.0481,1.00E-15,1.03E-15,6894.76,185,8389,45.34595,22.29904,1.03465,X
am5_c1_final-0551.tif,am5_c1_final-0551,am5_c1_s551,551,5,1,551,2.10278,1.00E-15,nan,6894.76,184,8613,46.80978,23.0185,,X
am5_c1_final-0552.tif,am5_c1_final-0552,am5_c1_s552,552,5,1,552,2.12061,1.00E-15,1.03E-15,6894.76,192,8686,45.23958,22.4279,1.03312,X
am5_c1_final-0553.tif,am5_c1_final-0553,am5_c1_s553,553,5,1,553,2.1416,1.00E-15,1.03E-15,6894.76,201,8772,43.64179,21.87155,1.03255,X
am5_c1_final-0554.tif,am5_c1_final-0554,am5_c1_s554,554,5,1,554,2.14038,1.00E-15,1.03E-15,6894.76,201,8767,43.61692,21.9997,1.03349,X
am5_c1_final-0555.tif,am5_c1_final-0555,am5_c1_s555,555,5,1,555,2.09497,1.00E-15,1.03E-15,6894.76,186,8581,46.13441,22.94457,1.03261,X
am5_c1_final-0556.tif,am5_c1_final-0556,am5_c1_s556,556,5,1,556,2.08667,1.00E-15,1.03E-15,6894.76,182,8547,46.96154,23.49459,1.03188,X
am5_c1_final-0557.tif,am5_c1_final-0557,am5_c1_s557,557,5,1,557,2.01514,1.00E-15,1.03E-15,6894.76,185,8254,44.61622,22.89431,1.02975,X
am5_c1_final-0558.tif,am5_c1_final-0558,am5_c1_s558,558,5,1,558,2.15552,1.00E-15,1.03E-15,6894.76,209,8829,42.24402,21.7107,1.0309,X
am5_c1_final-0559.tif,am5_c1_final-0559,am5_c1_s559,559,5,1,559,2.18384,1.00E-15,1.03E-15,6894.76,200,8945,44.725,22.67434,1.03278,X
am5_c1_final-0560.tif,am5_c1_final-0560,am5_c1_s560,560,5,1,560,2.25,1.00E-15,1.04E-15,6894.76,201,9216,45.85075,23.09676,1.03603,X
am5_c1_final-0561.tif,am5_c1_final-0561,am5_c1_s561,561,5,1,561,2.39526,1.00E-15,1.04E-15,6894.76,203,9811,48.33005,23.77713,1.03771,X
am5_c1_final-0562.tif,am5_c1_final-0562,am5_c1_s562,562,5,1,562,2.43848,1.00E-15,1.04E-15,6894.76,199,9988,50.19095,24.3305,1.03922,X
am5_c1_final-0563.tif,am5_c1_final-0563,am5_c1_s563,563,5,1,563,2.43018,1.00E-15,1.04E-15,6894.76,192,9954,51.84375,24.11112,1.04172,X
am5_c1_final-0564.tif,am5_c1_final-0564,am5_c1_s564,564,5,1,564,2.44971,1.00E-15,1.04E-15,6894.76,189,10034,53.08995,24.32975,1.0428,X
am5_c1_final-0565.tif,am5_c1_final-0565,am5_c1_s565,565,5,1,565,2.52148,1.00E-15,1.04E-15,6894.76,189,10328,54.6455,24.7011,1.04421,X
am5_c1_final-0566.tif,am5_c1_final-0566,am5_c1_s566,566,5,1,566,2.48096,1.00E-15,1.04E-15,6894.76,188,10162,54.05319,24.45467,1.04072,X
am5_c1_final-0567.tif,am5_c1_final-0567,am5_c1_s567,567,5,1,567,2.56519,1.00E-15,1.04E-15,6894.76,186,10507,56.48925,24.82677,1.04117,X
am5_c1_final-0568.tif,am5_c1_final-0568,am5_c1_s568,568,5,1,568,2.63184,1.00E-15,1.04E-15,6894.76,191,10780,56.43979,24.94331,1.04194,X
am5_c1_final-0569.tif,am5_c1_final-0569,am5_c1_s569,569,5,1,569,2.74146,1.00E-15,1.05E-15,6894.76,195,11229,57.58462,25.28357,1.04524,X
am5_c1_final-0570.tif,am5_c1_final-0570,am5_c1_s570,570,5,1,570,2.78027,1.00E-15,1.04E-15,6894.76,205,11388,55.55122,24.30588,1.04476,X
am5_c1_final-0571.tif,am5_c1_final-0571,am5_c1_s571,571,5,1,571,2.85889,1.00E-15,1.05E-15,6894.76,201,11710,58.25871,25.02044,1.04618,X
am5_c1_final-0572.tif,am5_c1_final-0572,am5_c1_s572,572,5,1,572,3.00195,1.00E-15,1.05E-15,6894.76,210,12296,58.55238,25.27014,1.04889,X
am5_c1_final-0573.tif,am5_c1_final-0573,am5_c1_s573,573,5,1,573,2.9502,1.00E-15,1.05E-15,6894.76,202,12084,59.82178,25.88108,1.05109,X
am5_c1_final-0574.tif,am5_c1_final-0574,am5_c1_s574,574,5,1,574,2.79297,1.00E-15,1.05E-15,6894.76,189,11440,60.5291,26.36167,1.04665,X
am5_c1_final-0575.tif,am5_c1_final-0575,am5_c1_s575,575,5,1,575,2.72778,1.00E-15,1.05E-15,6894.76,187,11173,59.74866,25.99009,1.04889,X
am5_c1_final-0576.tif,am5_c1_final-0576,am5_c1_s576,576,5,1,576,2.71338,1.00E-15,1.05E-15,6894.76,191,11114,58.18848,25.03383,1.04887,X
am5_c1_final-0577.tif,am5_c1_final-0577,am5_c1_s577,577,5,1,577,2.74438,1.00E-15,1.05E-15,6894.76,195,11241,57.64615,24.52186,1.04863,X
am5_c1_final-0578.tif,am5_c1_final-0578,am5_c1_s578,578,5,1,578,2.71802,1.00E-15,1.05E-15,6894.76,198,11133,56.22727,24.56479,1.04849,X
am5_c1_final-0579.tif,am5_c1_final-0579,am5_c1_s579,579,5,1,579,2.65503,nan,nan,6894.76,204,10875,53.30882,24.10532,,X
am5_c1_final-0580.tif,am5_c1_final-0580,am5_c1_s580,580,5,1,580,2.58081,1.00E-15,1.04E-15,6894.76,207,10571,51.06763,23.82234,1.04062,X
am5_c1_final-0581.tif,am5_c1_final-0581,am5_c1_s581,581,5,1,581,2.64404,1.00E-15,1.04E-15,6894.76,206,10830,52.57282,24.17778,1.04179,X
am5_c1_final-0582.tif,am5_c1_final-0582,am5_c1_s582,582,5,1,582,2.60181,1.00E-15,1.04E-15,6894.76,188,10657,56.68617,25.36529,1.04206,X
am5_c1_final-0583.tif,am5_c1_final-0583,am5_c1_s583,583,5,1,583,2.60791,1.00E-15,1.04E-15,6894.76,195,10682,54.77949,24.74608,1.04397,X
am5_c1_final-0584.tif,am5_c1_final-0584,am5_c1_s584,584,5,1,584,2.69434,1.00E-15,1.05E-15,6894.76,193,11036,57.18135,25.54935,1.04733,X
am5_c1_final-0585.tif,am5_c1_final-0585,am5_c1_s585,585,5,1,585,2.72168,1.00E-15,1.05E-15,6894.76,200,11148,55.74,25.25412,1.04742,X
am5_c1_final-0586.tif,am5_c1_final-0586,am5_c1_s586,586,5,1,586,2.75952,1.00E-15,1.05E-15,6894.76,190,11303,59.48947,26.4072,1.04986,X
am5_c1_final-0587.tif,am5_c1_final-0587,am5_c1_s587,587,5,1,587,2.66968,1.00E-15,1.05E-15,6894.76,203,10935,53.867,24.15869,1.04758,X
am5_c1_final-0588.tif,am5_c1_final-0588,am5_c1_s588,588,5,1,588,2.552,1.00E-15,1.05E-15,6894.76,194,10453,53.88144,24.41917,1.0462,X
am5_c1_final-0589.tif,am5_c1_final-0589,am5_c1_s589,589,5,1,589,2.45508,1.00E-15,1.04E-15,6894.76,206,10056,48.81553,23.09556,1.04328,X
am5_c1_final-0590.tif,am5_c1_final-0590,am5_c1_s590,590,5,1,590,2.38867,1.00E-15,1.04E-15,6894.76,204,9784,47.96078,23.01787,1.04122,X
am5_c1_final-0591.tif,am5_c1_final-0591,am5_c1_s591,591,5,1,591,2.38208,1.00E-15,1.04E-15,6894.76,214,9757,45.59346,22.15467,1.04055,X
am5_c1_final-0592.tif,am5_c1_final-0592,am5_c1_s592,592,5,1,592,2.21021,1.00E-15,1.04E-15,6894.76,196,9053,46.18878,22.41558,1.03694,X
am5_c1_final-0593.tif,am5_c1_final-0593,am5_c1_s593,593,5,1,593,2.12109,1.00E-15,1.04E-15,6894.76,199,8688,43.65829,21.51463,1.03623,X
am5_c1_final-0594.tif,am5_c1_final-0594,am5_c1_s594,594,5,1,594,2.18335,1.00E-15,1.04E-15,6894.76,195,8943,45.86154,22.22593,1.03804,X
am5_c1_final-0595.tif,am5_c1_final-0595,am5_c1_s595,595,5,1,595,2.19385,1.00E-15,1.04E-15,6894.76,188,8986,47.79787,22.68952,1.03931,X
am5_c1_final-0596.tif,am5_c1_final-0596,am5_c1_s596,596,5,1,596,2.2356,1.00E-15,1.04E-15,6894.76,189,9157,48.44974,23.02366,1.03873,X
am5_c1_final-0597.tif,am5_c1_final-0597,am5_c1_s597,597,5,1,597,2.27393,1.00E-15,1.04E-15,6894.76,188,9314,49.54255,23.85933,1.03994,X
am5_c1_final-0598.tif,am5_c1_final-0598,am5_c1_s598,598,5,1,598,2.18433,1.00E-15,1.04E-15,6894.76,196,8947,45.64796,22.52885,1.03614,X
am5_c1_final-0599.tif,am5_c1_final-0599,am5_c1_s599,599,5,1,599,2.06201,1.00E-15,1.03E-15,6894.76,186,8446,45.4086,22.43451,1.03198,X
am5_c1_final-0600.tif,am5_c1_final-0600,am5_c1_s600,600,5,1,600,2.03906,1.00E-15,1.03E-15,6894.76,178,8352,46.92135,23.10785,1.03212,X
am5_c1_final-0601.tif,am5_c1_final-0601,am5_c1_s601,601,5,1,601,1.96851,1.00E-15,1.03E-15,6894.76,175,8063,46.07429,23.00562,1.03142,X
am5_c1_final-0602.tif,am5_c1_final-0602,am5_c1_s602,602,5,1,602,1.84375,1.00E-15,1.03E-15,6894.76,184,7552,41.04348,20.83619,1.02985,X
am5_c1_final-0603.tif,am5_c1_final-0603,am5_c1_s603,603,5,1,603,1.77539,1.00E-15,1.03E-15,6894.76,163,7272,44.6135,22.07641,1.02862,X
am5_c1_final-0604.tif,am5_c1_final-0604,am5_c1_s604,604,5,1,604,1.75659,1.00E-15,1.03E-15,6894.76,153,7195,47.02614,23.21653,1.02645,X
am5_c1_final-0605.tif,am5_c1_final-0605,am5_c1_s605,605,5,1,605,1.75586,1.00E-15,1.03E-15,6894.76,159,7192,45.2327,22.13244,1.02701,X
am5_c1_final-0606.tif,am5_c1_final-0606,am5_c1_s606,606,5,1,606,1.75,1.00E-15,1.03E-15,6894.76,162,7168,44.24691,21.77046,1.02678,X
am5_c1_final-0607.tif,am5_c1_final-0607,am5_c1_s607,607,5,1,607,1.7793,1.00E-15,1.03E-15,6894.76,162,7288,44.98765,21.88891,1.02764,X
am5_c1_final-0608.tif,am5_c1_final-0608,am5_c1_s608,608,5,1,608,1.78394,1.00E-15,1.03E-15,6894.76,160,7307,45.66875,21.77769,1.02777,X
am5_c1_final-0609.tif,am5_c1_final-0609,am5_c1_s609,609,5,1,609,1.85767,1.00E-15,1.03E-15,6894.76,163,7609,46.68098,21.95284,1.02989,X
am5_c1_final-0610.tif,am5_c1_final-0610,am5_c1_s610,610,5,1,610,1.93774,1.00E-15,1.03E-15,6894.76,155,7937,51.20645,23.66221,1.03488,X
am5_c1_final-0611.tif,am5_c1_final-0611,am5_c1_s611,611,5,1,611,1.97217,1.00E-15,1.03E-15,6894.76,157,8078,51.45223,23.57686,1.03469,X
am5_c1_final-0612.tif,am5_c1_final-0612,am5_c1_s612,612,5,1,612,2.12231,1.00E-15,1.04E-15,6894.76,164,8693,53.0061,24.29305,1.03508,X
am5_c1_final-0613.tif,am5_c1_final-0613,am5_c1_s613,613,5,1,613,2.17651,1.00E-15,1.04E-15,6894.76,169,8915,52.75148,24.03313,1.03639,X
am5_c1_final-0614.tif,am5_c1_final-0614,am5_c1_s614,614,5,1,614,2.21802,1.00E-15,1.04E-15,6894.76,169,9085,53.7574,24.05046,1.03912,X
am5_c1_final-0615.tif,am5_c1_final-0615,am5_c1_s615,615,5,1,615,2.30664,1.00E-15,1.04E-15,6894.76,166,9448,56.91566,25.55401,1.04,X
am5_c1_final-0616.tif,am5_c1_final-0616,am5_c1_s616,616,5,1,616,2.31396,1.00E-15,1.04E-15,6894.76,178,9478,53.24719,23.97122,1.0391,X
am5_c1_final-0617.tif,am5_c1_final-0617,am5_c1_s617,617,5,1,617,2.33105,1.00E-15,1.04E-15,6894.76,172,9548,55.51163,24.54091,1.03958,X
am5_c1_final-0618.tif,am5_c1_final-0618,am5_c1_s618,618,5,1,618,2.35742,1.00E-15,1.04E-15,6894.76,167,9656,57.82036,25.57968,1.04003,X
am5_c1_final-0619.tif,am5_c1_final-0619,am5_c1_s619,619,5,1,619,2.42578,1.00E-15,1.04E-15,6894.76,180,9936,55.2,24.39367,1.04018,X
am5_c1_final-0620.tif,am5_c1_final-0620,am5_c1_s620,620,5,1,620,2.31787,1.00E-15,1.04E-15,6894.76,169,9494,56.17751,24.57954,1.03683,X
am5_c1_final-0621.tif,am5_c1_final-0621,am5_c1_s621,621,5,1,621,2.2998,1.00E-15,1.04E-15,6894.76,165,9420,57.09091,25.2103,1.03685,X
am5_c1_final-0622.tif,am5_c1_final-0622,am5_c1_s622,622,5,1,622,2.32544,1.00E-15,1.04E-15,6894.76,177,9525,53.81356,24.0651,1.03826,X
am5_c1_final-0623.tif,am5_c1_final-0623,am5_c1_s623,623,5,1,623,2.38232,1.00E-15,1.04E-15,6894.76,180,9758,54.21111,24.30018,1.0407,X
am5_c1_final-0624.tif,am5_c1_final-0624,am5_c1_s624,624,5,1,624,2.40259,1.00E-15,1.04E-15,6894.76,176,9841,55.91477,24.98206,1.03878,X
am5_c1_final-0625.tif,am5_c1_final-0625,am5_c1_s625,625,5,1,625,2.33203,1.00E-15,1.04E-15,6894.76,171,9552,55.85965,24.99586,1.03618,X
am5_c1_final-0626.tif,am5_c1_final-0626,am5_c1_s626,626,5,1,626,2.35156,1.00E-15,1.04E-15,6894.76,176,9632,54.72727,24.70497,1.03542,X
am5_c1_final-0627.tif,am5_c1_final-0627,am5_c1_s627,627,5,1,627,2.35547,1.00E-15,1.04E-15,6894.76,174,9648,55.44828,24.99542,1.03632,X
am5_c1_final-0628.tif,am5_c1_final-0628,am5_c1_s628,628,5,1,628,2.35034,1.00E-15,1.04E-15,6894.76,170,9627,56.62941,25.50819,1.03668,X
am5_c1_final-0629.tif,am5_c1_final-0629,am5_c1_s629,629,5,1,629,2.38062,1.00E-15,1.04E-15,6894.76,157,9751,62.10828,27.50142,1.03783,X
am5_c1_final-0630.tif,am5_c1_final-0630,am5_c1_s630,630,5,1,630,2.30518,1.00E-15,1.03E-15,6894.76,167,9442,56.53892,25.46909,1.03443,X
am5_c1_final-0631.tif,am5_c1_final-0631,am5_c1_s631,631,5,1,631,2.24878,1.00E-15,1.03E-15,6894.76,163,9211,56.5092,26.02197,1.03374,X
am5_c1_final-0632.tif,am5_c1_final-0632,am5_c1_s632,632,5,1,632,2.17358,1.00E-15,1.03E-15,6894.76,167,8903,53.31138,24.76492,1.034,X
am5_c1_final-0633.tif,am5_c1_final-0633,am5_c1_s633,633,5,1,633,2.1748,1.00E-15,1.03E-15,6894.76,175,8908,50.90286,24.08951,1.03473,X
am5_c1_final-0634.tif,am5_c1_final-0634,am5_c1_s634,634,5,1,634,2.12891,1.00E-15,1.03E-15,6894.76,172,8720,50.69767,24.20536,1.03436,X
am5_c1_final-0635.tif,am5_c1_final-0635,am5_c1_s635,635,5,1,635,2.18848,1.00E-15,1.04E-15,6894.76,165,8964,54.32727,25.207,1.03565,X
am5_c1_final-0636.tif,am5_c1_final-0636,am5_c1_s636,636,5,1,636,2.19019,1.00E-15,1.03E-15,6894.76,158,8971,56.77848,25.56846,1.03417,X
am5_c1_final-0637.tif,am5_c1_final-0637,am5_c1_s637,637,5,1,637,2.14014,1.00E-15,1.03E-15,6894.76,151,8766,58.05298,25.92747,1.03289,X
am5_c1_final-0638.tif,am5_c1_final-0638,am5_c1_s638,638,5,1,638,2.06665,1.00E-15,1.03E-15,6894.76,152,8465,55.69079,25.05391,1.03048,X
am5_c1_final-0639.tif,am5_c1_final-0639,am5_c1_s639,639,5,1,639,2.07104,1.00E-15,1.03E-15,6894.76,141,8483,60.16312,26.3776,1.03118,X
am5_c1_final-0640.tif,am5_c1_final-0640,am5_c1_s640,640,5,1,640,2.073,1.00E-15,1.03E-15,6894.76,131,8491,64.81679,27.09709,1.03163,X
am5_c1_final-0641.tif,am5_c1_final-0641,am5_c1_s641,641,5,1,641,2.09082,1.00E-15,1.03E-15,6894.76,133,8564,64.39098,26.72819,1.03093,X
am5_c1_final-0642.tif,am5_c1_final-0642,am5_c1_s642,642,5,1,642,2.07251,1.00E-15,1.03E-15,6894.76,132,8489,64.31061,26.8113,1.03171,X
am5_c1_final-0643.tif,am5_c1_final-0643,am5_c1_s643,643,5,1,643,2.04297,1.00E-15,1.03E-15,6894.76,138,8368,60.63768,26.04423,1.03202,X
am5_c1_final-0644.tif,am5_c1_final-0644,am5_c1_s644,644,5,1,644,1.98608,1.00E-15,1.03E-15,6894.76,141,8135,57.69504,25.08291,1.0305,X
am5_c1_final-0645.tif,am5_c1_final-0645,am5_c1_s645,645,5,1,645,1.9563,1.00E-15,1.03E-15,6894.76,155,8013,51.69677,23.36819,1.02865,X
am5_c1_final-0646.tif,am5_c1_final-0646,am5_c1_s646,646,5,1,646,1.95312,1.00E-15,1.03E-15,6894.76,146,8000,54.79452,25.18962,1.03043,X
am5_c1_final-0647.tif,am5_c1_final-0647,am5_c1_s647,647,5,1,647,1.93188,1.00E-15,1.03E-15,6894.76,157,7913,50.40127,23.4362,1.02893,X
am5_c1_final-0648.tif,am5_c1_final-0648,am5_c1_s648,648,5,1,648,1.93457,1.00E-15,1.03E-15,6894.76,160,7924,49.525,23.01775,1.02821,X
am5_c1_final-0649.tif,am5_c1_final-0649,am5_c1_s649,649,5,1,649,1.97119,1.00E-15,1.03E-15,6894.76,155,8074,52.09032,23.7338,1.02845,X
am5_c1_final-0650.tif,am5_c1_final-0650,am5_c1_s650,650,5,1,650,1.85181,1.00E-15,1.03E-15,6894.76,153,7585,49.57516,22.78592,1.02602,X
am5_c1_final-0651.tif,am5_c1_final-0651,am5_c1_s651,651,5,1,651,1.8042,1.00E-15,1.03E-15,6894.76,148,7390,49.93243,22.73423,1.02677,X
am5_c1_final-0652.tif,am5_c1_final-0652,am5_c1_s652,652,5,1,652,1.87402,1.00E-15,1.03E-15,6894.76,156,7676,49.20513,22.89295,1.02734,X
am5_c1_final-0653.tif,am5_c1_final-0653,am5_c1_s653,653,5,1,653,1.91016,1.00E-15,1.03E-15,6894.76,151,7824,51.81457,24.07977,1.0269,X
am5_c1_final-0654.tif,am5_c1_final-0654,am5_c1_s654,654,5,1,654,1.92969,1.00E-15,1.03E-15,6894.76,151,7904,52.34437,24.31552,1.02785,X
am5_c1_final-0655.tif,am5_c1_final-0655,am5_c1_s655,655,5,1,655,1.93799,1.00E-15,1.03E-15,6894.76,155,7938,51.2129,23.78083,1.02866,X
am5_c1_final-0656.tif,am5_c1_final-0656,am5_c1_s656,656,5,1,656,1.96826,1.00E-15,1.03E-15,6894.76,162,8062,49.76543,23.00828,1.02841,X
am5_c1_final-0657.tif,am5_c1_final-0657,am5_c1_s657,657,5,1,657,2.16943,1.00E-15,1.03E-15,6894.76,168,8886,52.89286,24.31566,1.03244,X
am5_c1_final-0658.tif,am5_c1_final-0658,am5_c1_s658,658,5,1,658,2.20703,1.00E-15,1.03E-15,6894.76,165,9040,54.78788,25.00987,1.03468,X
am5_c1_final-0659.tif,am5_c1_final-0659,am5_c1_s659,659,5,1,659,2.30151,1.00E-15,1.04E-15,6894.76,161,9427,58.5528,26.55339,1.03665,X
am5_c1_final-0660.tif,am5_c1_final-0660,am5_c1_s660,660,5,1,660,2.25073,1.00E-15,1.03E-15,6894.76,178,9219,51.79213,24.19322,1.03485,X
am5_c1_final-0661.tif,am5_c1_final-0661,am5_c1_s661,661,5,1,661,2.22583,1.00E-15,1.03E-15,6894.76,177,9117,51.50847,24.1797,1.03449,X
am5_c1_final-0662.tif,am5_c1_final-0662,am5_c1_s662,662,5,1,662,2.25806,1.00E-15,1.04E-15,6894.76,173,9249,53.46243,24.4988,1.03569,X
am5_c1_final-0663.tif,am5_c1_final-0663,am5_c1_s663,663,5,1,663,2.28931,1.00E-15,1.04E-15,6894.76,165,9377,56.8303,25.45262,1.03621,X
am5_c1_final-0664.tif,am5_c1_final-0664,am5_c1_s664,664,5,1,664,2.2583,1.00E-15,1.04E-15,6894.76,157,9250,58.9172,26.45412,1.03567,X
am5_c1_final-0665.tif,am5_c1_final-0665,am5_c1_s665,665,5,1,665,2.21313,1.00E-15,1.03E-15,6894.76,155,9065,58.48387,25.90758,1.03411,X
am5_c1_final-0666.tif,am5_c1_final-0666,am5_c1_s666,666,5,1,666,2.18701,1.00E-15,1.03E-15,6894.76,154,8958,58.16883,26.05967,1.03339,X
am5_c1_final-0667.tif,am5_c1_final-0667,am5_c1_s667,667,5,1,667,2.13794,nan,nan,6894.76,150,8757,58.38,25.86004,,X
am5_c1_final-0668.tif,am5_c1_final-0668,am5_c1_s668,668,5,1,668,2.1272,1.00E-15,1.04E-15,6894.76,141,8713,61.79433,26.89957,1.03539,X
am5_c1_final-0669.tif,am5_c1_final-0669,am5_c1_s669,669,5,1,669,2.08521,1.00E-15,1.04E-15,6894.76,140,8541,61.00714,27.23313,1.03539,X
am5_c1_final-0670.tif,am5_c1_final-0670,am5_c1_s670,670,5,1,670,1.92456,1.00E-15,1.03E-15,6894.76,141,7883,55.9078,25.59972,1.03304,X
am5_c1_final-0671.tif,am5_c1_final-0671,am5_c1_s671,671,5,1,671,1.86914,1.00E-15,1.03E-15,6894.76,147,7656,52.08163,24.33908,1.03098,X
am5_c1_final-0672.tif,am5_c1_final-0672,am5_c1_s672,672,5,1,672,1.82715,1.00E-15,1.03E-15,6894.76,146,7484,51.26027,24.47076,1.02972,X
am5_c1_final-0673.tif,am5_c1_final-0673,am5_c1_s673,673,5,1,673,1.81689,1.00E-15,1.03E-15,6894.76,163,7442,45.65644,22.75957,1.02861,X
am5_c1_final-0674.tif,am5_c1_final-0674,am5_c1_s674,674,5,1,674,1.90723,1.00E-15,1.03E-15,6894.76,162,7812,48.22222,23.86343,1.03005,X
am5_c1_final-0675.tif,am5_c1_final-0675,am5_c1_s675,675,5,1,675,1.90137,1.00E-15,1.03E-15,6894.76,158,7788,49.29114,23.95674,1.02943,X
am5_c1_final-0676.tif,am5_c1_final-0676,am5_c1_s676,676,5,1,676,1.9519,1.00E-15,1.03E-15,6894.76,153,7995,52.2549,24.65552,1.03127,X
am5_c1_final-0677.tif,am5_c1_final-0677,am5_c1_s677,677,5,1,677,1.97461,1.00E-15,1.03E-15,6894.76,157,8088,51.51592,24.54479,1.03143,X
am5_c1_final-0678.tif,am5_c1_final-0678,am5_c1_s678,678,5,1,678,1.86011,1.00E-15,1.03E-15,6894.76,156,7619,48.83974,23.3716,1.02928,X
am5_c1_final-0679.tif,am5_c1_final-0679,am5_c1_s679,679,5,1,679,1.88013,1.00E-15,1.03E-15,6894.76,147,7701,52.38776,24.41701,1.02797,X
am5_c1_final-0680.tif,am5_c1_final-0680,am5_c1_s680,680,5,1,680,1.99707,1.00E-15,1.03E-15,6894.76,153,8180,53.46405,24.6913,1.03196,X
am5_c1_final-0681.tif,am5_c1_final-0681,am5_c1_s681,681,5,1,681,2.14282,1.00E-15,1.03E-15,6894.76,166,8777,52.87349,24.4839,1.03383,X
am5_c1_final-0682.tif,am5_c1_final-0682,am5_c1_s682,682,5,1,682,2.19678,1.00E-15,1.03E-15,6894.76,165,8998,54.53333,24.83332,1.03386,X
am5_c1_final-0683.tif,am5_c1_final-0683,am5_c1_s683,683,5,1,683,2.22192,1.00E-15,1.03E-15,6894.76,172,9101,52.91279,24.62961,1.03404,X
am5_c1_final-0684.tif,am5_c1_final-0684,am5_c1_s684,684,5,1,684,2.13745,1.00E-15,1.03E-15,6894.76,171,8755,51.19883,24.38836,1.03377,X
am5_c1_final-0685.tif,am5_c1_final-0685,am5_c1_s685,685,5,1,685,2.0354,1.00E-15,1.03E-15,6894.76,173,8337,48.19075,23.33031,1.03159,X
am5_c1_final-0686.tif,am5_c1_final-0686,am5_c1_s686,686,5,1,686,1.8999,1.00E-15,1.03E-15,6894.76,167,7782,46.5988,23.07324,1.02803,X
am5_c1_final-0687.tif,am5_c1_final-0687,am5_c1_s687,687,5,1,687,1.90112,1.00E-15,1.03E-15,6894.76,164,7787,47.48171,23.36484,1.02819,X
am5_c1_final-0688.tif,am5_c1_final-0688,am5_c1_s688,688,5,1,688,1.95581,1.00E-15,1.03E-15,6894.76,167,8011,47.97006,23.64108,1.02848,X
am5_c1_final-0689.tif,am5_c1_final-0689,am5_c1_s689,689,5,1,689,2.06226,1.00E-15,1.03E-15,6894.76,181,8447,46.66851,22.94842,1.02941,X
am5_c1_final-0690.tif,am5_c1_final-0690,am5_c1_s690,690,5,1,690,2.1543,1.00E-15,1.03E-15,6894.76,170,8824,51.90588,24.66197,1.03218,X
am5_c1_final-0691.tif,am5_c1_final-0691,am5_c1_s691,691,5,1,691,2.26636,1.00E-15,1.04E-15,6894.76,177,9283,52.44633,24.3724,1.03532,X
am5_c1_final-0692.tif,am5_c1_final-0692,am5_c1_s692,692,5,1,692,2.37549,1.00E-15,1.04E-15,6894.76,173,9730,56.24277,25.47729,1.0376,X
am5_c1_final-0693.tif,am5_c1_final-0693,am5_c1_s693,693,5,1,693,2.45288,1.00E-15,1.04E-15,6894.76,175,10047,57.41143,25.66105,1.03917,X
am5_c1_final-0694.tif,am5_c1_final-0694,am5_c1_s694,694,5,1,694,2.47949,1.00E-15,1.04E-15,6894.76,184,10156,55.19565,24.53392,1.03866,X
am5_c1_final-0695.tif,am5_c1_final-0695,am5_c1_s695,695,5,1,695,2.45947,1.00E-15,1.04E-15,6894.76,174,10074,57.89655,25.5445,1.04019,X
am5_c1_final-0696.tif,am5_c1_final-0696,am5_c1_s696,696,5,1,696,2.35645,1.00E-15,1.04E-15,6894.76,178,9652,54.22472,24.17234,1.03907,X
am5_c1_final-0697.tif,am5_c1_final-0697,am5_c1_s697,697,5,1,697,2.29932,1.00E-15,1.04E-15,6894.76,172,9418,54.75581,24.64099,1.03939,X
